"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-7127.5,1474.2,9191.6,327.62,-9467.9,6907.3,5.788e+05,114907,1,80011,-75861,87787,-36048,40595,-59248,59880,-1536.9,-97061,1.9832e+05,364871,152,259,2526,1.0587,1.8295,0.60595
-7642.5,1922.7,7556.7,47.035,-7847.6,7590.8,5.6797e+05,114909,1,968,-30258,88873,-14074,24945,-50872,1.4059e+05,-41148,-1.1649e+05,2.1737e+05,365569,152,259,2526,1.0475,1.8359,0.60595
-7474,2125.6,7961.8,313.7,-8180.3,7533.5,5.8437e+05,116417,1,82858,-49488,3832,-34987,28380,-24642,18400,-36414,80116,1.4159e+05,361437,152,259,2526,1.0606,1.8327,0.59297
-7458.2,2058.7,4782.7,-471.76,-5110.5,7509.8,5.3192e+05,114911,1,-44094,-11578,1.0964e+05,-1996.5,14945,-41863,1.658e+05,-40337,-1.6015e+05,2.6617e+05,366668,152,259,2526,1.0362,1.8423,0.60595
-8294.6,2730.7,4441.4,-375.34,-4717.4,8578.3,5.3397e+05,116423,1,-60719,14828,56974,10674,2999.7,-27201,1.7442e+05,-58576,-1.1826e+05,2.3633e+05,366075,152,266,2527,1.0267,1.8519,0.59297
-6420.8,2000.4,2181.1,-709.88,-2472.5,6585.4,4.9087e+05,114913,1,-1.2554e+05,16967,1.5986e+05,22550,3219.4,-47865,1.6831e+05,-43797,-1.5151e+05,3.1243e+05,367227,152,266,2527,1.0249,1.8487,0.60595
-7433.3,2288.8,6427.7,14.796,-6659.6,7580,5.8173e+05,117929,1,71247,-45863,13626,-29113,21360,-13788,16543,-26862,54099,1.1305e+05,359057,152,273,2528,1.0624,1.8358,0.57997
-6910.5,2380.9,1936.1,-656.76,-2194.5,7205.9,4.8889e+05,116425,1,-1.117e+05,29855,96577,30921,-6026.7,-33725,1.5783e+05,-57787,-89836,2.4727e+05,366292,152,266,2527,1.0153,1.8581,0.59297
-8217.2,2859.6,3089.3,-565.21,-3357.2,8582.1,5.1608e+05,117937,1,-56487,11885,59295,15857,-3828,-14936,1.4429e+05,-58394,-65412,1.8933e+05,364465,152,266,2527,1.017,1.8613,0.57997
-5811,1609.2,7162.6,390.57,-7318.7,5826.1,5.8711e+05,117927,1,57620,-52616,59572,-30854,29476,-35855,14560,-23731,48145,1.2584e+05,360178,152,273,2528,1.0736,1.8292,0.57997
-5932.8,1636.3,6645.9,140.2,-6841.1,5935,5.8305e+05,119437,1,25315,-26650,37295,-15043,17091,-26159,-4116.5,-4684.1,22860,67128,353172,152,273,2528,1.0866,1.8256,0.56694
-7723.4,2582.3,1974.8,-831.93,-2266,8024.5,4.9777e+05,119451,1,-1.1095e+05,13492,1.5227e+05,36678,-892.71,-62430,1.4398e+05,-47204,-1.0095e+05,2.7216e+05,366766,152,286,2532,1.0073,1.8706,0.56694
-5965.1,2139.6,1058.1,-631.67,-1269.7,6266.5,4.7361e+05,117939,1,-1.8176e+05,59284,1.241e+05,57211,-19894,-35044,1.2325e+05,-46627,-63866,2.7981e+05,366883,152,278,2530,1.0056,1.8675,0.57997
-5520.8,1387.1,6642.3,103.66,-6847.1,5443.4,5.8322e+05,119435,1,13586,-17776,30861,-4417,10678,-25801,-10241,3330.9,9248.7,49535,349770,152,273,2528,1.0978,1.8189,0.56694
-5749.9,1682.9,6366.4,88.362,-6555.6,5782.9,5.8455e+05,120945,1,22894,-22570,27901,-4911,9677.8,-21764,-14356,5716.9,10070,52380,350391,152,285,2531,1.1108,1.8151,0.5539
-11896,4447.4,3931,-678.43,-4238.6,12583,5.3716e+05,120963,1,-66404,-25761,2.0471e+05,43001,13772,-1.2407e+05,1.6554e+05,-74867,-47409,3.157e+05,367254,152,286,2532,1.0089,1.8736,0.5539
-3063.5,603.67,5916.5,406.45,-6007.8,2914.6,5.8923e+05,120941,1,63532,-46867,23150,-31999,25827,-18805,-33952,16032,17657,1.0264e+05,358007,152,277,2529,1.1329,1.8013,0.5539
-3686.6,984.18,5541,267.87,-5648.7,3644.7,5.8798e+05,122455,1,38210,-35556,38993,-18421,18319,-22714,-30515,15997,10694,82079,355466,152,277,2529,1.1347,1.8042,0.54083
-5110,1638.5,5799.9,164.79,-5941.9,5206,5.8722e+05,122457,1,87281,-57127,9243.3,-34512,24864,-11130,-20100,8667.4,12514,1.1634e+05,359358,152,285,2531,1.1236,1.8111,0.54083
-6152.6,1959.3,6127.5,14.114,-6318.1,6270.6,5.8282e+05,122459,1,46371,-32327,12529,-12654,11399,-11990,-17903,8478.9,8275,65169,352807,152,285,2531,1.1125,1.818,0.54083
-9293.8,4724.1,6117.9,1203.5,-6006.3,10421,5.8544e+05,122475,1,2.0701e+05,-1.096e+05,-12061,-1.0029e+05,59175,-14211,1.1393e+05,-85047,80861,3.0907e+05,367187,152,286,2532,1.022,1.8704,0.54083
