"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-2187.7,1050.7,-2469.2,-47.982,3121.9,1496.3,5.5571e+05,370099,1,-20112,35298,-50588,-84787,-24123,-19694,36310,15797,2390.9,1.1808e+05,359504,20,48,1477,-0.76081,1.5405,1.3723
-3069.4,972.64,-2738.2,26.364,3539.2,2310.4,5.9378e+05,371223,1,-12724,42823,-54593,-38395,10767,-33244,33418,9964.4,7496.2,94571,357046,20,48,1477,-0.76538,1.5308,1.3806
-2739.6,-176.24,-2176,-548.72,2350.3,2539,5.4883e+05,370101,1,-1.6379e+05,-14076,-73358,-1.6665e+05,-55987,-28300,29530,17389,-3313.1,2.5554e+05,366475,20,48,1477,-0.75237,1.5405,1.377
-5196.1,-1843.8,-2053,-823.71,1973.7,5480.8,5.4238e+05,370103,1,-2.3267e+05,-66444,-51020,-1.0937e+05,-45732,-8089.9,-380.35,7070.4,-8054.1,2.7457e+05,366803,20,48,1477,-0.74391,1.5405,1.3815
-5894.5,-1781.1,-2065.4,-566.44,2206.6,6082.2,5.5714e+05,371229,1,-2.0213e+05,-62873,-37954,-76282,-38754,1916.1,86.234,-7541.7,8392,2.3173e+05,365976,20,48,1477,-0.73984,1.5308,1.3944
-3453.9,1150.2,-3195.2,7.2841,4117.7,2550.7,5.9534e+05,372367,1,-18693,34803,-48866,-37908,11290,-33782,32943,5584.5,12382,89016,356331,20,48,1477,-0.77842,1.5211,1.384
-4529.4,-155.8,-2288.2,-11.977,2954.7,4128.5,5.9548e+05,372373,1,-47883,16165,-43273,-61287,-3607.5,-28932,24655,-1424.6,14797,99306,357603,20,48,1477,-0.75282,1.5211,1.3981
-3531.3,1488.7,-3556.8,50.379,4625.2,2437.6,5.9565e+05,373531,1,-23408,28272,-44177,-33902,17327,-38192,24300,-4130.6,18348,84565,355779,20,48,1477,-0.79151,1.5113,1.3873
-4933,-459,-2168.2,-3.3602,2817.6,4616,6.0225e+05,373539,1,-20331,15222,-27349,-39027,9961.4,-31762,33348,-3029.1,21235,74809,354403,20,48,1477,-0.75723,1.5113,1.4063
-3778.9,1390.2,-3650,24.172,4731.2,2674.1,5.972e+05,374711,1,-15207,33895,-45438,-26744,22265,-39579,22421,-3379.5,16660,83749,355680,20,48,1477,-0.80464,1.5015,1.3904
-5095.5,-526.56,-2175.3,6.0905,2846.2,4782.6,6.0096e+05,374721,1,-20751,8706,-20436,-40922,3457.3,-25715,35427,495.09,18551,69794,353622,20,48,1477,-0.76161,1.5015,1.4144
-4822.2,-62.01,-2560.8,5.1542,3341,4318.9,6.0022e+05,374719,1,-16826,11862,-21795,-36403,4274.8,-24428,32909,1450.4,16436,64763,352739,20,48,1477,-0.77027,1.5015,1.4097
-3423.8,1843.3,-3952.5,34.504,5117.8,2132.8,5.9803e+05,374709,1,-10641,38243,-47723,-25571,19504,-36167,23753,391.22,13523,83324,355625,20,48,1477,-0.81315,1.5015,1.3854
-4360.3,1153.6,-3731.4,14.346,4846.8,3282.5,5.9335e+05,375907,1,-5003.5,27355,-32110,-24807,9334.6,-24347,25179,5822.6,8375.1,61949,352262,20,48,1477,-0.80924,1.4916,1.3983
-5055.2,-137.42,-2596.3,13.734,3408.2,4549.6,5.9864e+05,375915,1,-12397,13517,-20989,-35377,3363.4,-22866,34243,2890,15668,63159,352449,20,48,1477,-0.77468,1.4916,1.4178
