"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
2554.5,10985,7556.6,300.23,-12403,-5511.4,6.0271e+05,663669,1,72891,-1.2924e+05,-34010,-27870,31690,3558.3,18174,-49639,-17754,1.6756e+05,363296,56,1529,509,-0.87349,-0.9584,1.7758
5163.6,9780.4,7984.1,111.75,-13386,-2621.8,6.0164e+05,665129,1,56762,-96893,-25336,-27617,33669,4910.3,6396.1,-25980,-11120,1.2654e+05,360226,56,1529,509,-0.86,-0.97053,1.7758
4212.7,10190,7851.6,116.2,-13010,-3733.8,6.0156e+05,665125,1,93375,-1.0006e+05,-8149.6,-6411.4,38706,18016,29101,-30454,-2189.6,1.498e+05,362066,56,1529,509,-0.88173,-0.97053,1.7652
3975.1,10448,7764.9,215.07,-13018,-3968.4,6.0126e+05,663673,1,59720,-1.1416e+05,-32913,-25844,39421,9010.8,8048.6,-34183,-14431,1.4638e+05,361818,56,1529,509,-0.85163,-0.9584,1.7864
6044.2,9233.6,7900.5,38.619,-13494,-1460.6,6.0108e+05,665133,1,33926,-77151,-25866,-30308,34159,4247.4,-5860.4,-15887,-11400,1.0145e+05,357850,56,1529,509,-0.83814,-0.97053,1.7863
4575.6,9718.5,7636.6,277.71,-12853,-2901.2,6.0382e+05,663677,1,51849,-78256,-18003,-37259,23595,-4473.7,-2378.2,-28491,-16230,1.1037e+05,358807,56,1529,509,-0.82965,-0.9584,1.7967
6355.3,8734.1,7754,120.82,-13274,-757.36,6.032e+05,665137,1,38322,-65768,-17962,-28745,36162,6413.7,-5983.6,-9292.1,-7693.5,92049,356722,56,1529,509,-0.81616,-0.97053,1.7964
6180,8915.9,7768.9,69.073,-13299,-1079.8,6.0267e+05,665135,1,29797,-78732,-28756,-32004,38908,6208.5,-5801.1,-9492,-7827.9,1.0332e+05,358084,56,1529,509,-0.82717,-0.97053,1.7914
1344.4,8879.9,6126,415.49,-9610,-5065.9,6.0358e+05,665121,1,87787,-73154,4859.5,84559,95671,96514,86046,19737,55307,2.226e+05,365740,56,1529,509,-0.90332,-0.97053,1.7542
2173.3,8290.7,6211.5,345.32,-9794.2,-3999.5,6.035e+05,666575,1,93087,-60594,13737,1.0141e+05,35968,72433,1.0587e+05,-20908,42658,2.0692e+05,365204,56,1529,509,-0.90058,-0.98262,1.7489
2661.6,9846.1,7215.2,348,-11568,-4705.9,6.031e+05,665123,1,1.1655e+05,-81685,14206,29479,61560,48829,61765,-9802.6,25944,1.7913e+05,363944,56,1529,509,-0.89254,-0.97053,1.7597
6185.5,9672.2,8450.8,70.123,-14154,-1698.4,6.0174e+05,666583,1,39819,-72818,-21173,-24490,16335,-2759.5,-215.86,-39288,-21978,1.0118e+05,357817,56,1529,509,-0.85739,-0.98262,1.7704
6422.1,9369.5,8330.4,67.828,-14031,-1249.7,6.0141e+05,666585,1,31608,-57641,-16857,-23328,12752,-4051.4,-3488.2,-29572,-18050,80879,355306,56,1529,509,-0.84651,-0.98262,1.7757
6726.5,9069,8193,26.528,-13930,-750.79,6.0071e+05,666587,1,27681,-47791,-13372,-27714,10535,-7181.4,-7747.9,-24966,-17424,71740,353930,56,1529,509,-0.8356,-0.98262,1.7808
