"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-10753,4020.7,7641.3,-1249.3,-7727.2,11354,5.2638e+05,169815,1,-33969,7949,1.4527e+05,60360,-22807,-1.5708e+05,3.9312e+05,-1.815e+05,-5.3726e+05,7.2615e+05,368095,25,474,2896,1.0644,1.9199,0.1281
-10056,5665.1,12740,743.02,-12719,11541,5.9141e+05,171351,1,18052,-10378,3175.5,20319,-8511.4,-40761,1.6883e+05,-89025,-57828,2.0582e+05,365155,25,474,2896,1.0647,1.9205,0.11463
-8398.5,2965.2,1716,-1322.5,-1796.1,8791.8,5.2411e+05,169817,1,-93539,36238,2.2024e+05,15139,-1882.7,-99004,2.4965e+05,-1.0928e+05,-4.1019e+05,5.5778e+05,367995,25,474,2896,1.0526,1.9264,0.1281
-9539.6,3866,3845,-916.89,-3898.1,10232,5.1662e+05,171355,1,-73498,33223,1.0217e+05,15815,-5662.9,-49714,2.0591e+05,-93018,-2.9733e+05,3.9894e+05,367684,25,474,2896,1.0411,1.9334,0.11463
-9662.3,5365.1,12488,590.55,-12474,11052,5.9726e+05,171349,1,1968.3,-2361,22223,-17619,10869,-13972,-83725,38834,1.4705e+05,1.7683e+05,363826,25,474,2896,1.0765,1.9139,0.11463
-9902.9,5062.9,9375.7,-10.125,-9386.1,11113,5.963e+05,172885,1,586.45,-237.64,-1731,-2597,696.55,13629,-3515.4,-4048.2,1.0818e+05,1.0922e+05,358689,25,474,2896,1.0768,1.9145,0.10116
-9972.6,4738.5,8112.4,-182.13,-8129.4,11027,5.3423e+05,172891,1,-21792,10327,22660,26413,-12025,-40176,1.3307e+05,-59512,-2.1906e+05,2.6979e+05,366728,25,474,2896,1.0414,1.934,0.10116
-9749.9,4975.8,8956,-18.231,-8963.8,10940,5.7943e+05,174423,1,-1518,1186.2,-7392.5,3903.9,-2184,124.77,20975,-11930,5433.6,26272,341582,25,474,2896,1.0653,1.9216,0.087677
-9767.9,5053.9,9420.9,-7.5922,-9428.7,10991,5.8705e+05,174421,1,-1209,1049.8,-7931.2,5062.8,-2820.4,-812.02,30348,-17147,926.64,36272,345988,25,474,2896,1.0771,1.915,0.087677
-9546.5,3973.5,4971.1,-734.54,-5010.2,10295,5.2003e+05,172893,1,-32441,14136,55742,40352,-19116,-46096,1.7471e+05,-76411,-3.1321e+05,3.7808e+05,367603,25,488,2897,1.0295,1.9404,0.10116
