"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-4.6521,-2401.9,5246.1,425.9,-5349.6,2119.3,5.9281e+05,436797,1,39461,36179,58771,32375,39166,33415,54486,40885,95781,1.5438e+05,362408,162,1062,1319,-1.8563,0.99467,0.63226
1474.5,-1335.6,6815.1,138.85,-7082.9,466.88,5.8946e+05,435349,1,22465,19090,35044,20103,30551,10178,14556,-1256.1,44324,75606,354538,162,1062,1319,-1.8466,1.0067,0.64163
1609,-1374.8,6958.9,88.693,-7260.1,435.07,5.8614e+05,435351,1,6681.7,7856.4,6723.7,16255,32632,-4506.3,-8772.7,-21663,8764,46087,348961,162,1038,1317,-1.8427,1.0067,0.65294
1671.7,-1375.7,7002.1,87.548,-7317.5,403.89,5.8443e+05,435353,1,6419.9,8052.7,5530.8,20570,38719,-1756.5,-11067,-23980,5772.9,52847,350496,162,1038,1317,-1.8386,1.0067,0.66424
1799.4,-1210.3,6998,94.503,-7323.1,195.45,5.8202e+05,435355,1,4311,6770.8,1672.1,17969,37887,-7618.1,-18121,-33108,339.2,57517,351403,162,1038,1317,-1.8345,1.0067,0.67551
1762.7,-1375.1,6917,63.49,-7260.4,355.43,5.8012e+05,435357,1,6664.5,6997.5,7435.6,31228,47317,13612,-25558,-43267,-4440.6,78058,354903,162,1038,1317,-1.8303,1.0067,0.68675
2027.5,-636.08,6768.9,173.6,-7079.9,-421.8,5.8057e+05,435359,1,22722,14205,38812,75539,73466,91312,-38894,-59412,-15642,1.6417e+05,363085,162,1038,1317,-1.8261,1.0067,0.69797
2827.1,1318.1,6233.4,271.56,-6492.7,-2521.1,5.8052e+05,435361,1,20658,21690,22831,56503,75347,39618,-61528,-74990,-51239,1.5457e+05,362425,162,1055,1318,-1.8218,1.0067,0.70916
1837.4,-1760,7245.5,20.867,-7650.1,667.49,5.77e+05,436811,1,26911,25004,33634,79757,87520,80888,-44632,-57661,-33124,1.7164e+05,363528,162,1055,1318,-1.8275,0.99467,0.71139
-503.2,-2987.5,4597,416.99,-4675.4,2877,5.9247e+05,438249,1,41635,33984,69205,27802,28975,36450,66820,50147,1.1817e+05,1.7766e+05,363867,162,1062,1319,-1.8621,0.98262,0.63422
2997.7,1294.5,6657.2,287.86,-6948.5,-2572.1,5.7694e+05,436813,1,26015,26790,29487,83406,87965,91021,-63052,-75175,-54972,1.9466e+05,364726,162,1055,1318,-1.8231,0.99467,0.72259
1821.6,-1911.4,7397.2,69.274,-7810.9,821.58,5.7163e+05,438265,1,30780,38034,25557,89908,1.0717e+05,79879,-36347,-41074,-35158,1.8232e+05,364101,162,1055,1318,-1.8287,0.98262,0.72482
27.998,-2735,5419.3,365.17,-5558.3,2412.9,5.9054e+05,439705,1,41844,35376,67381,27910,30825,34200,64951,59286,98252,1.6682e+05,363252,162,1062,1319,-1.8638,0.97053,0.6476
895.94,-2282.2,6549,197.71,-6802.5,1608.8,5.8819e+05,439707,1,33750,36342,41965,21536,21233,29639,47404,59482,46712,1.1824e+05,359517,162,1062,1319,-1.8598,0.97053,0.65902
2876.7,1056.7,6837.4,374.32,-7123,-2294.5,5.7263e+05,438267,1,33401,35686,35572,92138,99733,96269,-55526,-68305,-46032,2.0304e+05,365043,162,1063,1320,-1.8242,0.98262,0.73603
2733.6,851.5,6929.4,468.62,-7200.9,-2035.2,5.5945e+05,439723,1,33034,38292,31168,81786,95042,76892,-49680,-58700,-44518,1.8182e+05,364079,162,1063,1320,-1.8252,0.97053,0.74949
60.579,-2686.1,5090.8,308.17,-5240.6,2361.5,5.8763e+05,441165,1,40758,54046,36794,30218,28514,44088,64392,90579,50645,1.5659e+05,362549,162,1062,1319,-1.8654,0.9584,0.661
1286,-2848.1,7149,131.99,-7559.4,1926.8,5.5273e+05,441181,1,46953,64870,31179,85251,99937,78410,25137,40714,9943.6,1.8214e+05,364094,162,1090,1323,-1.8307,0.9584,0.75173
-778.33,-3288.2,3856.9,410.07,-3915.4,3285.5,5.8786e+05,442625,1,33749,42258,34574,44867,76976,16920,69626,1.0637e+05,44796,1.7468e+05,363684,162,1088,1321,-1.8709,0.94624,0.66295
-130.08,-3041.3,4690.7,240.35,-4850.8,2771.6,5.8451e+05,442627,1,37422,49481,34133,45448,79809,13884,65760,1.1724e+05,18154,1.79e+05,363939,162,1088,1321,-1.8668,0.94624,0.67442
313.34,-2594,4817,120.82,-5030.3,2170.7,5.7852e+05,442629,1,29524,47103,15320,37711,61860,17383,60873,1.296e+05,-12904,1.7188e+05,363538,162,1088,1321,-1.8626,0.94624,0.68586
407.78,-2397.4,4792.1,143.28,-5004.9,1951.4,5.7148e+05,442631,1,27100,52082,1330.6,23125,42357,4223.9,61223,1.3463e+05,-19547,1.6749e+05,363290,162,1096,1324,-1.8584,0.94624,0.69728
730.23,-2127.8,5028.5,116.67,-5281.4,1561.7,5.6072e+05,442635,1,22477,49010,-6708.6,6740.9,24140,-14067,64687,1.3919e+05,-16660,1.6618e+05,363217,162,1096,1324,-1.8497,0.94624,0.72003
587.08,-2151.4,4884.3,153.31,-5107.4,1649.4,5.6589e+05,442633,1,26584,49034,4010.7,20158,36656,4144.4,65321,1.3907e+05,-14576,1.6749e+05,363289,162,1096,1324,-1.8541,0.94624,0.70867
675.81,-2466,5216.9,106.88,-5494.2,1885.9,5.5967e+05,442637,1,20565,53538,-17156,764.09,23960,-28781,80270,1.6946e+05,-15785,2.0098e+05,364959,162,1089,1322,-1.8452,0.94624,0.73136
616.71,-2906.4,6100,325.9,-6374.7,2301,5.5429e+05,442641,1,42283,53503,35491,42191,39255,52795,79991,1.2728e+05,35787,1.8946e+05,364472,162,1090,1323,-1.8361,0.94624,0.75395
-335.18,-3273.7,2362.5,-308.93,-2622.2,3072.4,5.1906e+05,444101,1,3450.7,6923.2,-718.75,-30928,-59514,-2998.1,75730,1.4949e+05,-471.42,1.807e+05,364030,162,1089,1322,-1.8461,0.93405,0.74483
-132.99,-3208.9,2861.7,-267.66,-3145.5,2922,5.201e+05,444103,1,17526,16387,21820,-11821,-45255,26249,94485,1.7205e+05,16721,2.0673e+05,365188,162,1090,1323,-1.8415,0.93405,0.75614
