"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
5147,1648,4674,233.12,-4677.7,-5396.1,6.0217e+05,156297,1,44423,16951,978.16,15758,6998,-7315,-13835,-4805.2,-4127.6,53330,350598,43,423,2964,-0.78002,2.0408,0.24907
4942.9,1646.4,4808.8,289.83,-4805.5,-5205,6.0329e+05,157829,1,72481,28777,-8578.9,38287,16119,-12263,-17268,-7014.9,3688.5,91609,356664,43,423,2964,-0.78055,2.0421,0.23566
5566.8,1803,4578.2,224.76,-4580.5,-5845.4,6.0117e+05,157827,1,15307,7818.6,-17706,-3062.5,1130.5,-19684,-13114,-7530.3,23087,42056,347900,43,413,2963,-0.76801,2.0469,0.23566
5319.6,1460,4582.3,20.473,-4609.6,-5493.5,5.9727e+05,156295,1,14249,6495.9,-9716.8,-1409,817.48,-11564,4643.3,1113.2,4767.7,22838,339393,43,402,2962,-0.76748,2.0455,0.24907
5322.7,1961.6,4526,389.76,-4509.7,-5672.3,6.0326e+05,159361,1,47663,21461,-29705,18900,9105.1,-16814,-39550,-20665,51935,95006,357103,43,423,2964,-0.78105,2.0435,0.22224
5821.1,1927,3698.5,171.7,-3700.1,-6128.4,5.9843e+05,159357,1,56855,21731,-9199.8,28425,11344,-9159.4,-19568,-15110,73030,1.037e+05,358120,43,413,2963,-0.75592,2.0529,0.22224
5967.3,2137.6,3871.5,296.82,-3861.3,-6337.9,6.0237e+05,159359,1,13767,6124.4,-7650.2,-1597.2,-119.98,-3563.5,-24466,-17067,73352,81063,355337,43,423,2964,-0.7685,2.0482,0.22224
5498.4,1625.8,4441.4,103.84,-4456,-5721.5,5.9821e+05,157825,1,93288,35267,-11156,51379,20376,-14643,9486.9,-2214.8,49077,1.2587e+05,360180,43,413,2963,-0.75543,2.0516,0.23566
5370.4,1459,4634.6,41.527,-4659.9,-5543.8,5.9579e+05,156293,1,69422,25062,1719.4,37303,14130,-4872.4,31466,9568.5,15592,91598,356660,43,413,2963,-0.75492,2.0502,0.24907
5681.4,1632.6,4969.2,165.08,-4985.1,-5895.6,5.9669e+05,154761,1,55427,23373,-24010,23254,11021,-19600,48866,15736,17024,90369,356513,43,402,2962,-0.75438,2.0487,0.26247
