"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-1655.9,1171.3,-1565.7,-259.14,1558.2,2017.5,3.729e+05,110389,1,-35036,474.29,54863,2757.3,-2704.6,3242,11498,5780.3,-35127,75250,354474,55,259,2513,1.0306,1.8323,0.64476
-1242.4,1225.6,-1526.9,-18.531,1594.3,1683.7,3.7529e+05,108885,1,-11907,5363.9,3892.7,3360.4,-3567.6,4662.6,-10868,1495.3,12777,24217,340334,55,259,2513,1.0286,1.8288,0.65765
-5271.2,1010.8,3688.4,-626.01,-4027.4,5079.3,5.1162e+05,113401,1,-31480,-30804,1.4427e+05,-19217,18639,-23016,1.4793e+05,-4968.2,-2.3462e+05,3.1773e+05,367267,55,259,2513,1.0456,1.8327,0.61891
-2852.7,1165.2,-501.88,-511,370.68,3057.6,4.3316e+05,111895,1,-58565,-5177.4,1.1095e+05,-3557.7,3811.2,-5270.5,78066,-3438.8,-1.1817e+05,1.8945e+05,364471,55,259,2513,1.0325,1.8357,0.63185
-1267.7,1120,-1607.9,-122.65,1644.2,1651.8,3.4341e+05,110391,1,-31916,4466.3,38069,3677.3,-2660.6,1758.9,6181.6,1102,-13264,52219,350347,55,259,2513,1.0193,1.8386,0.64476
-1183.1,1182.8,-1366.3,31.076,1441.6,1608.2,4.4578e+05,108887,1,-1940.7,4043.4,-8194.6,2669.7,-3177.1,4751.9,-14091,2055.1,16019,24217,340333,55,259,2513,1.0174,1.8351,0.65765
-5070.3,1428.8,1705.5,-710.09,-1985.6,5119.7,4.819e+05,113403,1,-72931,-14208,1.6374e+05,-8083.5,15252,-31773,1.4473e+05,-18329,-1.8796e+05,3.0042e+05,367114,55,259,2513,1.0344,1.8391,0.61891
-3805.6,1386.8,189.27,-553.47,-359.59,4000.7,4.5078e+05,113405,1,-1.0087e+05,7410.6,1.4483e+05,13037,2226.9,-28252,1.0464e+05,-16717,-1.2363e+05,2.4227e+05,366206,55,259,2513,1.0231,1.8454,0.61891
-2062.8,1133.8,-1198.1,-352.52,1145.1,2353.8,4.0094e+05,111897,1,-61247,3193.4,90118,5684.4,75.4,-9476.1,41194,-1133.1,-63839,1.3334e+05,360765,55,259,2513,1.0212,1.842,0.63185
-1428.2,1037.6,-1447.3,-199.67,1451.1,1750.9,3.6116e+05,111899,1,-50826,5407.7,65981,8483,-2455.3,-6484.4,16669,2816.7,-35396,92870,356831,55,259,2513,1.0099,1.8483,0.63185
-1039.1,1053,-1393.9,-1.6469,1457.4,1416.7,3.938e+05,110393,1,-7968,3566.5,2392.9,3043.6,-3178,4315.2,-13943,3793.4,10872,21140,338227,55,259,2513,1.008,1.8448,0.64476
-1196.1,1129.9,-1180.6,45.776,1251.6,1591.4,4.9194e+05,108889,1,5648.8,2113.2,-14493,1711.9,-2856.9,5368.6,-13639,2508.7,13867,24217,340332,55,259,2513,1.0061,1.8413,0.65765
