"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-5634.5,4048,4818.1,-23.959,-4836.7,6924.9,5.6264e+05,163615,1,10333,-11339,27117,40.054,2388.1,-22579,-51269,43973,-20172,80344,355243,118,408,2749,1.385,1.6982,0.18194
-5634.5,4660.9,2783.8,-10.999,-2789.2,7310.4,5.6654e+05,169747,1,12613,-12646,21562,-5341.4,6123.4,-18943,-27216,25592,-24992,56825,351285,118,408,2749,1.4389,1.6578,0.1281
-5658.8,4783.1,2611.4,-6.2338,-2615.3,7408.1,5.7054e+05,171281,1,13991,-13635,18732,-6941.1,7273.2,-16404,-26795,25183,-22983,54617,350832,118,408,2749,1.4495,1.6495,0.11463
-5601.9,4910.5,2435.7,-3.5079,-2437.8,7448.8,5.7375e+05,174349,1,14455,-14124,19977,-8341.5,8511,-18211,-22739,21869,-24919,53828,350686,118,408,2749,1.4705,1.6325,0.087677
-5863.3,5058.3,2855.3,-4.3949,-2857.7,7742.8,5.7279e+05,174351,1,13637,-13104,18131,-7318.8,7410.7,-16782,-21986,20897,-24862,51134,350109,118,408,2749,1.4605,1.6415,0.087677
-5602.4,4820,2481.1,-8.7104,-2484.1,7389.4,5.7122e+05,172815,1,14875,-14368,18473,-8356.7,8437.1,-16352,-21642,20952,-27583,53343,350601,118,408,2749,1.4601,1.6411,0.10116
-5994.5,4359.3,5099.1,-18.456,-5115.6,7400.6,5.6226e+05,165149,1,8754.6,-9540.6,24056,744.14,1543.5,-21593,-46822,40072,-18913,73289,354186,118,408,2749,1.3857,1.699,0.16849
-6149.1,4352.5,5915.7,-12.58,-5934.1,7519.1,5.622e+05,165151,1,7196.2,-8154.4,23786,1909.6,640.61,-22007,-44763,37401,-13508,68975,353471,118,408,2749,1.3752,1.7075,0.16849
-5809,4044.2,5707.9,-20.046,-5729.2,7060.9,5.6294e+05,163617,1,7561.2,-8715.5,24592,2109.2,566.92,-21272,-49128,40974,-13199,73904,354275,118,408,2749,1.3745,1.7067,0.18194
-5892.5,4892.4,3095.6,-6.1527,-3100.1,7657,5.7014e+05,171283,1,12856,-12441,18838,-5706.9,6101,-16767,-27447,25304,-21954,53865,350691,118,408,2749,1.4394,1.6584,0.11463
-5869.8,4761.4,3309.7,-12.303,-3316,7555.4,5.6511e+05,169749,1,12320,-12181,20957,-4781.8,5532.3,-18563,-29226,26982,-24988,57827,351470,118,408,2749,1.4287,1.6666,0.1281
-5886.8,4982.1,2897.8,-10.109,-2901.3,7710.7,5.7162e+05,172817,1,14354,-13682,17369,-7498.2,7546.4,-15576,-24621,23113,-24305,52743,350471,118,408,2749,1.45,1.65,0.10116
-5374.3,5279.6,1564.9,7.1753,-1564.9,7533.7,5.8583e+05,183551,1,16500,-16318,25814,-12402,12296,-26091,-21435,21156,-24436,60785,352037,118,543,2750,1.5405,1.5691,0.0067463
-5323.6,4821.6,1914.3,-4.0094,-1915.6,7182.2,5.7482e+05,175881,1,14902,-14689,20162,-9391.8,9533.4,-18690,-22484,21924,-25317,54772,350864,118,543,2750,1.4908,1.6147,0.074193
-5600.9,4995.1,2341.8,-4.179,-2343.2,7504.3,5.7442e+05,175883,1,14516,-14188,20087,-8743,8848.2,-18516,-22632,21797,-24532,53872,350695,118,408,2749,1.4808,1.6238,0.074193
-5861.8,5149.5,2751,-4.2053,-2752.7,7801.8,5.7431e+05,175885,1,13082,-12577,17863,-7224.4,7259.4,-16843,-21588,20423,-22158,49103,349676,118,408,2749,1.4708,1.6329,0.074193
-6090.1,5272,3146.5,-3.2305,-3148.4,8054.3,5.7463e+05,175887,1,12803,-12169,17330,-6684.4,6687.4,-16467,-22711,21178,-21651,49103,349677,118,408,2749,1.4608,1.6419,0.074193
-6337.9,5404.1,3588.2,-3.2545,-3590.4,8328.1,5.7547e+05,175889,1,13398,-12545,17186,-6886.5,6790.9,-16474,-23464,21642,-22645,50288,349934,118,408,2749,1.4507,1.6508,0.074193
-6104.4,5184,3246.3,-6.0577,-3249.1,8007.5,5.7253e+05,174353,1,13934,-13125,16704,-7216.4,7165.4,-15624,-23059,21613,-25566,51434,350179,118,408,2749,1.4504,1.6504,0.087677
-6078.5,4591.3,4545.6,-9.0644,-4557.5,7610.4,5.6867e+05,166683,1,12154,-11777,18856,-2682.9,3787.8,-17027,-43372,37619,-19617,68078,353326,118,408,2749,1.3967,1.6913,0.15503
-6285.6,4632.5,5330,-5.9171,-5343.7,7798.8,5.6979e+05,166685,1,9942,-9977.8,20151,-606.72,2222.6,-18687,-43941,37326,-15816,67329,353211,118,408,2749,1.3863,1.6998,0.15503
-6577,4618.5,6755.2,-1.8187,-6772.2,8022.4,5.7111e+05,166689,1,5368,-6259.5,21623,2955.1,-427.32,-20910,-39080,31668,-6266.1,59591,351804,118,408,2749,1.3653,1.7167,0.15503
-6452.4,4640.7,6074.7,-3.6593,-6090.1,7936.1,5.7046e+05,166687,1,7653.2,-8007.7,20488,1017.7,933.95,-19501,-39724,32855,-9464.1,60595,352001,118,408,2749,1.3758,1.7083,0.15503
-6395.4,5235.1,3902.9,-8.134,-3907.4,8262.7,5.7203e+05,172821,1,12814,-12086,18045,-5584.5,5795,-16528,-28511,25730,-21288,53870,350694,118,408,2749,1.4296,1.6677,0.10116
