"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
7360,2799.6,3064.7,441.34,-3035.7,-7873.4,6.0266e+05,159355,1,30590,6506.7,44981,12281,1833,25993,-55417,-28894,82907,1.2087e+05,359747,248,457,3442,-0.74331,2.0575,0.22224
5833.2,1902.5,2437.4,2.1671,-2448.2,-6131.3,6.0007e+05,160889,1,21721,5916.8,19513,10001,2463,11266,-20668,-12197,43976,60253,351943,248,457,3442,-0.75638,2.0541,0.20882
6151.5,2073.8,2112.8,61.528,-2116.6,-6490.1,6.0009e+05,160887,1,-27026,-15966,61920,-15675,-8995.4,33369,-78560,-32601,42729,1.2377e+05,359987,248,457,3442,-0.74376,2.0587,0.20882
5700.7,1933.3,588.28,-25.497,-593.38,-6019,5.7342e+05,160885,1,-1.0829e+05,-46586,84173,-50679,-22114,43137,-70155,-30857,57063,1.8717e+05,364355,248,457,3442,-0.73111,2.0633,0.20882
4420.7,1081,234.61,-434.91,-274.34,-4527.9,5.3824e+05,162417,1,-1.0757e+05,-41001,30800,-47426,-18816,20969,-78630,-26804,-13530,1.5597e+05,362513,248,457,3442,-0.73153,2.0644,0.19538
5820.5,1936.4,2722,27.792,-2731.7,-6129.7,5.9924e+05,160891,1,10443,3497.2,4695.7,-1340.5,-1273.5,7551.3,-33216,-17921,51860,65709,352896,248,468,3443,-0.76897,2.0494,0.20882
5716.4,2044.4,3509.6,202.58,-3506.2,-6069.5,6.0211e+05,160893,1,18318,8561.3,-14541,280.59,-35.341,1829.1,-51995,-26917,68891,93796,356956,248,468,3443,-0.78153,2.0447,0.20882
5563.1,1924.4,3212.7,61.641,-3219.9,-5882.2,6.0152e+05,162427,1,15322,7193.4,-12113,685.59,355.99,-732,-42661,-21455,49456,71837,353950,248,468,3443,-0.79451,2.041,0.19538
2867.4,607.48,-435.18,-404.47,400.82,-2907.9,5.0954e+05,162415,1,-1.6862e+05,-57946,-4268.2,-70195,-24324,954.27,-18035,-4227.6,-24177,1.956e+05,364766,248,457,3442,-0.71884,2.0689,0.19538
2923.9,522.48,384,-432.74,-421.25,-2933.4,5.0016e+05,163947,1,-1.4387e+05,-49351,-6649.7,-57750,-19819,-2561.5,-19722,-744.92,-71389,1.8e+05,363989,248,457,3442,-0.71922,2.07,0.18194
5344.7,2052,4314.4,321.91,-4302.8,-5724.7,6.0299e+05,162429,1,41433,20427,-39432,17635,8926.3,-18352,-43904,-22235,51067,97191,357354,248,468,3443,-0.80702,2.0361,0.19538
