"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-136.1,10400,5410.9,102.73,-9186.1,-7284.6,5.9779e+05,659283,1,71483,-41935,13645,-21317,-9039.3,-15111,19310,-31238,-6525,95970,357210,290,1670,476,-0.88113,-0.92181,1.7914
-1345.2,10723,5156.5,238.72,-8506.6,-8423.7,5.9839e+05,659281,1,1.1314e+05,-36128,37832,-23273,667.56,-11258,32959,-21832,5221.1,1.334e+05,360770,290,1670,476,-0.89211,-0.92181,1.7859
-735.26,10632,5337,103.43,-8955.4,-7865,5.9632e+05,660745,1,1.0626e+05,-57465,23088,-14935,-9117.9,-12348,39056,-30992,3232.4,1.3447e+05,360866,290,1670,476,-0.88956,-0.93405,1.7808
1131,10262,5949.4,41.944,-10203,-6155.7,5.9648e+05,660749,1,55614,-44794,3581.4,-14578,-14323,-14528,18375,-33305,-8474.1,85204,355857,290,1670,476,-0.86764,-0.93405,1.7916
470.56,10137,5528.8,82.038,-9474.4,-6615.8,5.9858e+05,659285,1,53148,-43843,3243.5,-19824,-16160,-17845,15303,-34058,-10038,85000,355837,290,1670,476,-0.87012,-0.92181,1.7967
-3062.1,9634.7,3569.6,55.484,-5905.4,-8948.1,5.9226e+05,660739,1,36394,-1.2618e+05,-47720,92736,12794,55263,69253,-55433,6837.4,1.9813e+05,364863,290,1670,476,-0.92219,-0.93405,1.7642
-1473.6,9789.2,4562.4,53.436,-7532.3,-7879,5.9681e+05,662201,1,10764,-86607,-40843,1.1159e+05,1029.3,59117,75268,-66410,3733.9,1.8794e+05,364393,290,1670,476,-0.91952,-0.94624,1.7591
-2862.2,10564,4244.3,114.94,-6995.7,-9426,5.9419e+05,660741,1,69140,-1.0434e+05,-19528,44409,-364.58,22664,62349,-50416,5425.4,1.581e+05,362646,290,1670,476,-0.91135,-0.93405,1.7698
-1910.6,10815,4867.8,118.51,-8087.9,-8881.8,5.9531e+05,660743,1,91262,-79256,4473.8,2599.7,-15608,-6960.2,45809,-45927,-1065.3,1.3834e+05,361173,290,1670,476,-0.90047,-0.93405,1.7753
970.05,10804,6353,110.3,-10681,-6627.9,6.003e+05,662209,1,76575,-76435,-3179.2,-20305,-16265,-18609,26485,-63835,-21024,1.3401e+05,360827,290,1681,477,-0.87607,-0.94624,1.7811
155.14,11199,6191,117.78,-10335,-7545.4,5.996e+05,662207,1,82758,-84399,-3721.1,-14283,-22516,-19031,33703,-68044,-19429,1.4561e+05,361761,290,1681,477,-0.88698,-0.94624,1.7757
1702,9984.6,6079.8,63.977,-10458,-5494.3,5.9729e+05,660751,1,59815,-45884,4618.5,-20292,-20920,-20561,17815,-36017,-10260,93255,356879,290,1681,477,-0.85663,-0.93405,1.7969
2438.6,10396,6715.1,50.56,-11512,-5155.9,5.9929e+05,662213,1,55714,-70238,-10628,-17237,-16121,-16671,17758,-55160,-20717,1.1302e+05,359051,290,1681,477,-0.85415,-0.94624,1.7917
-593.43,9535.4,5582,543.61,-8535.6,-7020.2,6.0411e+05,663661,1,26064,-69904,-24702,97536,88062,99440,75940,-6841.8,36164,2.0113e+05,364965,290,1681,477,-0.91681,-0.9584,1.7539
871.13,11320,7185.4,478.86,-11403,-7090.6,6.0333e+05,663665,1,1.0307e+05,-1.0577e+05,-5056.8,6352.1,42545,26555,46252,-51407,-4169.1,1.7085e+05,363483,290,1681,477,-0.89522,-0.9584,1.765
-307.85,10892,6555.5,624.83,-10096,-7706.4,6.0488e+05,663663,1,84714,-1.0094e+05,-11684,49418,76338,67379,67778,-22063,23049,1.8953e+05,364474,290,1681,477,-0.90603,-0.9584,1.7595
1982.8,11242,7453.9,304.28,-12155,-6166.4,6.0194e+05,663667,1,98281,-1.2738e+05,-19747,-14926,39467,14102,31465,-51480,-11951,1.7899e+05,363938,290,1681,477,-0.88437,-0.9584,1.7704
3240.3,10648,7666,297.59,-12662,-4714.6,6.028e+05,663671,1,75974,-1.0816e+05,-21300,-21433,14774,-2346.7,21439,-56386,-19775,1.5046e+05,362123,290,1681,477,-0.86258,-0.9584,1.7812
