"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
4259.6,-1253.6,-2759.5,14.33,2974.1,4299.4,6.41e+05,90079,1,-8088.5,24941,62397,8714.3,796.26,2768.6,17942,7209.8,19781,73690,354243,514,244,484,-0.068973,-2.043,0.81022
3308.9,-1288.9,-3025.1,-1.003,3245.8,3350.5,6.4347e+05,91565,1,-7032.5,22788,57733,5552.1,157.96,907.72,9280.3,4781.2,13093,64914,352765,514,244,484,-0.06914,-2.048,0.79766
4090.7,-1132.6,-2497.7,27.193,2697.5,4120.4,6.4207e+05,90081,1,-12523,28386,70516,12773,5235.1,14031,39553,24099,63172,1.1162e+05,358911,514,244,484,-0.056436,-2.0434,0.81022
3771.8,-1133,-2562.7,33.438,2769.9,3795.3,6.4375e+05,90083,1,-19099,28578,70992,3396.7,9752.1,24618,9734.1,41698,1.0501e+05,1.4069e+05,361358,514,244,484,-0.043897,-2.0437,0.81022
3499.8,-1132.3,-2611.6,40.271,2825.2,3516.8,6.4385e+05,90085,1,-19122,28416,70717,1220.2,13341,33463,-895.27,57065,1.4292e+05,1.7651e+05,363804,514,244,484,-0.031356,-2.0439,0.81022
3281.2,-1107.5,-2607.1,40.815,2820.6,3291.3,6.4328e+05,90087,1,-15137,25532,63891,4466.2,13392,33687,8972.3,55597,1.3961e+05,1.7017e+05,363446,514,244,484,-0.018814,-2.0441,0.81022
3060.9,-1066.3,-2562.4,38.353,2771.5,3064.2,6.4239e+05,90089,1,-21832,26094,65288,5495.3,19398,48618,9279.6,77896,1.951e+05,2.2893e+05,365900,514,245,485,-0.0062716,-2.0442,0.81022
2799.9,-990.99,-2417.9,38.319,2616.1,2796.9,6.415e+05,90091,1,-28958,18508,46730,6702.2,18791,47009,10085,72624,1.8179e+05,2.107e+05,365339,514,245,485,0.0062714,-2.0442,0.81022
2463.2,-851.79,-2098.2,39.785,2272.8,2455.3,6.4067e+05,90093,1,-29084,8104.6,21135,12938,14819,36861,27993,53988,1.3473e+05,1.5797e+05,362639,514,245,485,0.018814,-2.0441,0.81022
2035.8,-631.22,-1573.9,35.848,1707.2,2025.9,6.3926e+05,90095,1,-34263,3208.2,9306.1,24144,15854,38793,59656,56319,1.3878e+05,1.7205e+05,363547,514,246,486,0.031356,-2.0439,0.81022
1605,-240.08,-580.16,41.407,640.48,1599.5,6.3643e+05,90097,1,-32606,-2030,-3527,34582,12908,30526,84222,43667,1.0495e+05,1.5293e+05,362293,514,246,486,0.043897,-2.0437,0.81022
1836.7,-443.27,-1165.4,26.972,1261.1,1826.7,6.3386e+05,91583,1,-23428,-4220.7,-9457.7,38587,5998.5,13191,1.0057e+05,16958,37786,1.191e+05,359591,514,246,486,0.044003,-2.0486,0.79766
2969.8,-1623.3,-3639.6,11.076,3910,3068.2,6.4614e+05,91555,1,19180,17406,47932,3503,-3558.6,-8568.4,7643.4,-3916.5,-8802,56727,351262,514,233,483,-0.13193,-2.0449,0.79766
3173.5,-1567,-3527,6.0476,3787.1,3259.4,6.4518e+05,91557,1,14630,19424,51918,4781.5,-3093.1,-7207.8,9534.5,-2720.6,-5546.7,59163,351719,514,233,483,-0.11938,-2.0456,0.79766
2483.4,-1464.6,-3439.2,2.6722,3682.9,2564.5,6.4377e+05,93045,1,13222,15568,42691,2869.9,-2881,-7075.8,5568.3,-2927.9,-6780.3,48906,349620,514,233,483,-0.11966,-2.0505,0.78507
3308.3,-1504.9,-3408.8,3.2521,3659.2,3382.3,6.4423e+05,91559,1,9250.5,20267,53219,5158.7,-2565.9,-5891.4,9909.8,-1612,-2812.4,59205,351729,514,244,484,-0.10682,-2.0463,0.79766
3379.2,-1434.1,-3276,1.7198,3516.1,3441.6,6.4373e+05,91561,1,4787.6,21180,54894,5840.3,-1807.3,-3947.1,11023,71.441,1481.7,60511,351980,514,244,484,-0.094266,-2.0469,0.79766
3384.3,-1357.1,-3136,0.27299,3365.3,3435.8,6.4344e+05,91563,1,-1984.5,21320,54586,5162,-669.28,-1188.4,8751.3,2543.2,7442.6,60042,351897,514,244,484,-0.081704,-2.0475,0.79766
1587.9,-101.39,-315.62,22.933,346.65,1584.5,6.3079e+05,93073,1,-29116,-1925.2,-2912.8,41539,6491.5,14018,1.0835e+05,17786,38790,1.2755e+05,360323,514,246,486,0.056706,-2.0532,0.78507
1925.6,-1375.2,-3357.3,0.93924,3586.2,2002.5,6.4197e+05,94533,1,11435,12580,35271,1359.2,-2326.8,-5994.4,2440.9,-2397.4,-6023.9,40302,347351,514,233,483,-0.11994,-2.0553,0.77246
1577,-303.59,-863.92,21.408,930.77,1568,6.2915e+05,94561,1,-25425,335.05,2819.7,38581,5578.4,11986,1.0274e+05,15219,32896,1.1911e+05,359592,514,246,486,0.056838,-2.058,0.77246
1576.2,-1279.5,-3249.7,-0.97758,3462.6,1640.7,6.3973e+05,96025,1,9130.1,10979,31069,686.33,-2004.5,-5342.5,778.73,-2144.4,-5713.6,35215,345580,514,233,483,-0.10757,-2.0606,0.75981
1505.1,-480.09,-1352.9,21.845,1449.8,1491.3,6.2661e+05,96051,1,-18239,2411,7961.2,33986,4666.9,10126,92681,13267,29099,1.0627e+05,358407,514,264,487,0.056968,-2.0627,0.75981
1249.8,-1199.5,-3166.6,-3.0608,3365.8,1303.7,6.3708e+05,97519,1,7733.5,10200,29102,325.35,-1826.3,-4995.3,-195.06,-2034.5,-5640,32789,344552,514,233,483,-0.095138,-2.0659,0.74713
1336.3,-1196.1,-3171.8,-3.7632,3371.1,1382.9,6.3649e+05,97521,1,6314.5,9837.8,27919,238.43,-1614,-4444.5,-544.98,-1719.5,-4830.1,31067,343791,514,233,483,-0.08246,-2.0664,0.74713
1385.3,-625.21,-1771.8,21.738,1891.7,1367.5,6.2404e+05,97543,1,-14878,3024.3,9602.7,33018,4254.5,9140.3,92333,12002,25861,1.0418e+05,358169,514,264,487,0.057096,-2.0673,0.74713
933.75,-1128.4,-3090.6,-4.5848,3277.2,978,6.3379e+05,99015,1,7075.6,9428.7,27320,-263.78,-1667.7,-4726.5,-1394.4,-2106.7,-6093.5,30888,343709,514,233,483,-0.082642,-2.071,0.73443
1015.9,-1131.4,-3108.8,-4.7749,3296.5,1053.5,6.3329e+05,99017,1,6215.3,9092.8,26270,-330.15,-1520.2,-4328.1,-1716.3,-1928.3,-5617.1,29509,343102,514,233,483,-0.069933,-2.0714,0.73443
1149.6,-108.18,-335.51,24.174,365.47,1145.3,6.2377e+05,97545,1,-21817,1206.8,5462.4,43024,5486.7,11088,1.1927e+05,14506,28789,1.3333e+05,360764,514,264,487,0.069779,-2.0669,0.74713
1027.8,-274.97,-774.64,32.995,833.52,1017.9,6.2319e+05,99039,1,-16173,2988.7,9981.5,41328,4922.8,9965.6,1.1701e+05,13476,26921,1.2962e+05,360488,514,264,487,0.069933,-2.0714,0.73443
643.68,-1067.2,-3019.2,-3.9823,3194.9,679.32,6.3085e+05,100513,1,7065.5,8528.5,25213,-745.97,-1546.9,-4523.2,-2377.5,-2203.5,-6572.9,28904,342821,514,233,483,-0.070083,-2.0759,0.7217
