"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
2081.2,10.143,1920.5,-0.040553,-2160.2,-1831.2,5.6842e+05,67795,1,-1484.8,1820.4,-4471.8,-5462.7,-329.69,-4513.2,5631.5,2188.9,1504.4,10705,325426,406,166,2552,-0.93737,1.7155,1.0067
2124.7,102.66,1864.2,4.5656,-2087.9,-1908,5.6075e+05,69247,1,-1147.7,2388,-5223.6,-4981.4,91.654,-4931.9,5128.1,2107.4,1283.4,10763,325598,406,175,2553,-0.95086,1.7151,0.99467
2121,8.0114,1969.4,0.34402,-2208,-1871.3,5.7031e+05,69243,1,-1748.7,1970.3,-5060.3,-5344,-11.47,-4975.8,5241.1,1807.4,1757.2,10940,325931,406,166,2552,-0.92974,1.7267,0.99467
2205.8,133.37,1889.4,2.8208,-2110.6,-1999.6,5.6787e+05,70697,1,-1942.2,2956.9,-7064.4,-5462,550.94,-6207,5157.3,1503.5,2302.6,12855,330458,406,175,2553,-0.94323,1.7262,0.98262
2208.1,81.354,1953.6,0.56655,-2183.5,-1982.8,5.686e+05,70695,1,-1584.1,3198.8,-7152,-5156.3,408.69,-5619.9,5033.3,2028,1203.3,12374,329304,406,175,2553,-0.93262,1.732,0.98262
2237.9,274.77,1729.3,5.5787,-1930.2,-2085.2,5.6817e+05,70701,1,-3088.8,2991.9,-8257.9,-8224.6,244.91,-8508.1,9084.2,2212.3,5067.5,18436,336330,406,175,2553,-0.96434,1.7145,0.98262
2341,247.57,1842,0.74929,-2052.4,-2173,5.7104e+05,72151,1,-2976.6,4059.8,-10142,-7113.4,871.44,-8487.4,7175.7,1897.2,3608.5,17881,335873,406,175,2553,-0.9461,1.7315,0.97053
2351.4,325.14,1744.7,2.1608,-1943.3,-2214.2,5.7134e+05,72153,1,-3583.1,3908.6,-10507,-8381.4,666.48,-9468.5,8762.4,2096.7,4917.8,20105,337523,406,175,2553,-0.95671,1.7257,0.97053
2391.7,508.33,1522.5,4.6328,-1694.4,-2329.3,5.705e+05,72157,1,-3699.5,3834.7,-10507,-9600.5,84.898,-9830.5,10598,3148.3,5124.2,21820,338706,406,175,2553,-0.97781,1.7138,0.97053
2527.9,474.13,1677.8,1.3437,-1863.5,-2440.7,5.7157e+05,73611,1,-4042.7,5289.3,-13636,-9304.6,895.85,-10969,9804.8,2959.8,4492.8,23728,339996,406,175,2553,-0.95958,1.7308,0.9584
2592.7,781.89,1300.6,7.1118,-1441.6,-2635.7,5.7247e+05,73617,1,-4812.7,4924.4,-13769,-11754,347.35,-12765,13059,3536.2,7179.2,27799,342306,406,175,2553,-0.99127,1.7129,0.9584
2764.9,750.08,1478.5,2.8614,-1636.6,-2777.6,5.7272e+05,75073,1,-5107.6,6243.9,-16681,-10766,1061.8,-13003,11255,3455.7,5232.9,28203,342485,406,175,2553,-0.97304,1.73,0.94624
2820.7,993.49,1176.4,7.0837,-1299.9,-2939,5.7421e+05,75077,1,-6176.1,5706.5,-16879,-14123,261.03,-15351,16020,4178.3,9284.4,33928,345056,406,175,2553,-0.9942,1.7179,0.94624
3039.9,963.26,1389.9,1.3766,-1534.7,-3121.8,5.7483e+05,76535,1,-5583.3,7379.6,-19575,-12201,1169.8,-14951,13454,4292.6,6099.7,32851,344575,406,175,2553,-0.97587,1.735,0.93405
3059.5,1089.1,1220.1,2.026,-1346.7,-3197.1,5.7606e+05,76537,1,-6285.7,6613.5,-18864,-13260,879.6,-15627,14543,3934.2,8082,33944,345065,406,175,2553,-0.9865,1.729,0.93405
