"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
5312.5,9400.7,8762.3,621.26,-13712,-2228.4,6.077e+05,668031,1,1.1466e+05,-67248,18820,6997.1,78656,48321,46810,8135.4,28147,1.7217e+05,363555,144,1690,456,-0.87634,-0.99467,1.7544
6746.5,7789.2,8279.9,339.09,-13215,-9.7602,6.0517e+05,669481,1,1.1938e+05,-41053,36210,19616,62012,45433,51300,15844,34798,1.6624e+05,363222,144,1690,456,-0.8736,-1.0067,1.7489
8170.4,8042.4,8746.5,89.673,-14387,969.7,6.0192e+05,669483,1,73787,-59311,2541.4,-3335.7,60749,33024,12769,13396,13935,1.1957e+05,359631,144,1690,456,-0.86285,-1.0067,1.7542
7357.8,9141.4,8861.3,174.85,-14700,-303.42,6.0309e+05,668037,1,18210,-67302,-29182,-24820,36439,8734.5,-13855,-14713,-14791,91434,356640,144,1690,456,-0.8439,-0.99467,1.7702
7392.3,9364.5,9107.9,201.09,-15000,-496.65,6.0281e+05,668035,1,31678,-73854,-26282,-21658,52725,19399,-8302.4,-6123.4,-7332.2,1.0457e+05,358219,144,1690,456,-0.85474,-0.99467,1.765
7485.7,8915.8,8653.7,117.94,-14505,14.455,6.0306e+05,668039,1,21411,-59216,-23154,-23991,27501,4236.2,-10803,-17016,-14536,80427,355253,144,1690,456,-0.83302,-0.99467,1.7753
8508.6,8125.7,8582.1,35.825,-14489,1468.4,6.0376e+05,669491,1,10157,-44347,-20364,-23306,27869,4999.9,-13253,-6872.7,-10017,64440,352673,144,1690,456,-0.81954,-1.0067,1.7748
5433.6,7390,7560.3,426.1,-11852,-794.86,6.0519e+05,669479,1,1.205e+05,-17879,51121,38228,77978,64435,63678,28599,48914,1.9082e+05,364546,144,1690,456,-0.88431,-1.0067,1.7435
4815.5,6490.2,6991.2,588.55,-10653,-605.53,6.0639e+05,670925,1,1.464e+05,37435,96233,83399,53383,73670,1.0904e+05,37876,77579,2.5821e+05,366523,144,1690,456,-0.8815,-1.0187,1.7379
8433,7854,8369,77.257,-14145,1656.1,6.0406e+05,669493,1,8481.6,-44277,-21145,-39951,30366,-925.09,-21792,-6292.9,-13398,75449,354510,144,1686,455,-0.80863,-1.0067,1.7798
8949.1,6654.8,7873.8,51.493,-13327,2959.5,6.0411e+05,670941,1,5112.6,-27068,-13163,-53485,35737,-3527.5,-32794,5389.5,-11605,79508,355107,144,1686,455,-0.79516,-1.0187,1.7791
8423.4,6705.5,7547.9,59.417,-12907,2508,6.0219e+05,669497,1,8027,-38671,-18235,-60921,36727,-6076.1,-37827,-273.73,-16764,93282,356882,144,1686,455,-0.78673,-1.0067,1.7896
8986.4,6076.1,7496.6,62.166,-12736,3414.1,6.0358e+05,670943,1,3079,-22662,-11536,-61540,39050,-4694.1,-39935,9580.1,-12020,88438,356255,144,1686,455,-0.78423,-1.0187,1.7839
6612.4,6996.1,8171.7,568.45,-12602,550.71,6.0752e+05,672371,1,1.6641e+05,10549,89409,51332,45137,52569,90940,18455,56528,2.346e+05,366047,144,1699,457,-0.86801,-1.0306,1.7377
9122,6234.7,7776.4,61.336,-13068,3430.1,6.0497e+05,672385,1,3091.9,-26790,-14266,-62797,35760,-7255.6,-40259,-319.52,-18215,90324,356504,144,1710,461,-0.7926,-1.0306,1.7734
6766.1,6059.2,7768.2,583.95,-11862,1337.1,6.0795e+05,673813,1,2.1154e+05,12710,1.1372e+05,56421,54157,60943,1.186e+05,24621,74305,2.9642e+05,367073,144,1699,457,-0.86517,-1.0425,1.732
9890.7,5608.2,8022.9,236.8,-13167,4495.8,6.0613e+05,673827,1,-10654,-55335,-37441,-62662,75350,16581,-47963,16239,-11734,1.3099e+05,360594,144,1710,461,-0.79,-1.0425,1.7676
6481.8,5279.8,7478.8,797.77,-11063,1674.9,6.0922e+05,675251,1,2.247e+05,32649,1.3244e+05,44136,66959,63096,1.1811e+05,40562,84033,3.1964e+05,367284,144,1699,457,-0.86229,-1.0544,1.7262
11188,4469.1,7879,90.77,-12981,6223.1,6.0689e+05,675263,1,-6364.4,-58370,-37813,-67034,94590,26128,-54789,25036,-9985.3,1.5076e+05,362144,144,1710,461,-0.79817,-1.0544,1.7568
11313,5181.8,8679.8,268.9,-14007,5821.1,6.0737e+05,675261,1,13265,-59982,-30004,-59283,97987,31766,-43074,22062,-6509.6,1.4555e+05,361757,144,1710,461,-0.80893,-1.0544,1.7519
5516,3997.2,6525.9,1012,-9207.4,1786.1,6.0977e+05,676687,1,2.3143e+05,81214,1.6587e+05,35808,91328,74484,1.1613e+05,80398,1.0792e+05,3.6666e+05,367555,144,1705,458,-0.85939,-1.0662,1.7204
8931.2,4640.3,8090.1,651.45,-12229,4097.1,6.0834e+05,676689,1,2.1352e+05,62806,1.4444e+05,15877,89106,63105,80501,73579,85477,3.1902e+05,367275,144,1705,458,-0.84881,-1.0662,1.7257
12280,3288.7,8024.5,274.79,-12842,7811.2,6.0581e+05,676697,1,20424,-29176,-8235.9,-66123,1.1834e+05,41744,-43420,59686,16477,1.6485e+05,363127,144,1710,461,-0.80621,-1.0662,1.746
11490,4558.9,8682.2,319.41,-13734,6281.2,6.0548e+05,676693,1,40533,-7126.5,15061,-56383,96611,32571,-21804,50937,21013,1.3786e+05,361139,144,1706,459,-0.82757,-1.0662,1.736
11901,3875,8332,296.9,-13256,7089.8,6.0573e+05,676695,1,36250,-25467,1520.9,-73091,1.0358e+05,29065,-36268,46898,11693,1.501e+05,362097,144,1706,459,-0.8169,-1.0662,1.741
7886.3,3158.3,6772.4,714.6,-9971.1,4254.4,6.0797e+05,678123,1,2.2219e+05,86177,1.6337e+05,11058,83322,57653,76112,87361,92259,3.4031e+05,367407,144,1709,460,-0.84591,-1.078,1.7198
11267,3055.3,7729.1,357.27,-12066,7091.8,6.0497e+05,678127,1,55075,43490,53589,-57110,87079,27076,-14184,70442,37261,1.6101e+05,362862,144,1709,460,-0.82474,-1.078,1.73
9099.4,2292.6,6404.3,425.45,-9736.2,5839.2,6.0574e+05,679555,1,1.4858e+05,1.1542e+05,1.4555e+05,-25064,68223,31128,33660,88872,72790,2.7778e+05,366855,144,1709,460,-0.83244,-1.0897,1.7189
