"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-1972.5,-4490.4,-2055.2,-755.85,5255.6,-291.5,4.783e+05,434641,1,-77636,89929,26867,1.5446e+05,-1.9708e+05,-62618,47914,-70922,-24633,2.9898e+05,367036,339,1157,4349,0.51562,1.0067,-1.8857
-2747.3,-2862.3,-1526.8,-661.92,4051,1105.9,4.8998e+05,434639,1,-54828,78484,26939,1.3012e+05,-2.0628e+05,-73964,43532,-70085,-25328,2.8687e+05,366891,339,1157,4349,0.52718,1.0067,-1.8825
-1433.2,-4933.9,-2263.5,-707.41,5473,-1033.1,4.8047e+05,433191,1,-70853,1.0963e+05,39267,1.0576e+05,-1.4076e+05,-45747,38311,-54723,-18646,2.3766e+05,366063,339,1148,4348,0.53701,1.0187,-1.8733
862.47,-9261.4,-3222.5,-1155.8,8609.2,-4631.2,4.8987e+05,437555,1,-75253,1.4826e+05,58360,1.596e+05,-1.4917e+05,-37867,69354,-85579,-27352,3.0511e+05,367094,339,1174,4353,0.44865,0.98262,-1.9153
-255.76,-6490.4,-2230.4,-1014,6306.9,-2522.1,4.9125e+05,437553,1,-1.0599e+05,1.5276e+05,53273,1.7462e+05,-2.1846e+05,-70082,73653,-85908,-26439,3.6611e+05,367517,339,1174,4353,0.46039,0.98262,-1.9125
959.14,-8145.3,-2826.2,-1032.4,7433.5,-4350.9,4.7419e+05,436099,1,-1.073e+05,1.2635e+05,39450,1.0246e+05,-53686,-2111.9,50520,-47306,-12137,2.1761e+05,365513,339,1174,4353,0.47066,0.99467,-1.9037
-503.95,-5993.2,-2234.3,-890.17,5975,-2161.5,4.7333e+05,436097,1,-1.2282e+05,1.1871e+05,30989,1.561e+05,-2.0327e+05,-66618,44804,-77206,-28980,3.3025e+05,367296,339,1174,4353,0.48233,0.99467,-1.9008
-660.56,-6170.3,-2569.7,-768.88,6309,-2171.8,4.6992e+05,434643,1,-91645,1.1869e+05,38908,75552,-93410,-29335,29853,-48030,-17584,2.0688e+05,365141,339,1157,4349,0.50404,1.0067,-1.8888
163.94,-7060.6,-2987.7,-678.52,6875.7,-3327,4.5757e+05,433195,1,-70057,92455,30798,40630,-29434,-4291.4,21229,-28954,-9748.8,1.3537e+05,361020,339,1157,4349,0.51398,1.0187,-1.8797
-688.11,-6177.6,-2668.5,-749.02,6345.4,-2220.7,4.6696e+05,433193,1,-81717,1.2353e+05,44141,98072,-89290,-20436,35205,-43124,-13410,2.1254e+05,365344,339,1157,4349,0.52551,1.0187,-1.8765
