"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
126.6,-2068.6,-721.51,-246.73,1540.3,-1543.4,4.4083e+05,443307,1,-13606,-2649.1,-8523.6,28478,-59560,-16471,8435.8,-36532,-14883,80757,355126,277,1214,4218,0.92219,0.93405,-1.7642
-58.265,-1790.7,-699.46,-226.03,1466.1,-1224.3,4.4114e+05,443305,1,-13898,9021.3,-2556.2,26852,-52129,-13452,8454.9,-28974,-10927,70220,353537,277,1201,4215,0.933,0.93405,-1.7585
-328.87,-1485.2,-693.82,-218.99,1438,-824.27,4.4328e+05,443303,1,-29275,23947,-2994.3,34946,-65827,-16198,3599.2,-23447,-10529,89049,356221,277,1201,4215,0.94377,0.93405,-1.7527
-652.29,-1128.5,-671.63,-228.94,1405.3,-350.35,4.5022e+05,443301,1,-29309,40769,5819.5,43367,-70857,-14202,8501.6,-16254,-4041,1.0005e+05,357555,277,1201,4215,0.95451,0.93405,-1.7469
-60.201,-2078,-748.29,-290.52,1732.9,-1339.6,4.5076e+05,443323,1,4826.7,-22969,-9574.1,1783.9,-84637,-42845,1632.9,-56033,-28169,1.1654e+05,359319,277,1216,4220,0.83452,0.93405,-1.8073
30.444,-2327.3,-857.12,-274.42,1888.4,-1584.5,4.5093e+05,443321,1,9753,-16166,-3766.2,4883.6,-74944,-36404,6178,-50717,-23341,1.0243e+05,357823,277,1216,4220,0.84559,0.93405,-1.8021
183.63,-2514.5,-876.12,-280.6,1917.9,-1834.9,4.4916e+05,443319,1,10360,-14183,-2444.3,1873.7,-71857,-36274,8988.7,-48474,-20870,98302,357353,277,1215,4219,0.85663,0.93405,-1.7969
233.19,-2667.3,-878.31,-325.38,1972.2,-1986.2,4.4308e+05,443317,1,-1889.1,-14638,-8561.7,13236,-79051,-34531,7925.6,-49073,-21683,1.0416e+05,358009,277,1215,4219,0.86764,0.93405,-1.7916
-48.148,-2716,-965.33,-388.77,2196.8,-1825.9,4.363e+05,443315,1,141.56,-8840.6,-4469.8,13050,-56314,-22806,7512.3,-42382,-18422,78434,354808,277,1214,4218,0.87862,0.93405,-1.7863
95.204,-2628.1,-978.64,-285.28,2062.2,-1881.4,4.4151e+05,443313,1,11689,-8429,1461,21382,-59441,-20245,11860,-41787,-15900,82156,355320,277,1214,4218,0.88956,0.93405,-1.7808
223.27,-2469.7,-879.7,-247.41,1829.5,-1874.9,4.4521e+05,443311,1,6346.4,-9124.9,-1571.4,19107,-51188,-17061,14193,-39366,-13473,73042,353974,277,1214,4218,0.90047,0.93405,-1.7753
260.74,-2281.8,-774.51,-237.83,1627.6,-1780.1,4.4444e+05,443309,1,-2234.2,-8408.1,-5587.9,23747,-62479,-20546,12785,-41073,-15027,84100,355594,277,1214,4218,0.91135,0.93405,-1.7698
148.72,-2453.7,-1141.4,-80.605,2009.7,-1816.7,4.4176e+05,441845,1,-3695.5,-2712.3,-3415.7,11376,-14600,-1833.3,8288.2,-21290,-7076.1,30832,343887,277,1201,4215,0.91952,0.94624,-1.7591
110.4,-2401.5,-1084.3,-122.08,1958.2,-1762.4,4.3954e+05,441843,1,-3202.6,2083.2,-614.09,8178.6,-19137,-5895.2,8639.4,-19817,-6084.7,31420,344124,277,1201,4215,0.93029,0.94624,-1.7534
