"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1758.7,1413.4,121.07,30.579,-1076.8,1986.2,5.3421e+05,573431,1,9860.5,4355.5,196.77,27249,-10118,-1222.2,-2182.1,-4190.7,-289.29,31385,344114,276,1440,967,0.033613,-0.18194,2.1911
874.67,-563.69,-825.28,-755.28,890.66,632.58,4.8902e+05,571901,1,-1.9785e+05,-1.2556e+05,-3763,-1.623e+05,145.4,4433.5,1773.7,11657,661.05,2.8535e+05,366874,276,1440,967,0.060528,-0.16849,2.1916
2072,1183.6,-263.04,-308.54,-559.6,2314.1,4.4083e+05,571899,1,-22158,-9327.3,-160.3,-45449,-42447,-2219.8,-30997,-18819,-781.7,75934,354449,276,1440,967,0.04708,-0.16849,2.1919
1909.6,1291.2,77.375,7.4063,-895.77,2125.4,4.7278e+05,571897,1,15501,9741.6,525.76,10289,-12707,-1066.9,-12988,-5042.6,-144.84,28250,342709,276,1440,967,0.03363,-0.16849,2.1922
-1171.6,293.8,-593.47,-644.75,-653,-984.41,5.2189e+05,570365,1,-2.7779e+05,-85392,1532.4,-88561,8409,3316.4,37125,5540.2,-728.52,3.0626e+05,367106,276,1440,967,0.060556,-0.15503,2.1926
1876.8,830.62,-548.32,-565.19,-208.11,2037.2,4.6217e+05,570363,1,-1.1278e+05,-50755,-912.88,-49038,-13730,244.93,-25547,-7158.7,15.056,1.3636e+05,361086,276,1440,967,0.047101,-0.15503,2.1929
2022.3,1069.6,-15.314,-59.744,-613.68,2203.2,4.2614e+05,570361,1,3639.3,-3377.4,-224.96,1708,-23653,-1619.8,-20658,-8383.6,-234.81,32967,344747,276,1440,967,0.033645,-0.15503,2.1932
1378.7,290.89,-621.09,-608.84,201.19,1400,4.7009e+05,568827,1,-1.2462e+05,-26795,1151.5,-18466,-10068,-322.22,-18157,-44.422,312.25,1.3047e+05,360600,276,1440,967,0.047121,-0.14157,2.1938
