"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-2016.4,1400.2,-823.76,-2.201,879.01,2435.7,5.2342e+05,95419,1,-266.39,1287.1,-2710.9,1692.9,-1551.7,1574.3,-1101.5,282.11,694.73,4313.2,287316,8,287,3103,0.95374,1.8245,0.77246
-2055.1,1423,-814.71,-2.2225,871.34,2480.5,5.2332e+05,93931,1,-160.78,1252.2,-2707.8,1632.3,-1540.3,1592.3,-980.18,228.75,657.66,4236,286421,8,287,3103,0.95152,1.8203,0.78507
-2080.4,1395.1,-783.69,-1.8343,840.26,2486.4,5.2958e+05,92447,1,54.699,1224.3,-2868,1466.5,-1455.7,1630.6,-863.73,177.26,597.27,4207.2,286046,8,287,3103,0.92692,1.8275,0.79766
-1989.8,1407.5,-851.11,-2.5217,906.05,2417.4,5.2001e+05,96907,1,-519.41,1392.9,-2680.3,1904.1,-1654.9,1546,-1362.1,354.95,882.96,4572.7,289918,8,287,3103,0.96712,1.8228,0.75981
-2046.5,1396.6,-802.93,-2.0788,858.79,2458.8,5.2622e+05,93933,1,-77.353,1235.1,-2779.5,1535.9,-1487.2,1619,-911.54,218.34,583.93,4203.4,285994,8,287,3103,0.94034,1.8261,0.78507
-1976.6,1377.3,-834.33,-2.1546,888.3,2389.7,5.224e+05,96909,1,-325.93,1337.2,-2814.4,1718.3,-1569.6,1622.1,-1224.4,330.3,745.47,4475.1,288981,8,287,3103,0.95591,1.8287,0.75981
-1966.1,1350,-820.15,-1.7966,873.32,2366,5.2395e+05,96911,1,-147.31,1240.5,-2802.2,1550.7,-1471.1,1618.2,-1013.3,252.8,647.96,4255.7,286663,8,287,3103,0.94468,1.8345,0.75981
-2006.5,1373.2,-811.04,-1.9364,865.52,2412.6,5.2594e+05,95421,1,-142.92,1251.9,-2791.6,1550.9,-1481.1,1616.5,-961.56,243.22,597.62,4234.8,286414,8,287,3103,0.94252,1.8303,0.77246
-2039.1,1371.4,-791.55,-1.7885,846.72,2438.9,5.2916e+05,93935,1,15.481,1196.9,-2816.5,1430.7,-1413,1609.1,-837.66,189.15,550.19,4127.7,284860,8,287,3103,0.92911,1.8318,0.78507
-2032.9,1347.7,-781.44,-1.3655,836.05,2420.9,5.3153e+05,93937,1,83.16,1169.1,-2826.9,1382.7,-1372.8,1589.9,-803.61,157.13,572.3,4085,284168,8,287,3103,0.91786,1.8375,0.78507
-2074.3,1370.7,-773.09,-1.4885,829.02,2468.2,5.3177e+05,92449,1,111.8,1199.4,-2889.9,1401.2,-1388.7,1588.2,-841.39,150.38,620.07,4163.2,285414,8,287,3103,0.91569,1.8331,0.79766
-2069.1,1347.4,-762.62,-1.0139,817.97,2451.4,5.3577e+05,92451,1,167.63,1178.3,-2899.5,1384.2,-1360.7,1560.7,-852.61,135.79,653.93,4147.2,285162,8,287,3103,0.90442,1.8387,0.79766
-1949.8,1384.6,-864.59,-2.9479,918.21,2371.3,5.1812e+05,98399,1,-644.22,1515.8,-2870,1960,-1726.8,1679.3,-1472.7,413.88,898.4,4872.4,292928,8,287,3103,0.96928,1.8269,0.74713
-1935.6,1353.7,-845.91,-2.4284,898.55,2342.5,5.193e+05,98401,1,-401.15,1393.1,-2899.6,1785.6,-1631.9,1706.6,-1393.3,405.46,796.22,4691.8,291083,8,287,3103,0.95806,1.8328,0.74713
-1998.8,1348.2,-799.35,-1.5625,853.18,2392.4,5.2879e+05,95423,1,-1.911,1166.3,-2772.3,1427.4,-1395.8,1596,-868.33,201.39,570.74,4086.5,284191,8,287,3103,0.93128,1.8361,0.77246
-1925.5,1326.3,-829.41,-1.9385,881.18,2319.1,5.2034e+05,98403,1,-102.61,1222.9,-2878.7,1530.4,-1486.6,1718.7,-1154.4,349.25,603.82,4372.4,287941,8,287,3103,0.94679,1.8386,0.74713
-1958.9,1325.4,-807.95,-1.4766,860.44,2346.5,5.2543e+05,96913,1,59.339,1109.6,-2768.1,1387,-1370,1618.9,-927.85,238.79,563.57,4068.6,283894,8,287,3103,0.9334,1.8403,0.75981
-2065.3,1324.9,-752.51,-0.62169,807.28,2436.2,5.3806e+05,92453,1,264.18,1105.9,-2855.1,1335.1,-1292.8,1493.6,-861.39,111.92,707.34,4047.7,283566,8,287,3103,0.89312,1.8442,0.79766
-2062.8,1302.9,-741.91,-0.38365,795.99,2422.7,5.3846e+05,92455,1,311.6,1080.1,-2839.7,1345.6,-1262.6,1435.7,-888.93,95.36,759.14,4021.1,283117,8,287,3103,0.88179,1.8497,0.79766
-1992.8,1325.2,-789.83,-1.278,843.12,2374.9,5.2933e+05,95425,1,99.847,1103,-2739.3,1338.4,-1324,1557.5,-765.82,147.23,559.26,3952.4,281719,8,287,3103,0.91999,1.8418,0.77246
