"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1591.4,-745.84,536.02,-294.33,-1245.2,1318.8,4.2849e+05,614423,1,-7833.5,-21864,-12503,-29297,-77354,-45311,-10470,-31064,-17316,1.0471e+05,358067,109,1580,789,-1.2432,-0.54083,1.7312
1356.3,-1474.6,491.13,-18.564,-828.47,1889,4.1307e+05,612909,1,-2339.6,-2844.8,-2544.1,-3497.4,-13766,-6728.2,2051,2157.5,2101.9,16743,335432,109,1589,790,-1.2345,-0.52774,1.7415
1374.8,-1489.1,542.69,5.9392,-883.36,1903.1,4.6676e+05,611393,1,755.66,442.96,668.84,3082.9,-1258.5,1811.6,1887.4,3073,2257.5,5804,301835,109,1580,789,-1.2363,-0.51463,1.7441
1772.6,189.67,934.2,-325.19,-1914.8,527.92,4.2912e+05,614421,1,-9423.8,-25741,-14966,-31282,-1.1452e+05,-58597,-14748,-52424,-27177,1.4902e+05,362035,109,1580,789,-1.2538,-0.54083,1.7235
1373.1,-1486.5,393.45,-110.55,-781.47,1904.5,4.1606e+05,612907,1,-3377,-7391.3,-4704.3,1501,-22280,-5771.8,2728.7,1777.1,2459.6,25235,341243,109,1580,789,-1.2451,-0.52774,1.7339
1576,-1338.4,375.73,-283.86,-966.25,1844.4,4.22e+05,612905,1,-7750,-14818,-10158,-17703,-61922,-31983,-6186.8,-14923,-9146,76799,354587,109,1580,789,-1.2558,-0.52774,1.7262
1379.1,-1500.1,556.36,7.5312,-905.95,1908.1,5.1684e+05,609875,1,2541.1,226.61,1866.9,3338.7,-1418.1,1957.4,1853.7,367.68,1421.5,5707.5,300671,109,1589,790,-1.2381,-0.50151,1.7466
1378.4,-1540.8,528.71,-3.6005,-866.42,1950.1,4.1063e+05,611391,1,436.31,-1369.8,-83.472,3531.7,-2260.8,1859.7,1074.6,4667,2179.1,7127.5,312336,109,1580,789,-1.247,-0.51463,1.7365
1335.2,-1549.2,523.11,8.7581,-843.41,1935.2,5.0432e+05,609873,1,1601,-1443.3,728.42,2962.9,-761.2,1908.8,1500.7,205.61,1137.6,4738.5,291548,109,1580,789,-1.2488,-0.50151,1.739
-2244.6,-378.57,-2138.4,-533.92,3051.7,-395.5,5.3566e+05,599243,1,-2.1924e+05,5322,-1.3664e+05,42986,58379,40055,-92869,13363,-55526,2.9242e+05,366967,109,1521,785,-1.1503,-0.40912,1.8288
