"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
3541.7,-57.48,527.34,-572.78,-1551.2,3176.6,4.6231e+05,696469,1,-1.6626e+05,73756,-8210.4,1.1787e+05,-24078,26318,14588,16828,17499,2.2162e+05,365642,285,1754,272,-0.63046,-1.2272,1.7122
4666.5,-345.67,864.52,-476.37,-1984,4298.8,4.8393e+05,695083,1,-1.1553e+05,47369,-8580.8,1.1218e+05,-26186,22850,15948,1588.6,7124.6,1.7252e+05,363535,285,1754,272,-0.63305,-1.216,1.7192
3665.1,-1066,-106.72,-546.11,-498.39,3746.1,4.6255e+05,697849,1,-1.4535e+05,1.0115e+05,19341,1.3381e+05,-42813,18925,36436,7838.3,19334,2.315e+05,365908,285,1754,272,-0.6383,-1.2384,1.7012
3111.5,-1584.1,-634.03,-501.23,388.89,3491.5,4.5316e+05,699223,1,-95619,86260,27344,1.2118e+05,-68595,-4485.6,45435,-14090,6859.3,1.9761e+05,364752,285,1758,273,-0.646,-1.2495,1.6901
2545.5,-1345.5,-650.25,-481.72,437.37,2879.1,4.3329e+05,700591,1,-94084,78326,22241,99775,-80608,-21686,38186,-30853,-8354.4,1.8677e+05,364261,285,1758,273,-0.65356,-1.2606,1.6789
5173.5,-1478.7,419.92,-356.5,-1106.8,5270.3,5.0043e+05,696467,1,-65224,34729,891.31,1.3321e+05,-24550,32457,29264,18621,24558,1.633e+05,363003,285,1754,272,-0.64096,-1.2272,1.7083
4890.6,-1978.9,340.02,-71.823,-632.98,5248.2,5.315e+05,695081,1,-10693,-2756.7,-5800.5,1.1218e+05,-17900,29359,43054,-2477.2,14463,1.2646e+05,360278,285,1754,272,-0.64359,-1.216,1.7153
4605,-2323.3,205.82,80.852,-229.2,5156.3,5.5339e+05,693691,1,11448,2284.5,5833.7,92609,-12975,25495,43121,-267.45,15957,1.0807e+05,358427,285,1749,270,-0.6462,-1.2048,1.7222
4458.1,-2816,-772.32,-325.36,819.74,5255.8,4.9908e+05,697847,1,-18913,51591,30532,1.0297e+05,-34135,14215,32709,16993,24735,1.3376e+05,360875,285,1754,272,-0.64872,-1.2384,1.6972
3842.2,-2885.7,-1159.3,-395.99,1333.1,4743.4,4.7963e+05,699221,1,-51184,53131,19658,91840,-63197,-11349,26418,-6437.2,5325.9,1.384e+05,361242,285,1758,273,-0.65636,-1.2495,1.6861
4290.9,-3421.8,-864.03,-24.392,1324.8,5395.4,5.3531e+05,697845,1,-1771.2,22048,15563,52302,-26101,1126.1,16421,8125.3,12352,68101,353213,285,1753,271,-0.65913,-1.2384,1.6932
3471.7,-2266.7,-920.74,-449.96,892.07,4127.9,4.5484e+05,700589,1,-76930,64395,18252,95408,-81562,-23751,34339,-28964,-8263.2,1.6972e+05,363384,285,1762,274,-0.66385,-1.2606,1.6749
4012.2,-3393.1,-1223.6,-224.31,1633.3,5137.1,5.0717e+05,699219,1,-15139,23051,11253,52643,-46349,-13739,9912.8,-3265.3,1416.6,78143,354777,285,1753,271,-0.66669,-1.2495,1.6821
4843.7,-2988.4,-147.24,118.83,378.79,5679.4,5.4377e+05,696465,1,33393,-2100.7,11346,89905,-12002,25565,45860,10288,24994,1.1385e+05,359045,285,1754,272,-0.65142,-1.2272,1.7043
4516.5,-3053.5,-311.99,102.32,623.66,5424.1,5.5481e+05,695079,1,20884,-5276,4182.5,62132,-1407.3,22705,46576,-5161.7,14123,85175,355725,285,1754,272,-0.6541,-1.216,1.7113
