"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1554.3,-1047.8,710.81,-556.06,-1636.8,-1015.3,4.3499e+05,389825,1,-1.1086e+05,-55408,6699.5,-8131.3,-77955,63892,-28581,43726,-48111,1.7514e+05,363687,426,898,1607,-0.59175,1.3793,1.6071
2659.5,-916.98,1037.5,-546.29,-2098.1,-2071.1,4.4083e+05,389823,1,-88586,-66312,23919,-43256,-95039,65542,-6314.6,49964,-45379,1.8059e+05,363986,426,898,1607,-0.6016,1.3793,1.6034
1462.4,-2676.9,2098.6,-567.34,-3647.7,-284.11,4.5847e+05,388521,1,-33358,-54583,35083,-17127,-59032,44742,-6660.9,48067,-44260,1.2416e+05,360060,426,898,1607,-0.59862,1.3897,1.5954
1163.2,-2942.9,2398.6,-445.51,-3944,114.63,4.7315e+05,388519,1,-38912,-96633,69278,-45080,-51915,27479,26759,37307,-22012,1.5403e+05,362366,426,898,1607,-0.6084,1.3897,1.5917
1705.3,-2001.5,1740.2,-487.64,-3024.9,-744.66,4.8111e+05,388517,1,-91477,-1.0488e+05,56172,-88123,-62238,19950,60289,30892,-3490.1,1.9789e+05,364768,426,898,1607,-0.61815,1.3897,1.588
955.02,-3007.7,2763,-179.18,-4179.9,298.52,5.2181e+05,387225,1,37640,-20530,32408,-30140,19367,-28644,11585,10408,-4617.4,72500,353896,426,882,1606,-0.59561,1.4002,1.5874
-240.59,-2478.5,2463.8,262.57,-3279,1204.4,5.4144e+05,387223,1,15135,-22330,25099,-21543,18753,-24910,31489,2166.1,10240,62411,352113,426,882,1606,-0.60534,1.4002,1.5837
741.07,-1995.1,2459.3,286.89,-3238.4,89.496,5.609e+05,385937,1,36359,24965,-8682.9,-2263.6,75241,-68126,11177,-34107,34791,1.2177e+05,359814,426,882,1606,-0.59258,1.4106,1.5793
545.61,-1963.9,2214.3,177.49,-2992.3,269.4,5.5943e+05,385935,1,23319,49015,-35021,20815,67539,-52706,7468.6,-37105,36186,1.2119e+05,359765,426,882,1606,-0.60226,1.4106,1.5757
