"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1487,-2776.7,-984.6,-67.679,2517.4,-2132.8,5.647e+05,449299,1,-1.1529e+05,-48130,-34472,-84737,1.0448e+05,36803,-39236,-8269.5,-7971.9,1.9473e+05,364638,32,1124,3750,0.22801,0.88491,-2
138.76,-2125.6,-1211.2,260.59,2336.5,-690.91,5.7941e+05,449297,1,-92621,71449,20404,29385,1.5759e+05,72962,-5723.7,15543,6344.3,2.1316e+05,365367,32,1126,3751,0.24028,0.88491,-1.9986
-724.46,-1840.8,-1106.3,180.73,2251.2,191.48,5.799e+05,449295,1,-29043,65993,25617,18584,88143,41158,-7693.6,31733,13123,1.3001e+05,360569,32,1126,3751,0.25254,0.88491,-1.9971
-1030.6,-1936.4,-1128.4,120.65,2425.7,432.26,5.7967e+05,449293,1,-23141,75066,30388,6996,38239,17872,3883.5,26411,12263,98932,357422,32,1112,3749,0.26479,0.88491,-1.9955
293.88,-1354.7,-626.35,50.52,1360,-679.53,5.8214e+05,447819,1,-34665,73972,28410,60633,20757,17838,22779,22093,13145,1.1439e+05,359093,32,1112,3749,0.27627,0.89725,-1.9884
1231.8,-1375.4,-471.99,11.032,1069,-1577.6,5.7842e+05,446349,1,-51256,1.0584e+05,41435,90359,-1.0328e+05,-35039,39230,-22200,-4784.7,1.9406e+05,364609,32,1112,3749,0.27551,0.90955,-1.9829
3431,-4418.3,-1284.9,-268.08,3488.4,-4550,5.5396e+05,444883,1,-86440,42271,6917.7,-97870,-2.9746e+05,-1.5252e+05,-6175.3,-99631,-47400,3.7794e+05,367567,32,1112,3749,0.27474,0.92181,-1.9774
568.37,-1000.8,-546.32,148.76,974.26,-807.36,5.8037e+05,447825,1,-32428,27476,8510.4,-24881,41395,15484,-11513,27096,10780,73717,354085,32,1124,3750,0.23963,0.89725,-1.9932
455.85,-1463.1,-661.04,53.953,1444.4,-834.29,5.7915e+05,447823,1,-9411.8,61388,26406,-30284,12670,1854.1,-9809.1,19299,7415.4,78480,354814,32,1126,3751,0.25185,0.89725,-1.9916
419.95,-1735.3,-763.15,33.039,1723.9,-892.79,5.8156e+05,447821,1,-11226,70521,30227,-3062.2,7715.8,3107.6,-2104.9,16845,7305.9,80206,355048,32,1112,3749,0.26407,0.89725,-1.9901
1187.7,-1781.6,-667.04,7.3169,1533.7,-1636.3,5.8205e+05,446351,1,19481,63169,31629,-25138,-38459,-21086,-5676,-5650.4,-3370.9,89450,356279,32,1112,3749,0.26334,0.90955,-1.9846
1887.4,-2195.6,-746.65,-23.054,1760.5,-2416.7,5.6683e+05,444885,1,74207,15378,17046,-1.0616e+05,-2.078e+05,-1.1175e+05,-27974,-62203,-32936,2.8055e+05,366819,32,1112,3749,0.2626,0.92181,-1.979
1067.7,-1025.5,-342.36,1.3278,797.71,-1293.2,5.8308e+05,446355,1,-659.86,30789,14001,-40528,843.14,-4462.3,-18489,8522.7,1665,56787,351070,32,1106,3748,0.23897,0.90955,-1.9877
1089.4,-1466.6,-536.26,2.1592,1245.1,-1440.4,5.8029e+05,446353,1,-7.8947,37767,17258,-31708,-526.85,-4213.2,-12732,6484.8,1356.6,54347,350647,32,1112,3749,0.25116,0.90955,-1.9861
1573.9,-1479.9,-499.39,8.6692,1131.6,-1906.8,5.7376e+05,444887,1,13286,5760.8,4303.9,-95455,-1.3813e+05,-76852,-32973,-39107,-22523,1.9352e+05,364585,32,1106,3748,0.25045,0.92181,-1.9806
1480.8,-975.55,-293.85,16.381,644.53,-1677.9,5.7989e+05,444889,1,3349.5,13877,6791.8,-56994,-11663,-12262,-22503,-1582.6,-3434.8,65615,352736,32,1106,3748,0.23829,0.92181,-1.9821
1380,-1786.4,-511.28,-150.14,1474.4,-1777.8,5.5793e+05,443425,1,17475,-84768,-38189,-1.3829e+05,-2.2145e+05,-1.2186e+05,-54920,-82998,-46107,3.2248e+05,367234,32,1106,3748,0.23761,0.93405,-1.9764
