"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-6867.4,3419.5,5016.7,416.01,-5037.9,7646.5,5.7051e+05,133091,1,85471,-57447,23738,-38545,31617,-34114,-4970.3,-10655,56961,1.3491e+05,360987,182,328,2527,1.1123,1.8429,0.44881
-8043.5,4060.5,4469.1,300.52,-4502.5,8988.7,5.693e+05,133093,1,57740,-47620,54123,-33049,30045,-42324,32419,-34587,62940,1.3611e+05,361072,182,318,2526,1.101,1.8497,0.44881
-9067.5,4523.1,3558,134.56,-3610.3,10114,5.6758e+05,131577,1,38983,-33804,44752,-20028,19151,-30069,41564,-38832,58997,1.1425e+05,359079,182,318,2526,1.0768,1.8607,0.46201
-8911.4,4507,3644.6,133.17,-3695.2,9966.8,5.6752e+05,133095,1,36889,-28458,27943,-17155,14475,-18106,35947,-31292,42106,88473,356154,182,318,2526,1.0896,1.8565,0.44881
-9032.8,4392.7,3820.2,180.23,-3872.7,10022,5.6799e+05,130059,1,27084,-32265,65300,-14782,20919,-48515,31117,-44272,1.0329e+05,1.5048e+05,362133,182,314,2525,1.0639,1.8648,0.4752
-8061.4,3742.4,5391.3,524.6,-5409.9,8860.9,5.7013e+05,128541,1,25013,-36260,85410,-15094,25993,-67099,21169,-46274,1.325e+05,1.8651e+05,364252,182,306,2523,1.051,1.8687,0.48836
-8933.1,4220.2,4905.9,465.09,-4925.6,9859.1,5.6979e+05,128543,1,46545,-44689,71764,-20197,27889,-63344,22620,-42834,1.1641e+05,1.7438e+05,363643,182,306,2523,1.0396,1.8751,0.48836
-8548.5,4403.6,3633,143.11,-3677.5,9598.1,5.6757e+05,134615,1,50902,-35180,20277,-22686,17131,-15152,18092,-20196,39890,87200,355972,182,318,2526,1.1024,1.8521,0.4356
-7441.8,3915.9,3864.1,282.45,-3885.2,8394.7,5.6979e+05,134613,1,1.0751e+05,-72703,32254,-45296,33487,-25592,-6348.8,-10315,59815,1.5949e+05,362753,182,328,2527,1.1137,1.8453,0.4356
-9439,4673.9,3055.1,37.687,-3116.8,10515,5.6558e+05,131579,1,13698,-11550,14726,-3997.6,5059.7,-11014,20593,-19984,32798,50990,349935,182,314,2525,1.0654,1.8673,0.46201
-9439.7,4697,2914.3,9.1026,-2975.1,10527,5.6211e+05,133099,1,7424.1,-4134.7,-551.61,-606.14,670.9,-1285,13061,-9472.4,8267.1,20091,338203,182,318,2526,1.0668,1.8697,0.44881
-9318.5,4680.4,3141.9,37.749,-3201.6,10410,5.6513e+05,133097,1,16430,-11534,8095.6,-5574.7,4721.7,-6038.9,21898,-17353,19108,41281,347562,182,318,2526,1.0782,1.8631,0.44881
-9070.8,4622.4,3282.2,57.165,-3337,10163,5.6503e+05,134617,1,23905,-14729,2665,-8917.7,6172.5,-3845.7,17844,-14567,17268,41913,347730,182,318,2526,1.091,1.8588,0.4356
-9291,4689.7,3030.9,17.482,-3088.7,10391,5.6223e+05,134619,1,12715,-6857.7,-2322.9,-3325.7,2131.8,-800.19,15072,-10731,8421.4,25369,341321,182,318,2526,1.0796,1.8655,0.4356
-9532.4,4680.8,2824.8,13.511,-2886.4,10603,5.6355e+05,131581,1,7634.4,-6222,7653.5,-1258,2124.4,-5646.6,15432,-13493,19215,31352,344096,182,314,2525,1.0539,1.8738,0.46201
-9317.8,4554.5,3198.7,107.25,-3252.4,10354,5.6727e+05,130061,1,12388,-20619,53200,-4678.4,11350,-33934,22887,-36717,92811,1.2328e+05,359970,182,306,2523,1.0525,1.8713,0.4752
-9583.6,4646.7,2820.4,40.467,-2879.7,10635,5.6594e+05,130063,1,17688,-16244,25051,-5522,7591.6,-17626,13331,-27318,77762,92596,356679,182,306,2523,1.041,1.8777,0.4752
-9640.7,4492.7,4198.2,269.23,-4244.4,10614,5.675e+05,128545,1,21350,-25096,50907,-6480.5,15607,-45918,16898,-38599,1.1299e+05,1.4357e+05,361623,182,306,2523,1.028,1.8814,0.48836
-7756.3,4124.6,3369.9,179.47,-3398.7,8771.8,5.6902e+05,136137,1,1.2145e+05,-72284,-5759.1,-49483,30717,-3147.7,-11500,1018.1,25824,1.556e+05,362476,182,328,2527,1.1151,1.8475,0.42237
-8679,4489.5,3333.4,69.911,-3382.9,9754.1,5.6557e+05,136139,1,43962,-24888,-6255.8,-17087,10375,-675.6,5371.9,-5665.2,10843,56301,350971,182,328,2527,1.1037,1.8543,0.42237
-8985.1,4613.1,3169,49.592,-3219.4,10084,5.6428e+05,136141,1,19976,-10752,-4398.8,-7058.6,4315.4,-696.43,13189,-9669.8,8397.8,30674,343822,182,318,2526,1.0923,1.8611,0.42237
-9399.5,4645.6,2779.8,2.9228,-2835.4,10470,5.5698e+05,134623,1,2563.7,-128.41,-5669.4,2165.2,-1527.7,1334.2,6616.3,-3939.1,933.19,10378,325591,182,318,2526,1.0566,1.8786,0.4356
-9480.6,4668.9,2786.9,2.7603,-2846.2,10552,5.5818e+05,133101,1,3092,-524.8,-5063.8,1850.1,-1378.6,1420.8,7551.4,-4572,1359.3,11072,328010,182,314,2525,1.0553,1.8762,0.44881
-9363.5,4679.1,2885.2,6.9137,-2942.2,10452,5.5934e+05,134621,1,4477.6,-1274,-5557.6,1179.5,-938.76,1152.3,8032.7,-5086.6,2123.5,12291,330339,182,318,2526,1.0681,1.872,0.4356
-9207.9,4674.9,2988.4,18.666,-3041.5,10311,5.6139e+05,136143,1,10537,-4788.3,-5862.1,-1575.8,950.37,-149.69,9340,-6037.3,2804.2,17415,336053,182,318,2526,1.0809,1.8677,0.42237
-9690.5,4500.7,4049.7,283.65,-4088.8,10666,5.6717e+05,128547,1,3324.6,-9288.2,28557,-4189.7,9530.4,-27866,1708,-26214,98092,1.1004e+05,358629,182,306,2523,1.0165,1.8877,0.48836
-9591,4659.5,2692.7,3.4022,-2753.5,10647,5.5955e+05,131583,1,2978.5,-787.91,-3582,1972,-1305,889.16,6961.2,-4753.9,3591.9,10614,326408,182,306,2523,1.0424,1.8802,0.46201
