"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
5772.8,2207.1,2011.3,262.42,-2003,-6177.5,5.7248e+05,128837,1,90671,32960,18624,48388,17785,9121.5,30861,-7795,83914,1.43e+05,361585,335,310,2692,-0.82654,1.9783,0.48836
7789.3,3238.2,2591.6,611.41,-2518.7,-8435.5,5.7549e+05,128835,1,-65772,-20448,-23749,-67520,-21263,-24391,-19773,-15798,32256,1.1223e+05,358866,335,309,2691,-0.81438,1.9833,0.48836
6754.3,2173.4,2501.8,30.15,-2562.4,-7073.6,5.6901e+05,127315,1,-1.0516e+05,-34427,-33373,-84755,-24230,-41514,-64849,-30061,13754,1.6778e+05,363280,335,309,2691,-0.81323,1.9805,0.50151
7580.2,3239.3,1184.3,370.37,-1131,-8242.5,5.7358e+05,130355,1,-18097,-8661.8,7526,-27813,-9765.6,-5277.8,22783,-5082.4,60343,74446,354203,335,309,2691,-0.81551,1.986,0.4752
4516.1,575.52,1991.3,-684.93,-2198.3,-4403.4,5.3952e+05,128833,1,-2.2397e+05,-74107,-66515,-1.3419e+05,-43079,-46308,-33578,-10709,-10587,2.8886e+05,366920,335,309,2691,-0.8022,1.9882,0.48836
3532.6,292.62,1083.5,-775.61,-1294.5,-3385.5,5.2453e+05,127313,1,-2.4201e+05,-85450,-48572,-1.1227e+05,-40209,-20841,-84104,-29101,-19596,3.0198e+05,367072,335,309,2691,-0.80106,1.9854,0.50151
7029.4,2950.9,895.5,246.46,-862.98,-7623.5,5.7551e+05,131875,1,3125.2,8345.2,-29486,-3618.4,5496.5,-29615,-20652,-11209,12131,50680,349863,335,310,2692,-0.8166,1.9887,0.46201
5014.1,1620.2,-13.516,-368.13,-65.291,-5256.1,5.3984e+05,131873,1,-2.0991e+05,-87910,13711,-1.2656e+05,-51706,2497.4,-18349,-23957,70386,2.7665e+05,366768,335,309,2691,-0.80438,1.9937,0.46201
5939.9,1893.8,2155.4,10.523,-2205.3,-6217.1,5.5789e+05,130353,1,-2.258e+05,-84866,-23053,-1.2468e+05,-41807,-34186,-1052.2,-11824,49758,2.8249e+05,366835,335,309,2691,-0.80331,1.991,0.4752
8489.3,4056.4,745,668.66,-621.6,-9393.8,5.7621e+05,133395,1,-60878,-24488,1531.9,-60731,-23437,-4082.6,-20997,-19842,50788,1.0944e+05,358562,335,326,2693,-0.81766,1.9913,0.44881
4856.3,1188.9,-280.02,-756.6,128.3,-4948.4,5.2648e+05,133393,1,-2.3826e+05,-97733,8263.4,-1.2905e+05,-55472,15007,-27170,-12512,6245.6,2.9543e+05,366994,335,326,2693,-0.80543,1.9962,0.44881
4502.8,1035.1,-238.63,-757.78,90.304,-4563.1,5.0943e+05,134915,1,-2.055e+05,-92030,40749,-1.4069e+05,-62540,25265,2719.7,2595.7,-7741.3,2.7709e+05,366772,335,326,2693,-0.80644,1.9988,0.4356
