"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-7944.9,-4460.2,-5813.4,-1606.7,5968.9,8865.7,5.1231e+05,396297,1,-3.9906e+05,1.6479e+05,-5.6023e+05,66771,1.048e+05,-45351,-3.4417e+05,55385,-3.9264e+05,8.9076e+05,368112,40,917,2005,-1.2211,1.3261,1.2592
-2204.8,-5106,367.35,-1638,-1580.8,5087.7,4.6509e+05,396295,1,-1.8201e+05,64172,-2.4669e+05,-21755,24586,-47773,-2.1048e+05,67447,-2.7819e+05,4.7718e+05,367888,40,917,2005,-1.2288,1.3261,1.2517
-4083.5,-3505.9,-3491.5,-1864.3,2956.1,5379.9,5.0682e+05,394963,1,-2.7587e+05,2.1839e+05,-4.9965e+05,1.0477e+05,-1076.9,1.0298e+05,-3.0457e+05,2.0502e+05,-5.144e+05,8.9076e+05,368111,40,917,2005,-1.2154,1.3368,1.2533
-161.18,-4681.6,2418.3,-1386.4,-3888,3279.1,4.67e+05,394961,1,-1.2187e+05,1.4218e+05,-2.7124e+05,21352,11422,8560.5,-2.0125e+05,1.5374e+05,-3.6156e+05,5.5151e+05,367996,40,917,2005,-1.2231,1.3368,1.2458
1016.3,-3863.1,4389.2,-445.63,-5615.2,1868.8,4.3411e+05,394959,1,-24478,51739,-79941,-45054,12440,-58167,-29233,72466,-1.0692e+05,1.8103e+05,364004,40,917,2005,-1.2307,1.3368,1.2383
1302.1,-3236.7,4640,-103.97,-5669.4,1244.3,3.9709e+05,394957,1,-2267.5,21126,-25183,-41208,6994.5,-49128,21972,34061,-14689,84291,355626,40,917,2005,-1.2383,1.3368,1.2307
1566.5,-1847.4,3774.3,70.222,-4482.5,120.75,5.5826e+05,394953,1,1828.4,25860,-26616,-36708,1453.9,-39474,42027,24680,16178,83219,355471,40,913,2004,-1.2533,1.3368,1.2154
1799.5,-1299.9,3357.4,21.961,-4003.2,-417.28,5.8448e+05,394951,1,-42.436,28884,-32026,-37071,-3823,-34458,41940,31738,8619.3,85304,355744,40,913,2004,-1.2607,1.3368,1.2077
-532.27,-4499.5,1158.7,-1807.2,-2651.9,3401.9,4.8876e+05,393635,1,-1.6381e+05,1.9124e+05,-3.6429e+05,46893,-57124,1.0698e+05,-2.1109e+05,2.4835e+05,-4.7224e+05,7.3639e+05,368087,40,908,2003,-1.2097,1.3475,1.2474
1338.5,-4507,4729.3,-836.1,-6297.5,2028.1,4.5743e+05,393633,1,-23122,56385,-83812,-34910,8129.9,-43212,-52793,1.0012e+05,-1.6038e+05,2.2896e+05,365836,40,917,2005,-1.2173,1.3475,1.2399
1479.9,-3725,5323.2,-123.49,-6511.3,1410.5,4.1665e+05,393631,1,3687.4,24227,-22803,-43530,11731,-56102,11716,39841,-31630,95003,356957,40,917,2005,-1.2249,1.3475,1.2325
1625.5,-3005.3,5027.6,47.907,-6021.7,828.81,4.9008e+05,393629,1,-12.691,23491,-25865,-37625,10917,-49855,33273,24781,6289.1,83677,355530,40,917,2005,-1.2325,1.3475,1.2249
1821.9,-2348.3,4572.5,64.949,-5447.5,249.39,5.5616e+05,393627,1,1587.4,26163,-27336,-36251,4336.2,-41734,39742,21552,16667,82648,355381,40,913,2004,-1.2399,1.3475,1.2173
2049.9,-1856.4,4220.7,21.519,-5040.1,-243.19,5.9288e+05,393625,1,265.03,28500,-31498,-31027,-399.62,-31511,35007,27373,5530.1,75932,354449,40,913,2004,-1.2474,1.3475,1.2097
2302.1,-1380.8,3935.9,-8.3516,-4705.8,-743.78,5.7914e+05,393623,1,507.98,27455,-30236,-33848,-4414.5,-30387,37828,32796,2721.6,79188,354904,40,913,2004,-1.2548,1.3475,1.202
2520.4,-900.66,3649.7,-16.338,-4357.3,-1223.8,5.6972e+05,393621,1,1237,25597,-27558,-35161,-7173.8,-29072,39016,35662,1008.7,79651,354963,40,913,2004,-1.2621,1.3475,1.1943
-1539.1,-5141,764.51,-1903.8,-2242.5,4553,4.9895e+05,392315,1,-1.9653e+05,1.5979e+05,-3.6125e+05,-27508,-76656,56701,-1.4749e+05,2.2422e+05,-3.8477e+05,6.516e+05,368052,40,899,2002,-1.1963,1.3581,1.2488
1429.7,-5210.6,4847.4,-1264.4,-6737.7,2386.6,4.7325e+05,392313,1,-64040,59176,-1.2644e+05,-30480,4363.4,-34708,-92459,1.1648e+05,-2.1659e+05,3.0785e+05,367122,40,908,2003,-1.2039,1.3581,1.2414
1814.2,-4042.2,5878.7,-197.05,-7236.3,1337,4.4106e+05,392311,1,-1868.2,21990,-25923,-48450,18943,-68238,-4084.6,47852,-56305,1.1832e+05,359477,40,908,2003,-1.2115,1.3581,1.234
1843.4,-3462.4,5746.4,44.913,-6893.4,940.97,4.8497e+05,392309,1,2887.5,23605,-23290,-35008,14723,-51073,27393,26016,-1458.1,81167,355182,40,908,2003,-1.2191,1.3581,1.2266
2055.7,-2785.7,5304.5,73.553,-6324.7,341.54,5.5e+05,392307,1,-554.44,26676,-30296,-33628,8670.2,-43425,35790,18368,15507,81119,355173,40,917,2005,-1.2266,1.3581,1.2191
2307.7,-2305.6,4977.5,23.304,-5949.1,-157.47,5.8723e+05,392305,1,149.82,27354,-30509,-29665,2635.2,-33146,33274,24548,6350.3,73585,354059,40,913,2004,-1.234,1.3581,1.2115
2541,-1885.2,4740.4,-3.5189,-5667.3,-603.65,5.8344e+05,392303,1,335.05,27049,-30139,-29277,-1598.1,-28438,33082,30150,176.78,72884,353953,40,913,2004,-1.2414,1.3581,1.2039
2750.3,-1460.1,4505.4,-12.657,-5377.8,-1036.2,5.7033e+05,392301,1,1793.3,25417,-27037,-29335,-2670.7,-27598,33428,31035,-396.29,71347,353721,40,913,2004,-1.2488,1.3581,1.1963
2936.5,-1009.8,4237,-10.913,-5043.1,-1470.2,5.7168e+05,392299,1,1524.1,24646,-26489,-33489,-5379.9,-29268,37477,33354,1587,76407,354529,40,913,2004,-1.2561,1.3581,1.1886
3126,-531.16,3941.1,-7.6734,-4676.8,-1927,5.7528e+05,392297,1,2086.1,24403,-25872,-33845,-6094.4,-29229,38326,33795,2126,76952,354602,40,913,2004,-1.2634,1.3581,1.1809
863.74,-5769,4270.3,-1645.1,-6303.4,3134.3,4.9386e+05,390999,1,-1.6667e+05,1.3352e+05,-3.0586e+05,-25629,7561.3,-33334,-1.7061e+05,1.4744e+05,-3.249e+05,5.4533e+05,367991,40,899,2002,-1.1905,1.3687,1.2428
2127.7,-4597.7,6320.9,-469.87,-7960,1427.3,4.6637e+05,390997,1,-16308,58777,-80612,-39308,22707,-63289,-39763,82134,-1.2885e+05,2.0302e+05,364979,40,899,2002,-1.1981,1.3687,1.2354
