"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
938.34,1459.7,1324.3,611.63,-2032.1,-511.09,5.9113e+05,613013,1,23078,-96354,-17854,-37143,1.2826e+05,22125,-3235.3,8430.5,1407.2,1.6893e+05,363347,261,1441,881,-0.62591,-0.52774,2.0408
729.9,1696.8,1340.3,622.38,-2027.4,-842.77,5.9151e+05,613011,1,19523,-1.0264e+05,-20517,-20473,1.322e+05,28221,307.18,3024.7,1124,1.7332e+05,363580,261,1441,881,-0.63842,-0.52774,2.0369
611.07,1750.3,1307.8,608.12,-1956.4,-974.75,5.9162e+05,613009,1,13055,-1.0505e+05,-23140,-13178,1.3137e+05,30251,990.62,839.41,767.21,1.7347e+05,363592,261,1440,880,-0.65091,-0.52774,2.033
549.16,1784,1289.9,596.35,-1918.6,-1054.2,5.9167e+05,613007,1,13060,-1.0697e+05,-23603,-12844,1.3096e+05,30230,968.29,-815.08,332.54,1.7436e+05,363641,261,1440,880,-0.66337,-0.52774,2.0289
478.03,1824,1281,594.87,-1880.2,-1143.4,5.9173e+05,613005,1,12994,-1.0745e+05,-23729,-13597,1.305e+05,29839,337.91,-1959.2,-171.7,1.7432e+05,363638,261,1439,879,-0.67581,-0.52774,2.0248
374.5,1865.1,1264.7,597.31,-1814.8,-1252.1,5.918e+05,613003,1,16905,-1.1328e+05,-23977,-15672,1.5072e+05,34474,245.14,9158.1,2692.2,1.9477e+05,364642,261,1439,879,-0.68822,-0.52774,2.0206
236.42,1909,1234.7,598.74,-1718.9,-1382.5,5.917e+05,613001,1,17426,-96542,-19185,-11136,94226,21002,4199.4,-24151,-4643.5,1.4163e+05,361491,261,1439,879,-0.70061,-0.52774,2.0164
18.658,1959.5,1175.5,599.26,-1554.7,-1563.9,5.9141e+05,612999,1,26208,-1.1823e+05,-21968,-22083,1.5804e+05,34103,1646.4,11845,3875.8,2.0477e+05,365052,261,1438,878,-0.71297,-0.52774,2.012
1050.4,-29.843,663.43,338.47,-965.52,705.41,5.8742e+05,611501,1,82571,-70099,6625.4,-1.0753e+05,62182,-15988,-10342,-2524.8,-3662.3,1.661e+05,363170,261,1425,877,-0.60172,-0.51463,2.0514
-62.791,1475.5,706.65,330.27,-1095.1,-1171.3,5.8793e+05,611499,1,53432,-76207,-3323.3,-75015,45417,-10958,2931.5,-30062,-6715,1.3206e+05,360741,261,1425,877,-0.6143,-0.51463,2.0477
-399.93,1969.2,513.62,130.54,-1063.5,-1775.7,5.8815e+05,611497,1,17566,-50483,-7386.8,-17617,18391,-712.97,11398,-29608,-4003,67700,353126,261,1441,881,-0.62685,-0.51463,2.0439
-560.9,2047.3,413.36,67.437,-939.81,-1946.5,5.8868e+05,611495,1,15211,-68075,-12607,-7598.8,18833,2442.1,7097.8,-46802,-9719.5,88194,356116,261,1441,881,-0.63938,-0.51463,2.04
-658.91,2080.3,369.78,50.849,-854.35,-2041.1,5.8926e+05,611493,1,7451.1,-39181,-7595.1,-3178.8,8622,1185.6,3835,-28249,-5971.6,50819,349895,261,1440,880,-0.65189,-0.51463,2.036
-722.08,2117,348.59,44.816,-803.74,-2115.8,5.8973e+05,611491,1,9076.8,-63921,-13418,-4020.8,16331,2874.1,4721.2,-47545,-10645,83878,355552,261,1440,880,-0.66437,-0.51463,2.032
-767.71,2158.7,336.8,41.691,-771.59,-2183,5.9002e+05,611489,1,5220.9,-35063,-7240.7,-3773.7,8730.2,980.75,2553.4,-26939,-6047.6,46576,348930,261,1440,880,-0.67682,-0.51463,2.0279
-808.92,2203.2,329.53,41.192,-745.47,-2249.3,5.9002e+05,611487,1,8356.6,-50666,-10194,-4387.1,14343,2197.5,3947.2,-40766,-9145.3,68787,353304,261,1439,879,-0.68925,-0.51463,2.0237
-849.59,2250.7,323.67,41.584,-721.41,-2317.4,5.8978e+05,611485,1,6449.2,-41300,-8410.3,-4486.3,12796,1742.5,3330.8,-35505,-7993.9,57797,351270,261,1439,879,-0.70166,-0.51463,2.0194
-896.33,2299.4,315.82,42.327,-692.09,-2389.4,5.8929e+05,611483,1,9712.9,-33414,-5194.4,-4875.6,12417,1482,4707.3,-32846,-6814.7,50650,349854,261,1438,878,-0.71403,-0.51463,2.0151
-948.31,2350.3,301.64,39.017,-656.96,-2466,5.8864e+05,611481,1,5367.8,-23840,-4243.5,-4789.3,11459,1238.8,3554.4,-29098,-6249.7,40857,347434,261,1438,878,-0.72638,-0.51463,2.0106
-36.216,1019.4,697.07,428.69,-831.76,-806.7,5.874e+05,609983,1,68984,-50253,7840.9,-81957,49401,-11877,7245.2,-7329.2,414.04,1.2942e+05,360525,261,1425,877,-0.6026,-0.50151,2.0544
-646.36,1862.7,443.93,170.01,-790.63,-1852.1,5.8681e+05,609981,1,37404,-34588,2594.8,-50478,24941,-8878.5,12392,-12416,666.4,78480,354815,261,1425,877,-0.61519,-0.50151,2.0507
-751.57,2024.7,296.86,29.114,-738.24,-2051,5.8651e+05,609979,1,5891.7,-13820,-1607.8,-6905.8,2973,-1373.6,6551.9,-10272,-528.22,20867,338697,261,1425,877,-0.62777,-0.50151,2.0468
-801.93,2061.7,264.88,9.3864,-692.53,-2117.6,5.8611e+05,609977,1,4760.7,-10035,-1002.1,-2993.3,829.87,-729.6,2598.5,-6922.6,-903.18,13785,332458,261,1441,881,-0.64031,-0.50151,2.0429
-833.36,2094.7,254.59,5.7406,-665.8,-2168.9,5.8577e+05,609975,1,2033.2,-4842.1,-558.2,-2623.6,439.49,-732.87,693.67,-4083.7,-791.7,7299.9,313349,261,1440,880,-0.65284,-0.50151,2.039
-855.96,2132.1,250.22,4.2891,-649.9,-2217.8,5.8577e+05,609973,1,2435.6,-5114.6,-485.87,-2899.7,638.38,-790.64,772.66,-4498.2,-869.34,7959.6,316950,261,1440,880,-0.66534,-0.50151,2.0349
-874.17,2173.2,248.6,3.4238,-640.09,-2266.9,5.8587e+05,609971,1,1516.2,-2977.8,-245.4,-3115,551.67,-902.11,330.69,-3525,-769.96,5930.9,302792,261,1440,880,-0.67781,-0.50151,2.0308
-891.71,2217.2,248.38,3.1551,-632.64,-2317.9,5.8562e+05,609969,1,1554.9,-1554.4,129.86,-3282.5,430.71,-1008.6,253.19,-2882.2,-635.06,5059.9,294659,261,1439,879,-0.69026,-0.50151,2.0266
-910.64,2264.4,248.65,3.255,-625.72,-2372.1,5.8494e+05,609967,1,2194.8,-2053.2,241.08,-3485.5,616.1,-1056,459.57,-3728,-776.54,6119.3,305109,261,1439,879,-0.70268,-0.50151,2.0223
-932.78,2312.5,248.18,3.6903,-616.29,-2428.9,5.8374e+05,609965,1,1546.3,1004.6,788.55,-3463.5,177.28,-1181.8,206.83,-1856,-392.59,4738,291509,261,1329,870,-0.71507,-0.50151,2.018
-958.63,2361.4,246.32,4.1411,-603.58,-2488.2,5.826e+05,609963,1,2239.4,813.81,1006,-3700.6,287.16,-1265.5,620.91,-2361.3,-370.91,5307.2,296782,261,1329,870,-0.72744,-0.50151,2.0136
377.43,332.53,651.29,435.17,-698.27,-15.84,5.8726e+05,608465,1,93555,-56539,13319,-1.0272e+05,53497,-16731,2244.4,-811,506.45,1.607e+05,362832,261,1425,877,-0.59082,-0.48836,2.061
-623.74,1633.9,490.88,267.58,-681.31,-1662.4,5.8682e+05,608463,1,59040,-37244,8219.3,-74682,38648,-12468,9580.1,-9964.1,456.55,1.1117e+05,358748,261,1425,877,-0.60346,-0.48836,2.0573
-782.69,1960.9,282,47.143,-665.62,-2022.9,5.8581e+05,608461,1,12366,-10849,1074.5,-20545,11007,-3480.2,10844,-8940.7,1098.1,32029,344408,261,1425,877,-0.61607,-0.48836,2.0536
-810.69,2023.1,238.67,4.944,-646.54,-2095,5.8585e+05,608459,1,1588.3,-800.02,290.05,-3268.1,60.333,-987.87,1525.7,-2368.6,-100.55,4780.7,292101,261,1425,877,-0.62866,-0.48836,2.0497
-824.6,2059,234.34,1.1953,-636.26,-2137.7,5.8504e+05,608457,1,830.68,177.73,296.1,-2601.9,-103.97,-840.64,226.5,-1337.1,-251.71,4188.6,285804,261,1441,881,-0.64122,-0.48836,2.0458
-833.88,2095,234.97,0.82102,-631.09,-2177.5,5.8319e+05,608455,1,775.16,859.74,447.47,-2646.3,13.645,-841.52,96.027,-1008.5,-213.11,4188.6,285805,261,1329,870,-0.65376,-0.48836,2.0419
-841.84,2133.2,236.75,0.72795,-628.4,-2218.2,5.8197e+05,608453,1,594.39,1662.1,588.25,-2819.3,94.873,-896.3,-39.783,-657.03,-172.12,4188.6,285806,261,1329,870,-0.66628,-0.48836,2.0378
-850.34,2174,239.05,0.75608,-626.77,-2261.3,5.8089e+05,608451,1,627.37,2313.7,763.02,-3015.5,43.65,-996.28,-86.541,-411.13,-128.67,4188.6,285809,261,1329,870,-0.67877,-0.48836,2.0337
-860.75,2217.2,241.37,0.92915,-624.88,-2307.5,5.7996e+05,608449,1,707.79,2661.1,880.48,-3192.2,-43.472,-1097.8,-119.1,-297.5,-112.77,4457.6,288795,261,1329,870,-0.69124,-0.48836,2.0295
-875.44,2262.8,242.97,1.3838,-620.48,-2358.1,5.7914e+05,608447,1,1044.1,2821.3,1042.6,-3283.1,-196.78,-1188.1,-19.923,-276.77,-74.018,4738,291508,261,1329,870,-0.70368,-0.48836,2.0252
-893.98,2309.5,243.33,1.8229,-613.05,-2411.8,5.7888e+05,608445,1,1190.5,3035.4,1153.9,-3349.1,-363.58,-1276.4,39.617,-241.74,-44.369,5000.3,294140,261,1329,870,-0.71609,-0.48836,2.0209
-915.17,2357.3,242.59,2.0964,-603.4,-2467.6,5.7902e+05,608443,1,1501.7,3119.3,1299,-3465.7,-365.99,-1338.3,130.14,-245.34,-12.731,5261.8,296403,261,1329,870,-0.72848,-0.48836,2.0164
-412.01,1103.1,574.64,411.81,-545.13,-1118,5.8722e+05,606945,1,63594,-30709,10977,-77784,37109,-13658,10750,-6876.1,1543.1,1.1352e+05,359013,261,1425,877,-0.59164,-0.4752,2.0638
-754.23,1857.9,312.79,98.827,-629.85,-1926.6,5.8593e+05,606943,1,23925,-12466,4039.6,-42086,16436,-8417.8,13285,-7569,2124.3,55630,350856,261,1425,877,-0.60429,-0.4752,2.0601
