"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1163.8,-1607.9,6516.7,271.19,-6752,862.81,5.6745e+05,436803,1,31298,36745,31778,48698,77978,18323,12914,-1631.2,38358,1.1734e+05,359389,60,1061,1496,-1.8444,0.99467,0.66632
1954.8,-211.95,6377.9,231.38,-6627.3,-754.61,5.6678e+05,435355,1,13065,17321,9802,31728,45309,18830,-20516,-42776,8198.1,79365,354928,60,1053,1495,-1.8345,1.0067,0.67551
1744.7,-479.11,6329.2,233.74,-6565.3,-417.64,5.6783e+05,435353,1,21532,25393,21337,33376,53858,11150,-7591.2,-28206,21811,83854,355547,60,1061,1496,-1.8386,1.0067,0.66424
2060.5,657.94,4493.2,3.0798,-4723.9,-1597.6,5.6281e+05,431025,1,6449.3,4436.8,10329,21312,22905,21647,-21163,-28000,-13448,55029,350755,60,1028,1491,-1.8127,1.0425,0.68013
2076,167.7,5577.8,59.261,-5840.2,-1156.8,5.6601e+05,433909,1,5764,3407.4,10573,16284,15539,20784,-27168,-48433,-728.21,64650,352546,60,1053,1495,-1.8287,1.0187,0.67336
1298.3,-758.08,6025.1,354.09,-6199.6,42.819,5.6958e+05,435351,1,32404,35003,37614,44380,56299,38940,5743.1,-9332,30737,1.0682e+05,358300,60,1061,1496,-1.8427,1.0067,0.65294
495.01,-1868.8,5512.2,337.16,-5660.2,1403.9,5.6984e+05,435349,1,33879,40012,34589,52209,66526,45923,17394,12611,30330,1.2078e+05,359724,60,1061,1496,-1.8466,1.0067,0.64163
1895.7,-155.5,5700.8,64.483,-5957.9,-785.04,5.6621e+05,433907,1,8754,6233.8,14744,16269,17323,18420,-18709,-35255,2455.2,53253,350419,60,1053,1495,-1.8328,1.0187,0.66213
2018.2,296.44,5048.9,7.0768,-5299.7,-1251.4,5.6574e+05,432465,1,2263.8,-2844.3,10519,12230,9903.3,18016,-19101,-28655,-7924.7,44101,348271,60,1053,1495,-1.8228,1.0306,0.67119
1970.2,433.98,4675.9,0.45453,-4908.4,-1357,5.6454e+05,431023,1,3170.9,-554.44,9487.7,14366,12925,18876,-16443,-21854,-10602,41116,347511,60,1028,1491,-1.8168,1.0425,0.66899
2347.1,1636.6,4032.5,99.437,-4206.7,-2596.6,5.5531e+05,429587,1,-6594.4,-8482.7,-3964.7,-7108,-2148.2,-14654,-42145,-51545,-31733,76426,354532,60,1025,1489,-1.8066,1.0544,0.67787
2051.7,783.71,4397.4,19.667,-4608.4,-1709.6,5.6012e+05,429585,1,11764,9173.3,17448,35891,36154,40255,-22074,-29746,-12774,79234,354907,60,1028,1491,-1.8108,1.0544,0.66677
1281.5,-186.45,2160.8,-462.64,-2426.6,-493.75,4.8062e+05,428153,1,-54425,-60436,-48332,-54296,-61059,-47358,-69569,-80607,-56786,1.8009e+05,363967,60,1025,1489,-1.7964,1.0662,0.68662
1725.6,-431.23,5803.9,76.713,-6052.4,-459.8,5.6765e+05,433905,1,21729,22277,26810,25754,30223,25658,-4965.5,-16161,11513,65883,352789,60,1061,1496,-1.8368,1.0187,0.65087
1213.1,-682.29,5587.1,293.47,-5750.4,9.5792,5.7059e+05,433903,1,31374,36599,32195,43227,56587,34815,5175.1,-356.13,15586,99563,357497,60,1045,1494,-1.8408,1.0187,0.63959
1859,14.966,5191.6,20.798,-5436,-926.43,5.6624e+05,432463,1,3627.3,-619.31,11000,12571,11180,17328,-16583,-25406,-6261.3,40958,347458,60,1053,1495,-1.8269,1.0306,0.65999
1763.7,-145.72,5335.3,37.301,-5572.4,-738.18,5.6585e+05,432461,1,3504.9,-733.96,11073,10975,11073,13448,-16812,-27541,-3780.9,40184,347233,60,1061,1496,-1.8309,1.0306,0.64877
1896.3,246,4894.5,10.586,-5126.1,-1155.7,5.6838e+05,431021,1,2541.1,-2496.1,11035,11808,8273.3,19664,-15928,-22345,-8658.6,39459,347016,60,1028,1491,-1.8209,1.0425,0.65783
1787,262.35,4522.3,-0.63421,-4738.1,-1124.5,5.6616e+05,429583,1,6164.8,2048.1,13657,20324,18813,25783,-18127,-24400,-10894,51991,350146,60,1025,1489,-1.8148,1.0544,0.65564
2106.1,857.95,3159.6,-337.86,-3429.2,-1811.3,5.108e+05,428151,1,-35687,-39269,-32724,-57986,-68505,-46047,-59593,-64726,-56512,1.581e+05,362667,60,1025,1489,-1.8006,1.0662,0.67558
2179,1333.1,3762.7,-4.8378,-3948.8,-2256.2,5.4625e+05,428149,1,844.26,-7099.1,13881,-100.12,-15008,24408,-34446,-42272,-25780,68578,353270,60,1025,1489,-1.8047,1.0662,0.66452
1029.9,-462.09,1894.3,-487.02,-2146.5,-134.27,4.7464e+05,426717,1,-61166,-68787,-52911,-56172,-64783,-46165,-72584,-76396,-71281,1.922e+05,364518,60,1025,1489,-1.7944,1.078,0.67327
1597.9,-334.63,5414,79.505,-5632.9,-490.77,5.6905e+05,432459,1,11634,7889.1,20809,11878,11718,15311,-9683.8,-19764,4112.5,40555,347358,60,1061,1496,-1.8348,1.0306,0.63752
633.24,-1604.4,5377.1,261.87,-5532.9,1098.4,5.7048e+05,433901,1,31532,37385,31852,55801,68961,51940,8781.4,5384.7,17127,1.1989e+05,359638,60,1045,1494,-1.8447,1.0187,0.62828
248.97,-2288.3,5131.7,170.43,-5296.6,1884,5.7008e+05,433899,1,29599,31111,37295,43166,62288,26133,20242,7619.2,48369,1.1166e+05,358797,60,1043,1493,-1.8485,1.0187,0.61695
1248.6,-566.64,5382.4,223.27,-5548.6,-116.21,5.7119e+05,432457,1,21932,23981,25080,28806,33722,29434,-1115.6,-7435,9068.8,68244,353232,60,1043,1493,-1.8387,1.0306,0.62625
1715.7,-94.255,5007.6,4.0307,-5238,-769.22,5.6595e+05,431019,1,2874.8,-2179.7,11623,9925.8,6259.6,17878,-13878,-21278,-4856.4,35698,345761,60,1025,1489,-1.8249,1.0425,0.64664
1692.2,56.007,4696.1,3.5876,-4910.7,-897.12,5.6907e+05,429581,1,3763.9,-720.58,11799,13843,11234,20641,-14191,-19689,-7793.2,39339,346979,60,1025,1489,-1.8188,1.0544,0.6445
1914,733.96,4193.6,27.676,-4383.4,-1604.2,5.6558e+05,428147,1,3963,-1775.5,13973,8268.4,-4900.6,31266,-23975,-25256,-24959,55854,350894,60,1025,1489,-1.8087,1.0662,0.65343
1779.3,240.38,3042.5,-421.15,-3323.7,-1120.9,5.0193e+05,426715,1,-30141,-30190,-32567,-39559,-50790,-24730,-51220,-38684,-76195,1.3252e+05,360780,60,1017,1488,-1.7985,1.078,0.66225
1578.5,-314.89,5079.7,5.7817,-5304.4,-508.17,5.6717e+05,431017,1,4701.6,-36.727,13664,8430.2,4486,16884,-11299,-18761,-1706.8,32675,344644,60,1025,1489,-1.8288,1.0425,0.63543
798.59,-1088.8,5196.4,273.8,-5332.6,560.4,5.7148e+05,432455,1,35407,34328,48910,39695,49557,36290,23379,11862,50651,1.1587e+05,359245,60,1043,1493,-1.8425,1.0306,0.61496
1438,-501.47,5149.4,25.485,-5362.8,-275.14,5.692e+05,431015,1,7512.5,4802.1,14168,7718.5,3710.8,16494,-9700.8,-16212,-1379.7,32474,344566,60,1043,1493,-1.8327,1.0425,0.6242
