"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
112.9,-2860.8,-1380.5,-633.41,3114.7,9.135,4.9459e+05,614629,1,-17714,1.2054e+05,30689,1.2975e+05,-1.4669e+05,-38654,19823,-25179,-6691.8,2.3813e+05,366081,109,1444,732,0.019616,-0.54083,2.1313
1723.7,-2727.6,-1304.2,-585.64,3059.7,1551.5,5.0977e+05,613115,1,-47092,1.1193e+05,28685,1.1481e+05,-1.0881e+05,-28866,15128,-12210,-3353.4,2.0448e+05,365041,109,1434,731,0.032743,-0.52774,2.1344
1759,-3782.1,-1096,-140.45,3995.6,1617.1,5.4682e+05,613113,1,59488,41391,9927.7,72825,-32092,-8607.5,-8122.5,20538,5168.2,1.1078e+05,358708,109,1444,732,0.019646,-0.52774,2.1345
1118.5,-1199,-1009,-669.97,1519.2,974.56,4.7881e+05,611603,1,-91165,1.1966e+05,31476,1.0364e+05,-1.169e+05,-31106,24410,-27671,-7436.5,2.2453e+05,365708,109,1434,731,0.059021,-0.51463,2.137
2226.7,-2793.1,-1247.7,-512.52,3189.7,1969.8,5.1388e+05,611601,1,-51124,65542,17089,93302,-69741,-19001,3278.8,9720.5,2173.9,1.4574e+05,361797,109,1434,731,0.045907,-0.51463,2.1373
2172.8,-3330.8,-907.42,-70.157,3578.5,1956.6,5.5223e+05,611599,1,13996,20258,4691.7,43757,-12363,-3655.1,-9338.9,19242,4793.3,56477,351003,109,1444,732,0.032792,-0.51463,2.1376
1819.4,-3913.2,-911.23,46.246,4082.6,1668.6,5.6345e+05,611597,1,81884,10696,1982.1,51939,6739.2,1148,-2483,11506,2781.5,98560,357383,109,1444,732,0.019675,-0.51463,2.1377
-333.71,-43.584,-598.4,-585.18,125.76,-336.29,4.5383e+05,610089,1,-1.0837e+05,1.0867e+05,29782,89748,-1.2457e+05,-32753,30607,-41829,-11083,2.278e+05,365807,109,1427,730,0.085365,-0.50151,2.1392
1473.3,-1543.7,-1084.2,-654.5,1941,1238.2,4.7922e+05,610087,1,-1.1262e+05,1.108e+05,30035,1.0358e+05,-1.1405e+05,-30447,28318,-24921,-6925,2.2803e+05,365811,109,1427,730,0.072237,-0.50151,2.1397
2543.4,-2666.9,-1126.2,-419.49,3126.1,2213.7,5.1282e+05,610085,1,-25392,37420,9655.6,40136,-50054,-12965,-12058,9249.7,2434.5,81606,355246,109,1427,730,0.059107,-0.50151,2.1401
2509.2,-2969.6,-751.09,-1.3692,3273.6,2227.6,5.5509e+05,610083,1,-8722.2,17594,4445.7,39540,-17630,-5066.5,-8128.2,11189,2835.8,50046,349737,109,1434,731,0.045974,-0.50151,2.1404
2441.1,-3282.8,-781.78,24.084,3523.1,2221.4,5.6538e+05,610081,1,17475,4735.6,916.92,28258,3418.8,393.59,1411.5,3599.2,831.9,33980,345179,109,1444,732,0.03284,-0.50151,2.1407
2009.4,-3697.2,-768.22,113.3,3849,1862.7,5.6933e+05,610079,1,64860,12793,2503.3,42632,8529.4,1621.4,-2086.2,4550.3,1104.6,79347,354926,109,1444,732,0.019704,-0.50151,2.1409
1439.6,-1964.1,-1133.2,-611.8,2382.2,1079.4,4.8026e+05,608569,1,-75922,75653,20399,45510,-82510,-20698,-1047.6,-6764.6,-1599.4,1.4581e+05,361800,109,1422,729,0.085486,-0.48836,2.1423
2366.3,-2620.8,-1010.3,-324.63,3091,1956.7,5.0995e+05,608567,1,-50259,27881,8273.2,46497,-42594,-11461,-3759.4,8598.5,2035.2,87015,355945,109,1422,729,0.07234,-0.48836,2.1428
2324.7,-2746.4,-676.89,12.8,3081.4,1977.4,5.5342e+05,608565,1,1784.4,-14530,-3368.4,12897,-2553.5,-937.98,-10897,16680,4196.7,28530,342839,109,1427,730,0.059191,-0.48836,2.1432
2316.9,-2960.7,-720.69,3.5262,3246.1,2028.8,5.6344e+05,608563,1,1602.9,-13769,-3172.9,18432,789.02,-236.52,-2486.9,7351.7,1757.9,24616,340919,109,1434,731,0.046039,-0.48836,2.1435
2277,-3240.4,-758.61,14.158,3470,2054.2,5.6748e+05,608561,1,8291.3,-14112,-3317.9,23891,6336.9,1063.5,2509.9,3949.6,853.03,30226,343641,109,1444,732,0.032886,-0.48836,2.1437
2129.6,-3641.3,-816.27,31.97,3812.6,1980.8,5.7161e+05,608559,1,63398,-352.52,-495.68,41424,9615,1841,-1246.8,1860.4,413.27,76398,354527,109,1444,732,0.019732,-0.48836,2.1439
101.67,-1402.4,-940.61,-608.9,1562.5,-222.54,4.6868e+05,607053,1,-98871,1.1694e+05,31138,1.0616e+05,-1.2319e+05,-33002,27567,-30030,-8201.9,2.317e+05,365916,109,1422,729,0.11192,-0.4752,2.144
1297.7,-2541.5,-1122.8,-487.58,2932.4,753.34,4.8983e+05,607051,1,-81021,86820,23082,53707,-79549,-20337,4982.7,-4673.3,-1345.4,1.5591e+05,362504,109,1422,729,0.098765,-0.4752,2.1447
2152,-2616.8,-909.59,-238.11,3084.4,1654,5.1343e+05,607049,1,-21710,21200,5673,966.87,-15877,-3608.6,-13552,17117,4310.8,41403,347592,109,1422,729,0.085604,-0.4752,2.1452
2139.7,-2612.7,-631.59,18.798,2973.1,1721.6,5.5271e+05,607047,1,-13737,731.96,689.53,13569,-8638.9,-2421.3,-9207.3,14386,3576.6,27547,342386,109,1422,729,0.07244,-0.4752,2.1457
2141.2,-2737.5,-663.98,1.2678,3054.5,1785.9,5.6577e+05,607045,1,53.809,-9979,-2224.4,10434,3488.5,484.23,-1899.7,5441.4,1275.9,16144,334936,109,1434,731,0.059272,-0.4752,2.1461
2138.7,-2901.4,-676.67,11.335,3167.5,1848.5,5.6723e+05,607043,1,1767.7,-9530.8,-2161.7,15832,7191.9,1269.5,1491.8,3839.5,822.05,20500,338470,109,1434,731,0.046103,-0.4752,2.1464
2101.5,-3117.9,-693.56,28.175,3328.6,1880.9,5.6965e+05,607041,1,10809,-5597.9,-1388.9,19016,11107,2161.8,536.6,4286.3,935.28,25677,341495,109,1444,732,0.032932,-0.4752,2.1467
