"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-492.92,-423.36,-855.16,-399.19,965.36,-249.48,4.3372e+05,675311,1,-6936.3,29548,14814,13225,-1.1699e+05,-62684,4631.8,-53923,-29341,1.5074e+05,362140,525,1696,277,-0.53175,-1.0544,1.8549
-429,-381.42,-821.01,-402.49,893.78,-206.71,4.3182e+05,675309,1,-14951,25215,10009,9756.9,-1.157e+05,-63114,2533.1,-54351,-30279,1.4934e+05,362024,525,1696,277,-0.54312,-1.0544,1.8516
-141.01,-1889.3,-1423.4,-271.94,2231.2,750.23,4.3151e+05,673871,1,-1889,11075,5687.3,-4951.3,-45576,-27197,-5317.3,-4223.7,-4057,55340,350980,525,1696,277,-0.54493,-1.0425,1.8578
-154.81,-230.79,-693.51,-433.22,607.97,-29.596,4.3027e+05,675307,1,-40699,23255,1117,2570.7,-1.1504e+05,-65006,-5823.9,-54422,-32882,1.5409e+05,362383,525,1696,277,-0.55448,-1.0544,1.8483
-125.62,-1709.7,-1318.8,-269.85,2030.6,694.09,4.3135e+05,673869,1,-17676,5540.9,-2196.6,-5625.2,-61526,-36498,-7056.3,-16896,-11742,77268,354768,525,1696,277,-0.55632,-1.0425,1.8544
-72.179,-1953.3,-1079.8,18.121,2064.2,851.61,4.5355e+05,672429,1,-85.79,8835.1,4842.1,-8726.1,1611.3,-1695.1,-3701.3,16150,7864,22792,339368,525,1696,277,-0.54672,-1.0306,1.8639
-86.691,-1837.7,-1041.7,1.8827,1957.4,798.91,4.2053e+05,672427,1,2541.1,208.19,856.7,-8390,-2260.4,-3797,-4877.6,12700,5592.2,17706,335709,525,1696,277,-0.55815,-1.0306,1.8605
692.79,81.235,-353.28,-513.6,-142.65,572.04,4.3201e+05,675305,1,-1.226e+05,20610,-25785,-15939,-1.0974e+05,-67668,-37038,-51900,-41072,1.9685e+05,364811,525,1696,277,-0.56581,-1.0544,1.8448
2799.7,599.92,430.2,-662.22,-1801.5,2167.8,4.4625e+05,675303,1,-1.7932e+05,8759.4,-50899,-37133,-90140,-63257,-69380,-48709,-49598,2.4078e+05,366165,525,1696,277,-0.57711,-1.0544,1.8413
243.18,-1494.3,-1186.8,-353.36,1647.5,928.2,4.3262e+05,673867,1,-58853,-36769,-38866,-18940,-60830,-40270,-21614,-25861,-21359,1.1661e+05,359380,525,1696,277,-0.56769,-1.0425,1.851
-195.44,-1780.6,-1049.7,-1.3703,1958.1,690.22,4.2341e+05,672425,1,-923.6,-16636,-9606,-11066,-7062,-7386.5,-2788.8,8252.8,3720.4,26201,341538,525,1696,277,-0.56956,-1.0306,1.857
-266.09,-1710.9,-934.76,69.75,1871.1,604.94,5.1905e+05,670981,1,12152,146.31,3740.1,-8603.8,1970.2,-1570.1,334.25,5811.6,3290.3,16934,335016,525,1693,276,-0.5714,-1.0187,1.8631
1565.3,-855.95,-621.03,-528.15,326.92,1784,4.4477e+05,673865,1,-1.5071e+05,-91240,-98876,-66623,-69543,-60319,-69446,-46723,-48328,2.5113e+05,366370,525,1696,277,-0.57904,-1.0425,1.8474
4362.6,444.77,731.07,-769.11,-2525.5,3577,4.7381e+05,673863,1,-1.795e+05,-1.0069e+05,-1.1416e+05,-72784,-51990,-52636,-1.0435e+05,-60414,-67624,2.9202e+05,367018,525,1696,277,-0.59036,-1.0425,1.8439
1.4988,-1533.8,-1004.2,-127.95,1665.9,754.5,4.2719e+05,672423,1,-79263,-67242,-62615,-44930,-26292,-28874,-33217,-15169,-18993,1.4129e+05,361408,525,1696,277,-0.58094,-1.0306,1.8535
-493.86,-1605.5,-980.2,45.75,1909,368.65,4.6825e+05,670979,1,-26802,-25012,-22356,-21879,-10322,-12583,-7048.2,-3363.2,-4103,51625,350217,525,1693,276,-0.58282,-1.0187,1.8595
1789.2,-656.57,-429.09,-535.22,-39.196,1878.5,4.5969e+05,672421,1,-1.5203e+05,-1.1558e+05,-1.1344e+05,-77429,-48565,-52039,-71255,-51719,-51912,2.6618e+05,366669,525,1693,276,-0.5923,-1.0306,1.8499
365.26,-1203.4,-823.52,-236.3,1163.6,921.84,4.4259e+05,670977,1,-1.3719e+05,-69869,-82640,-62976,-28374,-35888,-48814,-18447,-25917,1.9996e+05,364932,525,1693,276,-0.59422,-1.0187,1.8559
