"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1809.5,-636.91,591.22,-186.08,-1321.2,1499.8,4.5756e+05,628041,1,4754,8454.4,5823,25716,-64344,-8520.4,9831.7,-13674,686.4,72706,354093,122,1615,612,-1.051,-0.65765,1.8161
1685.7,-825.16,464.04,-185.56,-1085.6,1589,4.5769e+05,628039,1,8811.6,1129.2,5589.6,18156,-63679,-12583,9756.8,-15188,155.24,70562,353759,122,1615,612,-1.0621,-0.65765,1.8096
1749.3,-1388.4,470.69,-51.36,-906.68,2093.9,4.4887e+05,626535,1,13329,4982.9,9595.2,13747,-30012,-2641.8,9647.1,191.37,5726.8,38950,346921,122,1615,612,-1.0641,-0.64476,1.813
1810.5,-1703,473.29,2.502,-836.11,2388.1,4.7766e+05,625029,1,17943,2845.4,11532,10831,-8744.5,3247.8,11437,5430.2,8583.4,30022,343328,122,1600,610,-1.0661,-0.63185,1.8164
1829.5,-1635.2,623.55,87.625,-981.57,2332.1,5.6103e+05,623521,1,19896,4639.3,13259,8403.8,14480,9816.3,12243,14484,12114,38422,346735,122,1600,610,-1.0681,-0.61891,1.8197
1535,-910.93,362.57,-179.46,-890.48,1578.8,4.6392e+05,628037,1,11125,-3252,5440.2,11662,-57586,-14120,8625.2,-13905,21.275,63900,352575,122,1615,612,-1.0732,-0.65765,1.803
1386.9,-920.69,278.17,-181.26,-739.12,1506.5,4.705e+05,628035,1,9684.7,-5814.5,3695.6,9483.4,-66966,-18949,8051.3,-21015,-2913.1,74764,354391,122,1615,612,-1.0842,-0.65765,1.7964
1267.8,-851.31,217.8,-199.58,-654.5,1382.5,4.772e+05,628033,1,8175.6,-8729.2,1777.9,1417.8,-61767,-21944,4114.3,-20425,-5063.5,70033,353664,122,1615,612,-1.0952,-0.65765,1.7897
1149.2,-643.6,243.65,-188.08,-676.9,1140.5,4.8237e+05,628031,1,6132.3,-11846,-607.45,-3540.4,-60734,-24690,1952.8,-22618,-7198.9,71107,353841,122,1615,612,-1.1062,-0.65765,1.783
1141.9,-438.68,272.8,-228.55,-775.89,957.32,4.7584e+05,628029,1,2089.9,-16230,-4722.1,-6455.2,-66583,-28824,-1212.1,-29483,-11769,81272,355359,122,1612,611,-1.1171,-0.65765,1.7761
1530.7,-1452.9,341.19,-42.187,-659.19,2033.3,4.5926e+05,626533,1,13040,360.15,7883.8,7749.8,-32929,-7206.9,7977.8,-2167.6,3971.1,38894,346905,122,1615,612,-1.0752,-0.64476,1.8065
1516.1,-1791.6,282.86,4.8865,-490.95,2312.4,4.8817e+05,625027,1,15489,353.49,9331.4,3201.1,-10088,-1683.6,9368.6,2553,6436.3,24035,340198,122,1600,610,-1.0772,-0.63185,1.8098
1926.3,-1231.1,895.22,144.09,-1387.3,2020.5,5.9373e+05,622013,1,20861,6799.2,14469,7550.7,33138,15408,12392,18791,13502,52652,350451,122,1600,610,-1.07,-0.60595,1.823
1517.4,-1753.9,397.23,76.499,-590.62,2276.3,5.7332e+05,623519,1,15522,4825,10866,1085.1,15218,5777.5,9895,14089,10669,32537,344440,122,1600,610,-1.0792,-0.61891,1.8131
1631.6,-1394.7,661.41,128.48,-985.19,2014.4,6.1092e+05,622011,1,16229,7218.6,12043,3885.8,31829,12883,11140,18717,12851,47898,349373,122,1600,610,-1.0811,-0.60595,1.8164
1333.4,-1441.6,234.95,-43.736,-471.29,1920.2,4.6737e+05,626531,1,10490,-1364.1,5827.7,365.31,-28834,-10150,5198.6,-2933.3,2082,33472,344850,122,1615,612,-1.0863,-0.64476,1.7998
1188.9,-1316.3,196.39,-47.204,-405.81,1737.2,4.705e+05,626529,1,8662.2,-1355.7,4792.1,-4493.1,-27065,-12507,2738.6,-2512.4,775.5,31990,344205,122,1615,612,-1.0973,-0.64476,1.7931
1078.3,-1174.3,164.25,-65.734,-373.25,1557.2,4.7451e+05,626527,1,6171.9,-1518.9,3255.3,-6748.4,-28414,-14480,448.7,-3174.1,-878.61,33535,344879,122,1612,611,-1.1083,-0.64476,1.7864
1338.5,-1726.3,187.95,-12.302,-346.03,2165,4.8487e+05,625025,1,9574.6,-480.21,5604.4,-4227.5,-10255,-6190,4390.2,795.73,2905,17692,335699,122,1600,610,-1.0883,-0.63185,1.8032
1319.9,-1730.8,257.21,44.019,-387.7,2156.7,5.8709e+05,623517,1,8993.8,2228.5,6166.8,-5661.4,6690.1,-1158.9,4083.2,9338.2,5645.5,18379,336288,122,1600,610,-1.0903,-0.61891,1.8065
1427.4,-1455.6,489.9,95.307,-724.35,1965.3,6.3156e+05,622009,1,9173.6,6722.8,7785.4,-4088,23373,5358.7,5345,16469,8748.6,34030,345095,122,1600,610,-1.0922,-0.60595,1.8097
1510.2,-1027.4,727.82,125.62,-1103,1622.9,6.3694e+05,620499,1,10842,5715,8403,2944.7,30557,11762,8753.1,15122,10227,41370,347704,122,1600,610,-1.0941,-0.59297,1.8128
1229.4,-1615.4,146.91,-30.442,-297.9,2013.2,4.687e+05,625023,1,6285.7,1760.1,4465.2,-6720,-11012,-8028.2,1394.7,1092.6,1217.4,17264,335298,122,1600,610,-1.0994,-0.63185,1.7965
1132.5,-1463.3,145.1,-33.317,-296.41,1831.9,4.6629e+05,625021,1,4760.2,4745.4,4623.9,-9780.6,-10906,-9955,-1402.6,2438.3,-28.002,19702,337222,122,1612,611,-1.1104,-0.63185,1.7897
1238.1,-1630.6,216.26,15.823,-353.87,2028.1,5.8309e+05,623515,1,4607.4,3459.7,3992.9,-7525.6,9315.9,-1445.8,719.26,10180,3907.4,17722,335727,122,1600,610,-1.1014,-0.61891,1.7997
1309.4,-1428,398.13,62.955,-605.31,1882,6.5262e+05,622007,1,6541.9,5150.2,5720,-4329.2,20736,4275,3590.9,13817,6814.9,28623,342664,122,1600,610,-1.1033,-0.60595,1.803
1191.8,-1498.2,224.98,2.2235,-385.48,1888.7,5.3631e+05,623513,1,3242.9,2496.8,2872.5,-9392.5,2640.3,-4927.5,-1440.9,6762.7,1439.5,13941,332084,122,1600,610,-1.1124,-0.61891,1.793
