"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-3977.3,-1903,1602.6,-472.73,-1592.8,4387.2,5.8367e+05,190061,1,-60020,-21562,42068,9692.4,3080.7,1880.1,91381,33535,28646,1.2837e+05,360385,556,620,3541,-0.74696,2.0676,-0.047219
-3835.8,-2230.2,2072.6,-825.88,-2060.2,4365.4,5.7816e+05,188525,1,38088,13761,73268,65220,22941,11014,1.1937e+05,42946,361.01,1.6734e+05,363276,556,620,3541,-0.74705,2.0678,-0.033729
-3847.8,-1449.7,1229.9,-90.044,-1227.9,4111.4,5.8978e+05,191597,1,41699,14254,-7102.7,68735,24339,-7160.1,74805,28344,52148,1.2837e+05,360384,556,619,3540,-0.74685,2.0673,-0.060707
-351.45,1004,4266.9,971.81,-4288.7,-4.0542,6.0954e+05,190059,1,1.6907e+05,61777,57834,1.1161e+05,40399,13880,1.4225e+05,51875,48957,2.745e+05,366801,556,619,3540,-0.73426,2.0721,-0.047219
-3195.8,-1381.1,333.38,-224.24,-326,3474.9,5.6356e+05,193133,1,23824,6495.9,-48573,39356,13904,-2102.6,23824,10005,46657,86950,356067,556,631,3543,-0.74671,2.0669,-0.074193
-1739.2,276.48,2776.7,764.53,-2798.8,1547,6.0845e+05,191595,1,62278,23627,52488,35588,13993,40145,1.0065e+05,39560,1.3107e+05,1.9784e+05,364850,556,631,3543,-0.73415,2.0718,-0.060707
-1646.7,-536.16,626.67,19.606,-627.96,1731.2,5.7785e+05,194667,1,19265,4935.1,-45914,17543,5725.8,-12457,21664,7247.8,-8018.4,59879,351855,556,631,3543,-0.73385,2.071,-0.087676
-2136,-483.66,728.21,232.83,-736.49,2174.9,6.0276e+05,193131,1,41650,14642,-3427,27686,10924,30097,36946,15676,79638,1.0819e+05,358570,556,631,3543,-0.73401,2.0714,-0.074193
-2005.1,-578.96,1413.8,63.455,-1416.7,2084.1,6.0255e+05,193129,1,20632,7388.1,11156,9948.9,4405.3,30433,67776,27728,1.2388e+05,1.4953e+05,362042,556,630,3542,-0.72129,2.0759,-0.074193
-1828.4,-163.02,3163.7,328.19,-3176.5,1783.3,6.0417e+05,193127,1,41161,15108,38695,40859,15197,38279,1.114e+05,43348,1.49e+05,2.0803e+05,365241,556,630,3542,-0.70854,2.0803,-0.074193
-1039.9,-300.02,1103.5,7.0595,-1105,1080.7,5.7702e+05,196201,1,6367.6,937.4,-27143,5049.8,1342.9,-8681.3,13196,4371.7,-4230.6,33045,344657,556,630,3542,-0.72093,2.0749,-0.10116
-1536.3,-460.49,1121.9,24.449,-1123.7,1602.3,5.9367e+05,194665,1,8256.7,1355.6,-35744,6985.3,1980.5,-10328,29997,10890,11488,51550,350199,556,630,3542,-0.72112,2.0754,-0.087676
-1424.4,-340.72,1487.1,77.313,-1491.3,1458.2,5.9882e+05,194663,1,17280,4441.1,-33677,16839,5655.1,-1331,41372,16271,53150,81062,355333,556,630,3542,-0.70838,2.0798,-0.087676
-951.73,24.234,2012,243.82,-2023.4,895.1,6.0507e+05,194661,1,29135,9605.6,-3044.8,15042,6088.6,25283,25357,13859,1.323e+05,1.421e+05,361473,556,630,3542,-0.6956,2.0841,-0.087676
-877.16,-241.61,1181.5,-2.0086,-1183,907.87,5.6876e+05,197737,1,794.03,-81.212,-6601.6,786.04,137.98,-2455,-745.9,-389.25,-2362.5,7561.1,314586,556,630,3542,-0.72072,2.0743,-0.11463
-946.78,-248.5,1165.9,16.311,-1167.9,976.34,5.8876e+05,196199,1,8412.3,2192.7,-14042,5267.8,1771.2,-155.7,4771.5,2291.7,15063,23634,339936,556,630,3542,-0.70819,2.0793,-0.10116
-865.79,-225.6,1109.9,8.9836,-1111.5,892.68,5.9899e+05,196197,1,4491.8,1499.3,-63.477,962.86,779.59,10085,-1679.2,1014.4,34988,36792,346174,556,630,3542,-0.69542,2.0836,-0.10116
-750.93,74.407,2168.4,217.39,-2178.8,690.63,6.0491e+05,194659,1,6646.1,2713.3,13235,1202.7,1470,25574,3247.6,5874.2,1.1628e+05,1.2021e+05,359696,556,630,3542,-0.6828,2.0884,-0.087676
-717.88,78.416,2199.2,205.66,-2209.1,659.78,6.0154e+05,194657,1,-3045.3,-138.84,20447,-8705.2,-2068.6,16742,-35902,-8060.9,81560,93774,356945,556,583,3539,-0.66997,2.0925,-0.087676
-851.5,-222.33,1176.8,-4.5998,-1178.5,877.72,5.6984e+05,199271,1,-1807.7,-773.53,-2598.1,-319.91,-190.51,-1337.7,-1659.3,-571.75,-156.81,3955.9,283657,556,620,3541,-0.70774,2.0779,-0.1281
-877.93,-234.91,1172.4,-0.51634,-1174,906.78,5.7919e+05,197735,1,-510.77,-318.79,-2736.6,214.1,29.343,-801.35,-1699.5,-592.11,-318.23,3446.8,273300,556,630,3542,-0.70798,2.0786,-0.11463
-879.87,-231.02,1139.6,-0.071174,-1141.2,907.75,5.8965e+05,197733,1,326.72,114.81,-43.623,282.04,92.164,-63.277,-3646.6,-1251.4,-725.67,3950.2,283600,556,630,3542,-0.69521,2.083,-0.11463
-889.53,-232.23,1078.3,-0.58514,-1079.7,917.66,5.96e+05,197731,1,-740.93,-125.93,2117.1,-242.85,-63.187,298.91,-4589.5,-1529.9,-585.96,5380.2,297865,556,630,3542,-0.68241,2.0872,-0.11463
-850.85,-226.08,1066.9,0.3944,-1068.1,878.98,6.0406e+05,196195,1,293.76,371.15,5820.9,-222.41,448.98,11489,-3847.4,631.59,41730,43851,348385,556,630,3542,-0.68262,2.0878,-0.10116
-854.95,-227.04,994.6,-1.3293,-995.59,883.47,6.1022e+05,196193,1,-3303.5,-709.18,7200,-1006.7,214.05,11760,-4595,531.39,44466,46917,349168,556,630,3542,-0.6698,2.092,-0.10116
-941.49,-250.17,953.33,-1.0386,-954.29,973.21,5.9731e+05,196191,1,-7446.6,-2099.1,5000.8,-4062.3,-989.45,6346.2,-13106,-2825,28387,33588,344901,556,583,3539,-0.65695,2.096,-0.10116
-885.57,-229.22,1139.3,-3.5402,-1141,912.59,5.7996e+05,199269,1,-2232.7,-792.94,-711.28,-474.46,-190.05,-494.45,-3387.7,-1108.9,343.34,4410.1,288880,556,583,3539,-0.69497,2.0822,-0.1281
-915.32,-233.47,1071.8,-0.0054655,-1073.7,942.56,5.9018e+05,199267,1,-2345.8,-698.66,1134.1,-585.09,-186.59,66.449,-5596.4,-1746.6,1278.2,6607.8,309144,556,583,3539,-0.68218,2.0865,-0.1281
-912.37,-239.22,998.16,-1.7211,-999.43,941.87,5.9674e+05,197729,1,-3562,-957.13,3256.9,-1268,-366.17,694.47,-6841.5,-2115.6,1287.9,8909.3,320249,556,583,3539,-0.6696,2.0913,-0.11463
-989.22,-269.79,870.18,-7.0067,-871,1024.6,5.9023e+05,197727,1,-5908.1,-1688.2,2995.8,-2104.4,-608.13,973.31,-10344,-2992.9,4572.5,13760,331851,556,583,3539,-0.65675,2.0954,-0.11463
-880.61,-226.57,1126.1,-8.7559,-1127.9,907.04,5.7321e+05,200805,1,-3482.8,-1190.4,-422.82,-963.06,-342.36,-294.18,-5016.8,-1572.4,1357.8,6658.9,309444,556,583,3539,-0.69471,2.0815,-0.14157
-923.45,-233.9,1042.1,-2.5628,-1044.1,950.42,5.7853e+05,200803,1,-3033.1,-973.86,277.94,-740.78,-238.48,43.146,-6405.9,-1949.4,2118.8,7756.2,315602,556,583,3539,-0.68193,2.0857,-0.14157
-966.39,-247.53,945.87,-2.0752,-947.7,995.85,5.9524e+05,200801,1,-3848.2,-1208.6,321.08,-1486.1,-475.08,-16.399,-8718.1,-2618.5,2459.1,10379,324568,556,583,3539,-0.66912,2.0898,-0.14157
-958.25,-247.73,984.32,-1.1716,-985.93,988.15,5.9772e+05,199265,1,-3821.9,-1103.2,1998.6,-1525.8,-469,307.27,-8595.5,-2622.6,1934.2,10342,324484,556,583,3539,-0.66937,2.0906,-0.1281
-1022.4,-276.47,829.78,-6.4328,-830.81,1058.3,5.9181e+05,199263,1,-4785.4,-1421.2,1335.3,-1929.7,-595.95,168.65,-11258,-3375,2479.2,13232,331131,556,583,3539,-0.65653,2.0947,-0.1281
-922.84,-234.64,1014.5,-7.9195,-1016.5,950.06,5.6543e+05,202339,1,-3383.5,-1138.5,-418.78,-936.3,-321.63,-206.43,-6856.4,-2127.4,1567.7,8242.4,318002,556,583,3539,-0.68164,2.0848,-0.15503
-965.91,-246.19,913.14,-4.4613,-915.1,994.98,5.8488e+05,202337,1,-3883.6,-1253,-123.29,-1385.6,-451.46,-118.8,-8644.2,-2644,1684.8,10166,324089,556,583,3539,-0.66884,2.089,-0.15503
