"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-5092.5,1758.5,190.5,-664.2,-208.92,5345.8,4.3712e+05,177511,1,-2.3424e+05,1.1173e+05,1.1556e+05,91526,-43866,-40053,86660,-41528,-41579,3.2183e+05,367303,84,579,3437,0.97016,1.9724,0.060708
-6599.3,2290.1,889.64,-838.51,-907.86,6932.5,4.6328e+05,179047,1,-2.5154e+05,1.2057e+05,1.2812e+05,1.0033e+05,-48231,-47388,1.0756e+05,-51602,-56440,3.5536e+05,367494,84,579,3437,0.97031,1.9727,0.047219
-749.55,400.5,-622.98,17.929,623.94,848.95,4.118e+05,175979,1,-15581,7232.2,8411.6,3197.3,-1495.1,-1707.7,-2840.2,1336.5,-145.54,19776,337281,84,579,3437,0.9457,1.9838,0.074193
-1909.4,709.58,-526.71,-208.08,521.17,2027.8,3.7083e+05,177513,1,-1.4078e+05,66508,63099,44627,-21114,-19337,29147,-13726,-15872,1.7979e+05,363977,84,579,3437,0.95804,1.9783,0.060708
-4593.1,1544.4,88.43,-610.56,-97.807,4807,4.3608e+05,180585,1,-2.6053e+05,1.2407e+05,1.3869e+05,96986,-46178,-55640,88165,-42159,-42263,3.5843e+05,367511,84,579,3437,0.95829,1.9788,0.033729
-2921,984.43,-352.76,-394.63,344.37,3058,4.0226e+05,179049,1,-1.8694e+05,88469,99434,61691,-29271,-30931,49621,-23647,-22794,2.4864e+05,366315,84,579,3437,0.95818,1.9786,0.047219
-860.33,450.25,-523.95,24.459,525.07,970.11,4.9306e+05,175981,1,8077.5,-3695.1,-2373.8,-2839.4,1287.5,1218.3,-5330.9,2442.6,1671.4,11529,327018,84,579,3437,0.93352,1.9895,0.074193
-845.07,439.14,-540.89,23.64,541.75,951.57,4.6719e+05,177517,1,3243.4,-1529.6,891.28,-1759.7,809.48,451.73,-4495.2,2091.2,600.68,6523.1,308641,84,579,3437,0.93369,1.9899,0.060708
-847.88,420.46,-610.89,-2.2007,611.06,946.3,3.5244e+05,177515,1,-35682,16847,10018,9055.4,-4302.8,-1759.9,479.86,-215.16,-1101.8,41982,347870,84,579,3437,0.94588,1.9841,0.060708
-1019.9,447.99,-593.25,-47.231,592.37,1113.4,3.3673e+05,179051,1,-80375,37634,42106,22674,-10620,-12215,9970,-4618.7,-8220.8,1.0302e+05,358043,84,579,3437,0.94603,1.9844,0.047219
-1516.6,592.92,-520.7,-125.41,518.84,1624.2,3.6556e+05,180587,1,-1.0131e+05,47915,31602,29842,-14124,-9191.7,14983,-7123.3,-3854.6,1.2257e+05,359889,84,582,3438,0.94613,1.9847,0.033729
-801.47,413.29,-559.85,21.673,560.44,901.13,4.2902e+05,179053,1,-8699.4,4030.5,5855.7,1259.1,-587.89,-1130.2,-2642.8,1240.8,-531.5,11757,327548,84,582,3438,0.93383,1.9902,0.047219
