"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-10171,-3459.6,-3511.1,470.19,4640.1,10295,6.0788e+05,379521,1,6373.3,1.6129e+05,-1.7991e+05,6603.2,93928,-1.0192e+05,-552.47,18535,-22000,2.8019e+05,366889,574,956,1995,-1.0383,1.4616,1.2731
-10916,-3279.1,-4238.5,287,5444.3,10870,6.0987e+05,378295,1,34400,1.6849e+05,-1.6562e+05,56620,97968,-67633,-26969,26103,-50880,2.7996e+05,366886,574,952,1993,-1.0012,1.4717,1.2911
-9908.2,-3155.1,-3655.3,299.46,4719.9,9955.9,6.1039e+05,378293,1,31365,1.7022e+05,-1.6981e+05,57528,1.0217e+05,-71324,-28360,24758,-50649,2.8567e+05,366949,574,954,1994,-1.0091,1.4717,1.2849
-9057.1,-3264.4,-3051.3,229.66,3914.8,9306.9,6.0979e+05,378291,1,39235,1.5551e+05,-1.4728e+05,49991,77533,-49128,-13574,32758,-48405,2.4887e+05,366321,574,954,1994,-1.017,1.4717,1.2787
-8466.4,-3394.7,-2717.5,101.28,3403.9,8887.7,6.08e+05,378289,1,15755,1.2276e+05,-1.2878e+05,5278,41322,-43394,7317,37178,-36927,1.9575e+05,364771,574,954,1994,-1.0248,1.4717,1.2724
-8083.7,-3296.6,-2709.5,29.611,3334.8,8510.8,6.0769e+05,378287,1,5033.3,66548,-73175,-11447,8748.4,-19600,18548,27903,-17253,1.0872e+05,358631,574,956,1995,-1.0326,1.4717,1.2661
-7735.8,-3016.5,-2864.6,-0.11969,3495,8058.1,6.0757e+05,378285,1,4528,51382,-56141,-22889,1361.5,-20547,27825,23878,-4885.7,90158,356482,574,956,1995,-1.0403,1.4717,1.2598
-7553.1,-1649.9,-3506.1,261.12,4506.6,7189.4,6.083e+05,377073,1,85712,1.4627e+05,-1.0211e+05,1.0688e+05,84869,-15007,-34478,20615,-50409,2.4935e+05,366336,574,952,1993,-0.99566,1.4817,1.2839
-7581.2,-2400.1,-2961.2,121.86,3725.6,7622.9,6.0802e+05,377071,1,39003,1.1167e+05,-98410,60366,50784,-11400,-25314,25748,-49561,1.8382e+05,364169,574,952,1993,-1.0035,1.4817,1.2778
-7578.4,-2867.4,-2585.7,58.076,3210.6,7875.8,6.0766e+05,377069,1,32549,65324,-50311,47865,35738,-3745.2,-15957,12854,-27609,1.1235e+05,358981,574,952,1993,-1.0113,1.4817,1.2716
-7501.5,-3091.7,-2368.4,30.525,2917.5,7932.8,6.0657e+05,377067,1,16921,49186,-44007,21157,27760,-15590,-186.98,11938,-14053,80272,355226,574,952,1993,-1.0191,1.4817,1.2654
-7358.6,-3079.1,-2346,18.306,2874.4,7802,6.0599e+05,377065,1,10992,43007,-41681,6114,24633,-24130,11600,12687,-5385,72517,354058,574,952,1993,-1.0269,1.4817,1.2591
-7146.1,-2882.1,-2479.8,7.3805,3022.5,7509.2,6.044e+05,377063,1,3390,39296,-43724,-7290,18826,-28388,21051,15976,-1459.1,73358,354192,574,952,1993,-1.0346,1.4817,1.2528
-6221.1,-1388.7,-2847.1,236.06,3655.5,5942.9,6.0472e+05,375861,1,81903,91440,-43126,1.0063e+05,69589,-2811.4,-32311,3599.9,-29525,1.8394e+05,364175,574,952,1993,-0.99788,1.4916,1.2706
-6515.1,-2018.2,-2499,173.58,3176.6,6530.2,6.044e+05,375859,1,65994,76977,-38652,81729,61578,-7924,-22410,2443.1,-20674,1.5246e+05,362258,574,952,1993,-1.0057,1.4916,1.2645
-6557.5,-2322.1,-2296.3,132.89,2892.8,6729,6.0401e+05,375857,1,35684,60191,-42659,42579,44318,-18275,-7640,5784.7,-12996,1.053e+05,358297,574,952,1993,-1.0134,1.4916,1.2583
-6512.6,-2395.2,-2247.3,119.87,2816.8,6727,6.0355e+05,375855,1,19509,51340,-45192,19585,36313,-27227,5156.2,7688.8,-4927.5,87248,356105,574,952,1993,-1.0211,1.4916,1.252
-6334.4,-2366.1,-2267.1,74.171,2802.2,6557.9,6.0207e+05,375853,1,15176,52024,-49888,11070,30813,-27854,11191,11886,-4987.1,86976,356068,574,952,1993,-1.0288,1.4916,1.2457
-6068.2,-2128.1,-2402.7,62.23,2951.2,6197.7,6.0082e+05,375851,1,6213.6,49907,-54889,-5117.7,26312,-35935,20211,15176,-1384.3,90514,356532,574,952,1993,-1.0364,1.4916,1.2394
-4934.6,-732.38,-2487.3,321.69,3256,4513.1,6.0429e+05,374663,1,92701,87107,-30429,1.0689e+05,69449,1998.7,-28878,-1995.5,-20578,1.8607e+05,364291,574,952,1993,-0.99994,1.5015,1.2573
-5267.9,-1410.9,-2184,207.89,2799.7,5160.5,6.037e+05,374661,1,59571,74981,-41931,70183,58204,-13343,-15662,1532.2,-14381,1.4098e+05,361378,574,952,1993,-1.0076,1.5015,1.2511
