"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-2905,607.33,-2391.8,2.3357,2762.1,2626.6,5.9282e+05,312783,1,4780.5,4088.3,10791,7904.5,5400,15975,10183,8598.5,22809,34652,345373,206,826,4149,1.2119,1.4675,-1.1014
-2915.4,569.81,-2425.3,2.2294,2800.9,2619.4,5.9312e+05,312785,1,5890.8,9004.2,18619,10577,6741.7,20709,13822,14338,34525,51354,350167,206,827,4150,1.2028,1.4749,-1.1014
-2912.6,512.52,-2459.4,-0.09159,2851.8,2581,5.7633e+05,314207,1,865.65,-1435.3,-954.76,3868.8,-589.03,3388.9,3376.7,-1888.2,1151.2,6909.2,310953,206,826,4149,1.1985,1.4696,-1.1131
-2887.8,550.53,-2410.1,0.19786,2794.5,2577.2,5.7467e+05,314205,1,1106.5,-2140.3,-1607.2,3769.4,-509.68,3421.2,3496.3,-2505.1,507.12,7302,313124,206,826,4149,1.2075,1.4622,-1.1131
-2910,525,-2452.5,2.4726,2832.1,2595.7,5.9376e+05,312787,1,4550.4,9252.4,17489,8408.1,3993.6,14570,10962,11524,27557,41515,347744,206,827,4150,1.1938,1.4822,-1.1014
-2872.7,491.87,-2442.7,8.9963,2817,2554.5,5.9575e+05,312789,1,2997.9,21096,31980,4510.2,10185,18768,5073.1,27985,43631,68305,353375,206,834,4151,1.1847,1.4895,-1.1014
-2881.8,462.18,-2459.8,0.77239,2862.1,2525.4,5.6776e+05,315625,1,1128.9,-2261,-1746,3725.8,-702.56,3034.5,3484.7,-2828,13.657,7271.6,312979,206,826,4149,1.1942,1.4643,-1.1247
-2907.7,423.18,-2511.5,0.55418,2922.4,2530,5.7032e+05,315627,1,923.24,-1872.3,-1479.1,3758.8,-689.09,3061.1,3325.6,-2466.1,277.07,6909.2,310951,206,827,4150,1.1852,1.4716,-1.1247
-2932.2,473.38,-2505.1,-0.15913,2904.8,2580.5,5.7937e+05,314209,1,998.7,-868.28,-72.501,3835.7,-636.94,3254.3,3544.7,-1439.6,1889.7,6909.2,310952,206,834,4151,1.1895,1.4769,-1.1131
-2943.3,433.7,-2544.7,0.75404,2950.2,2573.6,5.8616e+05,314211,1,-284.78,2567.7,3159.6,2753.8,1460.4,4890.5,1367.5,3599.4,6306.2,10241,324242,206,834,4151,1.1804,1.4842,-1.1131
