"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-1212.4,-1292.2,1140.9,257.27,-1344.6,1602.2,5.8485e+05,379627,1,1.5961e+05,27311,33791,29042,-29509,38886,19589,13822,-5724.5,1.7663e+05,363810,17,962,2015,-0.5771,1.4616,1.5381
-2643.8,-1824.6,837.88,77.087,-1094.7,3133.1,5.7923e+05,379625,1,76964,69024,-36752,46440,-31168,47331,16049,41084,-33118,1.43e+05,361544,17,962,2015,-0.58653,1.4616,1.5345
-1413,-3050.5,1327.2,-720.8,-2547.9,2460.1,5.3619e+05,379623,1,-1.3249e+05,16818,-67563,47430,-48144,63922,-29208,64274,-72603,2.0325e+05,365049,17,961,2014,-0.59593,1.4616,1.5309
-331.08,-3395.5,2070.3,-727.98,-3580.3,1605.1,5.3029e+05,379621,1,-87398,-62747,25397,12696,-36761,39790,-41706,48548,-62750,1.5281e+05,362282,17,961,2014,-0.60532,1.4616,1.5272
36.331,-3584.1,2574.9,-608.53,-4155.5,1355.9,5.3896e+05,379619,1,-41588,-69150,49525,-6009.2,-49305,44433,-30193,39004,-49330,1.3517e+05,360931,17,961,2014,-0.61468,1.4616,1.5235
154.48,-3800.2,2968.4,-518.4,-4602.7,1350,5.5236e+05,379617,1,8707,-64147,65373,2521.7,-52746,51335,-16234,28074,-33439,1.2672e+05,360248,17,958,2013,-0.62401,1.4616,1.5197
-600.61,-3697.1,3051.5,-180.97,-4384.5,2021,5.8049e+05,379615,1,41473,-47340,62986,-14924,-36976,29234,9786.2,18987,-14076,1.0501e+05,358256,17,958,2013,-0.63332,1.4616,1.5158
-1287.3,-3642.1,2859.9,-78.4,-4012.8,2644.3,5.9742e+05,379613,1,60337,-40785,64938,-24154,-48940,36737,38881,27621,-9982,1.2737e+05,360306,17,958,2013,-0.64261,1.4616,1.5119
-2194.1,-3356.8,2311.8,4.521,-3172.1,3371.1,6.0198e+05,379611,1,61932,-28603,54360,-46774,-38907,17386,65005,26474,2466.7,1.2863e+05,360413,17,949,2011,-0.65188,1.4616,1.5079
-475.78,-1542.5,1342.6,25.794,-1843.9,1003.7,5.7952e+05,378393,1,64277,4581,19876,39178,-5793.1,20254,-18476,2740.7,-9484.2,83457,355650,17,962,2015,-0.57394,1.4717,1.5297
-1000.4,-1978.1,1604.9,55.331,-2175.9,1658.9,5.7096e+05,378391,1,38947,41739,-25156,42506,-4518.8,20593,-24169,19019,-27461,88560,356277,17,962,2015,-0.58332,1.4717,1.5261
-1025.1,-2486,1991.8,-8.3867,-2768.7,1879.6,5.4361e+05,378389,1,-6677.7,10293,-12325,52227,10831,9816.1,-29590,11868,-22835,69149,353496,17,961,2014,-0.59267,1.4717,1.5225
-1063.2,-2843.1,2324.3,-6.2706,-3220.3,2060.4,5.328e+05,378387,1,-24398,-27981,17440,34665,19637,-5203.1,-33862,4318.5,-17514,69056,353483,17,961,2014,-0.602,1.4717,1.5188
-1112.3,-3109.8,2573.6,1.2207,-3550,2220.1,5.3353e+05,378385,1,-11707,-47754,41551,29847,13765,-1229.2,-27532,-6988.4,-4330,77791,354858,17,961,2014,-0.61131,1.4717,1.5151
-1193,-3388.2,2818.4,6.1609,-3874.3,2415.8,5.5823e+05,378383,1,-2075.4,-52517,50186,29307,11695,710.55,-22294,-9598.9,213.56,82864,355568,17,961,2014,-0.62059,1.4717,1.5113
-1456,-3658.8,2985.5,15.079,-4086.7,2778.1,5.8931e+05,378381,1,16127,-41973,47577,18844,3903.2,4072.1,-13495,-6796.3,1038.3,70012,353658,17,958,2013,-0.62986,1.4717,1.5075
-1724.1,-3848.2,3020.9,-8.6883,-4148.3,3114.2,5.9599e+05,378379,1,38678,-27200,43115,5003.7,-10844,12705,11060,5731.5,-839.59,67488,353233,17,949,2011,-0.63909,1.4717,1.5036
