"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
480.57,1235.7,-1752.1,0.28295,1774,-1296.5,5.8207e+05,412519,1,106.58,-4257.3,15353,4529.2,-255.27,24809,-16352,-24923,210.33,42173,347934,21,1057,2003,-1.8146,1.1935,0.34361
306.9,946.23,-1719.4,0.045402,1739.4,-959.35,5.8266e+05,412517,1,106.71,-4239.8,15807,4600.3,-128.36,25605,-16536,-25138,-118.63,43011,348147,21,1057,2003,-1.8167,1.1935,0.33247
741.2,2002.1,-2556.5,79.961,2605.4,-2073.4,5.9934e+05,409739,1,16398,17449,22277,40919,45528,49192,6808.4,4822.6,16819,87116,356092,21,1058,2004,-1.7957,1.216,0.36293
1711.4,3976.2,-1227.2,621.26,1351.9,-4246.4,6.0036e+05,408355,1,28093,32075,29248,18561,20720,21865,57278,52726,1.0073e+05,1.4189e+05,361461,21,1058,2004,-1.7861,1.2272,0.37241
127.98,646.72,-1681.2,-0.52037,1699.4,-610.91,5.8393e+05,412515,1,117.98,-4360.3,16961,4829,-115.25,27891,-17182,-25790,-1354.8,45499,348806,21,1057,2003,-1.8187,1.1935,0.32132
581.01,1512,-2181.6,0.8506,2210.5,-1580.1,5.8774e+05,411127,1,1031.2,-2990.6,15460,7447.7,3385.8,26382,-15622,-23718,1217.5,42662,348058,21,1058,2004,-1.8052,1.2048,0.35333
411.86,1232.2,-2154.3,1.2893,2181,-1253.7,5.8138e+05,411125,1,614.9,-3299.6,14857,5659.2,1782.2,23613,-16368,-24725,503.84,41283,347676,21,1058,2004,-1.8074,1.2048,0.34224
238.85,945.02,-2125.4,1.145,2150.1,-918.98,5.7859e+05,411123,1,2145.8,-440.81,13277,8872,7737.9,20154,-16470,-24749,142.98,40121,347297,21,1057,2003,-1.8094,1.2048,0.33115
59.121,646.32,-2094.1,0.62818,2116.7,-570.91,5.8796e+05,411121,1,3180.2,378.52,16395,11041,9498.2,26430,-16642,-24963,-359.69,45716,348864,21,1057,2003,-1.8114,1.2048,0.32004
528.64,1554.8,-2562.7,17.46,2599,-1584.1,5.974e+05,409737,1,9756.7,9972,15049,25481,29424,27774,-7099.1,-10862,956.07,53636,350648,21,1058,2004,-1.7979,1.216,0.3519
1318.5,3366.6,-2218,442.07,2322.2,-3521.9,5.9957e+05,408353,1,29321,33668,30817,39663,40256,60749,37114,38520,51979,1.2406e+05,360015,21,1058,2004,-1.7884,1.2272,0.36144
904.95,2467.1,-2532.6,236.35,2603.5,-2546.6,5.9768e+05,408351,1,22483,25970,23800,34128,35882,49128,19706,25862,9471.7,88085,356205,21,1058,2004,-1.7906,1.2272,0.35046
-143.18,305.56,-2052.4,-2.8465,2072.6,-175.27,5.9616e+05,411119,1,12610,17788,4048.3,31012,46259,376.92,-16712,-24042,-4452.3,66863,353113,21,1057,2003,-1.8134,1.2048,0.30892
367.02,1279.3,-2546.9,12.211,2580,-1265.5,5.9167e+05,409735,1,8675,9048.3,13141,20805,24107,23130,-7569.4,-11189,-355.46,45403,348773,21,1058,2004,-1.8001,1.216,0.34086
230.47,1067.2,-2522.6,22.941,2555,-1013.6,5.8748e+05,409733,1,12812,18586,881.82,24879,36716,-415.88,-4691,-5610.3,-5343,50592,349992,21,1058,2004,-1.8021,1.216,0.32981
177.48,1030.7,-2484.3,64.256,2520.2,-953.87,5.8704e+05,409731,1,16423,25440,-4482.4,32149,51688,-15700,-7110,-9704.6,-3799,71048,353831,21,1057,2003,-1.8041,1.216,0.31875
690.44,1927.8,-2521.1,123.83,2571,-1980.8,5.9468e+05,408349,1,16498,22424,5862.7,19394,22985,19394,18079,28283,-7439.4,57202,351359,21,1058,2004,-1.7927,1.2272,0.33947
1296.9,2615.2,-1729.5,146.64,1775.3,-2887.7,5.9598e+05,406969,1,27620,32983,23787,36525,41154,39898,30052,39952,11856,98366,357492,21,1058,2004,-1.7832,1.2384,0.34901
748.28,2002.5,-2402.5,148.03,2452.1,-2075.4,5.9102e+05,408347,1,14369,25383,-16303,14858,28201,-23695,14084,25108,-17361,61840,352237,21,1058,2004,-1.7948,1.2272,0.32846
1034.8,2053.7,-1744.9,48.22,1773.4,-2277.2,5.9562e+05,406967,1,25787,35353,6117.8,39900,51317,21298,22447,33907,-5381.3,91180,356610,21,1058,2004,-1.7853,1.2384,0.33806
1055.9,1983,-1704.7,4.993,1724.7,-2231.3,5.9667e+05,406965,1,21333,34024,-12688,30153,46412,-12214,18806,29303,-7912.5,79127,355051,21,1058,2004,-1.7873,1.2384,0.3271
