"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-8474.2,-3533,-2496.6,-2211.9,1359.6,9153.5,5.4788e+05,370157,1,-6.2634e+05,26798,-2.4006e+05,1.0982e+05,-4895.8,40633,-2.5516e+05,16464,-1.0284e+05,7.3508e+05,368097,477,34,2166,-0.50589,1.5405,1.4853
-3360,-2333.4,-936.91,-1479.3,-81.57,3926.4,5.2727e+05,370155,1,-2.9517e+05,-46808,-52788,-86292,-62504,34572,-1.4957e+05,58812,-1.125e+05,3.7833e+05,367605,477,919,2169,-0.51499,1.5405,1.4822
-4022.1,-1294,-112.94,-23.871,130.92,4224.5,5.3319e+05,370153,1,46236,-46417,64743,-40486,-26696,13589,-40049,14845,-29504,1.1711e+05,359417,477,919,2169,-0.52408,1.5405,1.479
-4623,-1417,-94.544,64.761,186.16,4832.2,5.8693e+05,370151,1,17501,-41873,50026,13962,-16827,22672,-3514.2,1507.4,-2864.5,74680,354378,477,919,2169,-0.53314,1.5405,1.4757
-4806.9,-1663.8,-41.138,-7.9346,48.236,5086.6,5.9753e+05,370149,1,2080.1,-41966,44685,19701,-12846,20714,-11387,-1773.2,-2368.7,69877,353631,477,919,2169,-0.54219,1.5405,1.4724
-4957.9,-1910.8,126.97,-10.962,-180.49,5311.8,5.9567e+05,370147,1,-586.02,-41498,43310,20728,-9121,17360,-19030,-5491,-1395.3,69330,353534,477,45,2167,-0.55121,1.5405,1.4691
-7344.7,-1442.4,-3779.4,-1874.7,3401.3,7431.3,5.7176e+05,369063,1,-5.9131e+05,-99323,-95368,4.4683e+05,1.5079e+05,-7283.1,-5.4677e+05,-2.1657e+05,42298,9.6887e+05,368118,477,34,2166,-0.50283,1.5501,1.4763
-4393.6,-2491,-421.7,-1015.8,-348.68,4953.1,5.3376e+05,369061,1,-1.9443e+05,-79932,17619,34209,49017,-40130,-2.2686e+05,-55311,-19831,3.2342e+05,367316,477,34,2166,-0.51188,1.5501,1.4732
-5009.2,-1862.8,130.85,-38.989,-211,5341.6,5.5114e+05,369059,1,35229,-41117,55815,-32740,-18255,7685.1,-11231,2929.6,-6915.8,87714,356162,477,919,2169,-0.52091,1.5501,1.4701
-5474.4,-1846.4,-0.14627,17.61,15.964,5777.4,5.9014e+05,369057,1,24354,-38780,49552,1007.4,-16356,17565,6770.1,1203.4,1204.4,71960,353966,477,919,2169,-0.52992,1.5501,1.4668
-5660.7,-1966.6,-40.622,-26.058,31.191,5992.6,5.9722e+05,369055,1,3675.3,-41122,44830,13046,-11497,16938,-5350.2,-3109.1,1322.7,66732,353091,477,919,2169,-0.53891,1.5501,1.4636
-5794.3,-2123.3,39.407,-26.896,-76.595,6170.7,5.9562e+05,369053,1,-2229.7,-43720,45607,13704,-7783.6,13399,-12239,-7232.3,3096.4,68088,353328,477,45,2167,-0.54788,1.5501,1.4602
-5925.5,-2314.7,171,-17.87,-244.1,6359.1,5.9568e+05,369051,1,-3239.7,-43663,45100,19668,-6516.2,14429,-19434,-8835.8,1951.9,71049,353832,477,45,2167,-0.55683,1.5501,1.4568
-6039,-2530.2,333.02,-9.741,-452.36,6540.5,5.9635e+05,369049,1,-4843.2,-44182,45364,21496,-4380.5,13062,-21676,-10964,3276.9,72705,354092,477,45,2167,-0.56576,1.5501,1.4534
-12111,2044.8,-9556.4,-2205.1,10876,10911,5.5275e+05,10491,1,-5.2816e+05,-65962,-1.0984e+05,2.5892e+05,-12752,1.0179e+05,-4.6724e+05,-44284,-1.1331e+05,7.7848e+05,368108,477,34,2166,-0.49819,1.556,1.4717
-5746,-2011.7,136.2,24.025,-160.93,6087.3,5.8367e+05,11729,1,23516,-47620,59080,-16403,-7424.3,2168.2,-4275.2,2183.2,-3717,81712,355421,477,34,2166,-0.5201,1.5583,1.4616
-5775.4,-1988.2,99.383,-4.8902,-137.38,6107.3,5.3314e+05,11727,1,-1.3199e+05,-31736,-11444,71198,-22930,49069,-1.8247e+05,40511,-1.0595e+05,2.6967e+05,366724,477,34,2166,-0.51053,1.5615,1.4616
-5785,-1887.1,-97.414,-5.8694,125.17,6084.5,5.9576e+05,11731,1,15980,-39919,48365,1058.8,-10576,11714,10081,-2345.4,6112.1,67696,353266,477,34,2166,-0.52965,1.5551,1.4616
-6641.4,-2215.5,-140.98,-27.718,163.32,7000.7,5.9713e+05,12977,1,2403.3,-42664,46736,9764.4,-9928,14333,-5050.7,-3712,2075.9,66732,353090,477,34,2166,-0.54211,1.5602,1.4515
-6478.7,-2307.3,-19.083,-20.802,7.1248,6877.3,5.9597e+05,12979,1,-2704.7,-44059,46256,16446,-6084.7,12831,-15412,-8673.2,3401.7,69890,353635,477,45,2167,-0.55168,1.5569,1.4515
