"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
204.97,-1239.5,-3019.3,56.437,3254,321.75,6.2423e+05,93033,1,97943,-12031,-6581.7,-569.27,-4748.5,-12471,1680,-9026.7,-22985,1.0282e+05,357876,212,216,633,-0.19505,-2.0447,0.78507
979.32,-1496.6,-3465.7,50.865,3738.9,1108.4,6.2697e+05,91547,1,83008,-7780.2,-658.22,-1727.3,-5617.8,-14753,-3448.8,-9219.5,-24375,88851,356199,212,216,633,-0.18207,-2.041,0.79766
1634.4,-1515.7,-3469.1,23.201,3731.7,1754.2,6.2626e+05,91549,1,37235,8535.1,29773,-2042.5,-3781.6,-10104,-2263.7,-5364.7,-14190,51976,350142,212,216,633,-0.16954,-2.0421,0.79766
1473.8,-1421,-3365.1,16.514,3608.8,1578.4,6.226e+05,93039,1,22858,11332,34056,-2724.5,-3013.4,-8385.6,-5458,-3585.7,-10424,45264,348599,212,216,633,-0.15738,-2.0479,0.78507
134.34,-1073.9,-2747.7,23.74,2943.7,235.72,6.2268e+05,94521,1,81385,-4520.4,9060.5,-1775.9,-3897.8,-10745,-4914.7,-6282.5,-17843,85099,355715,212,216,633,-0.19551,-2.0494,0.77246
983.95,-1304.9,-3220.6,16.139,3445.9,1081,6.2071e+05,94527,1,21054,10347,31717,-3497.1,-2781.7,-8099.7,-7121.3,-3417.8,-10535,42606,347914,212,216,633,-0.15775,-2.0527,0.77246
-54.553,-929.69,-2504.8,7.812,2672.1,33.98,6.1979e+05,96011,1,49572,-3591.3,3365.7,-5139.8,-3110,-9658.7,-12562,-4712.5,-15855,55158,350774,212,216,633,-0.19595,-2.0541,0.75981
1239.4,-1335.6,-3284.9,11.545,3512.9,1330.5,6.2093e+05,94529,1,19976,10433,31483,-1831.3,-2790.8,-7771.7,-3610.1,-3545.7,-10126,41215,347542,212,216,633,-0.14515,-2.0536,0.77246
811.11,-1221.5,-3129.3,8.4416,3337.9,895.22,6.1892e+05,96019,1,19732,9438,29255,-2125.3,-2761.7,-7869.3,-4060.1,-3740.8,-10892,39465,347018,212,216,633,-0.14548,-2.0583,0.75981
-716.76,-875.42,-2349.9,73.29,2531.1,-624.61,6.1553e+05,96009,1,51986,-13118,-20861,-786.65,-3540,-9728.4,1820.5,-7658.9,-20054,62304,352093,212,216,633,-0.20855,-2.0529,0.75981
-236.21,-749.86,-2132.8,-0.58379,2267.5,-159.21,6.2494e+05,97501,1,64178,-8871.1,-5664.7,1621.2,-2448.7,-6194.1,-819.38,-2857.4,-7886.6,65936,352799,212,236,634,-0.20902,-2.0575,0.74713
410.91,-1107.8,-2963.6,5.082,3152.9,487.99,6.1672e+05,97511,1,17698,8060.8,25698,-2674.8,-2643.1,-7823.6,-5009.3,-3975.4,-11967,36028,345874,212,216,633,-0.14581,-2.0629,0.74713
-551.55,-697.38,-2122.9,-2.5354,2251.3,-478.24,6.2086e+05,98995,1,53465,3658.1,25987,-2594.5,-1769,-5648.4,-11393,-880.55,-5620.9,61247,351896,212,236,634,-0.20948,-2.062,0.73443
-125.78,-955.47,-2707.8,2.6341,2873.7,-52.198,6.1507e+05,99003,1,15401,6117.4,20534,-3388.9,-2370.4,-7406.6,-6358.9,-3807.6,-12097,31137,344009,212,216,633,-0.15881,-2.0665,0.73443
-952.99,-717.21,-2303.1,4.0203,2439.5,-880.57,6.1363e+05,100493,1,13722,9466,30850,-6888.5,-1648.9,-6633.2,-14856,-1274.5,-7793.3,40086,347204,212,236,634,-0.19725,-2.0677,0.7217
-396.34,-853.76,-2537.1,0.073531,2685.9,-329.75,6.1246e+05,100499,1,13227,5704.4,19292,-3264.7,-2137.4,-6852.1,-6029,-3521.5,-11431,28658,342888,212,216,633,-0.15915,-2.071,0.7217
-746.52,-774.43,-2408,0.9464,2549.6,-674.75,6.1401e+05,100495,1,17579,6387,22912,-4215.9,-2048.3,-6986.5,-6898,-3067.4,-10628,33399,344922,212,236,634,-0.18456,-2.0689,0.7217
-1372,-599.83,-2119.6,5.1793,2241,-1308.9,6.1022e+05,101991,1,20951,6193.8,23815,-6586.8,-2221.7,-8320.4,-12474,-3874.6,-14814,39396,347001,212,236,634,-0.19766,-2.0721,0.70894
-858.19,-715.78,-2305.7,-0.91708,2435.4,-796.02,6.1033e+05,101995,1,16195,6161.4,21974,-3810.9,-2098.2,-7064.6,-6228.7,-3571.4,-11963,32351,344521,212,236,634,-0.17222,-2.0743,0.70894
-676.89,-759.73,-2381.2,-1.5903,2515,-616.68,6.0955e+05,101997,1,13544,5998.2,20551,-3387.5,-2007.3,-6617.3,-6116.8,-3319.2,-11058,29526,343318,212,216,633,-0.15949,-2.0754,0.70894
