"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
4901.2,10486,2057.3,169.52,-3314.4,11278,5.8243e+05,585957,1,61453,-27002,57658,-41251,-14330,-32867,52965,-15588,48319,1.255e+05,360192,210,1352,2316,1.4175,-0.30261,-1.6535
4297.6,10990,1532.5,11.511,-2351.5,11665,5.826e+05,587487,1,24941,-24041,25763,-7421.4,-14802,-3517,20595,-12081,19787,55785,350881,210,1352,2316,1.4061,-0.31597,-1.6608
5146.5,10743,2166.4,143.37,-3446,11606,5.8232e+05,587485,1,40996,-5166.6,36043,-40079,-16784,-31288,40192,-61.331,34456,93146,356734,210,1352,2316,1.4163,-0.31597,-1.6521
337.21,9127.3,-1357.3,3.9597,2143.7,8981.6,5.8176e+05,585969,1,83656,-82017,81607,62673,-26200,54443,40188,-61299,43186,1.8762e+05,364297,210,1358,2317,1.3557,-0.30261,-1.7046
2129.1,9258,-48.019,18.401,53.382,9499.6,5.7889e+05,587497,1,29566,-1.2033e+05,45867,85257,-12904,70009,9526.5,-82653,22914,1.9298e+05,364563,210,1358,2317,1.3545,-0.31597,-1.7031
3508.3,10390,617.94,208.55,-1222.1,10913,5.7549e+05,587495,1,45934,-52991,46699,31862,-26589,30463,31841,-40410,33138,1.1616e+05,359273,210,1358,2317,1.3649,-0.31597,-1.6948
5041.9,10943,2058.9,60.083,-3184.5,11801,5.8139e+05,589013,1,26530,-588.12,22862,-37155,-11046,-29776,29164,4341.9,24166,71199,353691,210,1352,2316,1.415,-0.32932,-1.6506
4111.1,10943,1355.2,8.4499,-2092,11581,5.8144e+05,587489,1,7112.4,-31906,11987,4585.4,-11576,6008.2,7323.3,-17912,9517.6,43226,348080,210,1358,2317,1.3959,-0.31597,-1.6694
3946.5,10793,1219.4,5.5007,-1893.2,11400,5.8188e+05,587491,1,5614.8,-32588,10777,13264,-12745,13324,5136,-18188,7671.2,46277,348851,210,1358,2317,1.3856,-0.31597,-1.6779
3796.8,10433,1104.2,28.767,-1754.9,11018,5.8053e+05,587493,1,9675.3,-33223,14101,9444.2,-24393,12324,16003,-16083,16016,54805,350721,210,1358,2317,1.3753,-0.31597,-1.6864
3226.5,7928.9,675.97,257.27,-1393.2,8469.2,5.8553e+05,589027,1,57317,-63030,56889,91871,-25450,77036,33838,-35393,33251,1.7035e+05,363424,210,1358,2317,1.3428,-0.32932,-1.7098
5012.7,11085,1955.8,28.59,-2989,11954,5.8508e+05,590541,1,16255,-4320.1,14923,-43834,-6656.6,-36387,22358,3559.4,18526,68199,353226,210,1395,2319,1.4137,-0.34265,-1.649
1741.1,6473.3,-109.53,130.7,12.017,6703,5.8398e+05,590557,1,82206,-55976,75057,1.2897e+05,-22148,1.044e+05,36009,-38077,35624,2.1809e+05,365528,210,1382,2318,1.331,-0.34265,-1.7164
5422.8,9895.7,2510.8,96.151,-3877.8,10890,5.8582e+05,590539,1,7536.6,-2473.2,7009.4,-67959,-9402.7,-57035,24192,7775.1,19354,95353,357009,210,1395,2319,1.4238,-0.34265,-1.6403
5569.7,9976,2484.6,136.14,-3878.3,11030,5.8711e+05,592067,1,10780,-23545,14440,-72283,6573.3,-64232,25155,-8949,23783,1.0748e+05,358366,210,1395,2319,1.4223,-0.35597,-1.6387
3112,6892.7,790.91,149.31,-1449.4,7463,5.8492e+05,592085,1,71151,-75271,70600,1.5319e+05,-30719,1.2496e+05,28309,-41695,30479,2.4332e+05,366194,210,1382,2318,1.3297,-0.35597,-1.7147
6074,9818.3,2733.3,241.16,-4362.8,11030,5.8725e+05,593595,1,22784,-52431,31589,-91674,34597,-87572,34992,-30622,37318,1.584e+05,362688,210,1395,2319,1.4209,-0.36928,-1.637
4189.1,7387.4,1266.5,303.38,-2396.9,8239.5,5.882e+05,593613,1,81435,-37501,70880,1.5254e+05,-32568,1.2519e+05,34865,-13965,29880,2.353e+05,365995,210,1382,2318,1.3284,-0.36928,-1.713
7109.1,9301.6,3286.8,526.25,-5501.9,10831,5.8795e+05,595121,1,31274,-53369,39321,-1.1116e+05,71443,-1.1347e+05,44895,-38615,47935,2.0374e+05,365010,210,1395,2319,1.4194,-0.38257,-1.6353
4231.6,7869.9,1103.7,325.53,-2160.6,8734.2,5.8979e+05,595139,1,84590,-2742.2,66057,1.4272e+05,-25187,1.1625e+05,38719,7801.2,28277,2.2001e+05,365595,210,1382,2318,1.327,-0.38257,-1.7111
7535.3,7859.7,3791.2,627.38,-6359.4,9596.5,5.8807e+05,596645,1,11007,9780.7,6821,-1.5435e+05,1.0482e+05,-1.5944e+05,50357,-19234,48230,2.5637e+05,366470,210,1395,2319,1.4178,-0.39585,-1.6335
4015.9,8131.7,920.08,241.67,-1761.1,8940.9,5.9112e+05,596663,1,91730,-2062.6,71545,1.4553e+05,-13040,1.1564e+05,37216,3566.8,28076,2.246e+05,365710,210,1382,2318,1.3255,-0.39585,-1.7092
6703.7,9820,2791.5,377.54,-4614.3,11302,5.8742e+05,598171,1,22031,18698,14089,-1.4172e+05,80174,-1.4195e+05,48336,-2633.3,42152,2.2763e+05,365803,210,1395,2319,1.4062,-0.40912,-1.6403
3974.3,8114.5,904.66,180.81,-1658.3,8926.1,5.9205e+05,598187,1,82226,-2583.2,64398,1.4045e+05,-5723.1,1.1016e+05,30061,6484.4,21779,2.1031e+05,365260,210,1382,2318,1.324,-0.40912,-1.7073
6273.6,8509,2772.2,307.26,-4499.5,9955.2,5.8845e+05,599695,1,-6802.1,55333,-20372,-1.5906e+05,82548,-1.5806e+05,41064,24024,28968,2.5243e+05,366390,210,1395,2319,1.4045,-0.42236,-1.6383
4160.2,8186.1,816.01,296.72,-1657,9063.8,5.936e+05,599711,1,76918,12267,56477,1.3446e+05,16588,99979,27415,16636,17097,1.973e+05,364737,210,1382,2318,1.3224,-0.42236,-1.7053
5298.9,7311.7,2291.1,226.99,-3682.7,8554.2,5.897e+05,601219,1,-2423.9,73514,-21760,-1.4329e+05,75959,-1.4289e+05,40488,49692,21353,2.391e+05,366096,210,1395,2319,1.4028,-0.4356,-1.6363
3847.7,7783.9,528.17,360.08,-1276,8597.3,5.9445e+05,601235,1,75958,50976,45672,1.2647e+05,46753,85920,24102,38314,8799.8,1.953e+05,364663,210,1382,2318,1.3208,-0.4356,-1.7032
