"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
2469.3,10820,7213,261.98,-12074,-5417,5.7937e+05,662213,1,1.1226e+05,-43029,30773,-49601,9591,-18555,18994,-24250,-3734.2,1.3878e+05,361279,301,1534,528,-0.85415,-0.94624,1.7917
3076.7,10625,7600.5,352.24,-12545,-4757.7,5.8101e+05,663673,1,84935,-75450,-247.64,-58018,34032,-9297.5,2870.5,-27028,-13168,1.3576e+05,361045,301,1534,528,-0.85163,-0.9584,1.7864
4435.2,9889,7584.1,173.62,-12837,-3186.7,5.7958e+05,663675,1,78626,-44467,13170,-53346,20726,-13912,-4341.4,-18668,-11973,1.1096e+05,358727,301,1534,528,-0.84066,-0.9584,1.7916
4000.1,10595,8189.5,373.13,-13376,-4032.7,5.8113e+05,665129,1,74713,-92233,-14142,-37284,73777,22459,6340.9,-8248,-1247.1,1.4743e+05,361907,301,1546,529,-0.86,-0.97053,1.7758
5781,8932.5,7637.6,104.9,-13023,-1394.3,5.799e+05,665135,1,33817,-41473,-6758.1,-35463,28319,-1050.7,-13521,-7452.8,-10238,72892,353956,301,1534,528,-0.82717,-0.97053,1.7914
4213.5,8777.6,7465.8,406.98,-11972,-2654.5,5.8227e+05,666581,1,1.0845e+05,-57870,21383,17285,1.0933e+05,69225,39819,34504,38825,1.9208e+05,364510,301,1546,529,-0.86824,-0.98262,1.7652
5919.7,8591.6,7407.2,62.087,-12756,-999.04,5.7944e+05,665137,1,17269,-38465,-12856,-28362,19367,-2457.5,-13231,-11359,-12123,59830,351647,301,1534,528,-0.81616,-0.97053,1.7964
5982.3,8336.6,7225.7,49.542,-12529,-718.45,5.796e+05,665139,1,12311,-33966,-12758,-22486,16000,-1428.2,-11052,-10725,-10689,50825,349897,301,1534,528,-0.80512,-0.97053,1.8014
6032.1,8087.5,7042.2,36.987,-12296,-452.6,5.7913e+05,665141,1,8645.1,-31700,-13266,-24773,16827,-1795.5,-13445,-8547.7,-10488,50195,349769,301,1549,531,-0.79405,-0.97053,1.8063
6526.2,7458.6,6905,20.392,-12070,470.74,5.7831e+05,666597,1,6657.3,-22487,-9315.2,-31328,16506,-4601.1,-16917,-4225.4,-9625.2,48047,349270,301,1549,531,-0.78058,-0.98262,1.8056
2593,7718.5,6409.6,643.89,-9830.6,-3213.7,5.8392e+05,666579,1,1.1358e+05,-35017,37251,86980,1.2045e+05,1.1082e+05,92928,47850,73266,2.5722e+05,366480,301,1546,529,-0.87905,-0.98262,1.7598
