"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
4138.3,1101,3001.1,37.917,-3077.7,-4227.4,5.5135e+05,125807,1,-71342,-1104.2,-1.1723e+05,-41537,1517,-76622,14043,-4039,40592,1.682e+05,363309,129,296,2605,-0.87233,1.9518,0.51463
4907.9,1691,2217.3,89.851,-2256.2,-5173.5,5.6129e+05,127323,1,-44660,948.5,-80475,-29627,1115,-55297,35153,-3696.7,75267,1.3901e+05,361300,129,296,2605,-0.86159,1.9599,0.50151
6422.4,2725.6,858.34,25.374,-875.63,-6974.6,5.6605e+05,127327,1,-38251,-5668.4,-44611,-27867,-2040.7,-40684,27607,-10720,89763,1.2188e+05,359829,129,296,2605,-0.88557,1.9492,0.50151
5749.3,2230,1178.5,33.14,-1201.2,-6162.1,5.6477e+05,128841,1,-27882,2841,-59415,-21285,946.87,-40549,43414,1509.9,69031,1.1431e+05,359084,129,297,2606,-0.85075,1.968,0.48836
6354.7,2798.2,404.9,10.951,-412.77,-6943,5.6903e+05,128847,1,-12658,-4961.7,-3355.3,-12540,-3817.5,-7653.7,12939,-800.3,26856,36274,345971,129,296,2605,-0.88683,1.952,0.48836
6162.7,2627.4,316.81,-4.5832,-325.49,-6699,5.5543e+05,130363,1,-16377,-5386,-7474.4,-14331,-4292.5,-8281.3,17236,3261.3,17695,35585,345731,129,296,2605,-0.864,1.9654,0.4752
6625.2,3070.7,-38.921,1.7776,40.256,-7302.2,5.645e+05,130369,1,-4652.6,-2025.7,-406.64,-5616.8,-1932.8,-2625.3,317.74,-2615.1,11173,14137,332879,129,296,2605,-0.90003,1.9492,0.4752
6262.6,2749.8,136.36,25.761,-133.93,-6839.7,5.5428e+05,131883,1,-12959,-4765.1,-3892.2,-10411,-2873.7,-7208.9,10994,-555.4,23098,32080,344428,129,297,2606,-0.86516,1.968,0.46201
6592.2,3102.7,-11.594,5.9591,13.139,-7285.9,5.6055e+05,131891,1,-3103.6,-2004.8,2279.9,-4353.4,-1872.2,-738.66,-1912.5,-2617.8,7315,10289,325323,129,296,2605,-0.9132,1.9462,0.46201
6194.1,2747.8,-297.13,2.3326,304,-6775.9,5.6336e+05,133401,1,-10327,-4884.2,2038.7,-8738.3,-3012.1,-3208.6,14609,-310.86,28666,35576,345727,129,297,2606,-0.85417,1.9759,0.44881
6646,3202.7,-143.19,1.1571,146.51,-7377.3,5.5885e+05,133413,1,-3374.7,-2235.7,2747.8,-4700.8,-2121.6,-492.94,-1753,-2748.2,8254.8,11382,328740,129,296,2605,-0.92632,1.9431,0.44881
6681.2,3190,-3.0175,3.6854,3.8784,-7403.7,5.5812e+05,131893,1,-5094.5,-3146.5,3002.6,-5785.2,-2589.7,-717.38,-792.38,-2529.3,9015,11681,329373,129,296,2605,-0.92512,1.9406,0.46201
5974.2,2600.9,1.1878,55.762,10.413,-6515.6,5.621e+05,133399,1,-523.31,-1658.7,6310.1,-712.58,209.52,-2287.8,24594,-598.03,48910,55191,350779,129,326,2607,-0.84203,1.9811,0.44881
5899.3,2634.7,-778.81,-0.62006,794.43,-6459.1,5.7983e+05,134919,1,54932,15737,32126,32197,10242,14196,8086.1,-7286.9,47983,89784,356315,129,326,2607,-0.83091,1.9887,0.4356
6154.6,2799.7,-445.89,-3.9197,454.11,-6760.9,5.5295e+05,134925,1,-9984.2,-5873.3,6754.3,-8088,-3793,1112.4,-416.78,-2342.5,9689.2,18984,337415,129,326,2607,-0.86737,1.9731,0.4356
6272,2885.9,-362.42,2.1421,370.19,-6903.6,5.5645e+05,134927,1,-7546.2,-4721.5,6085.2,-6286.6,-2957.1,657.71,-3501.6,-3800.5,10117,17147,335807,129,326,2607,-0.87946,1.9677,0.4356
5967.7,2649.6,-397.45,-15.941,402.27,-6529.2,5.6761e+05,134923,1,-9183.6,-6261.5,10310,-6784.9,-3563.6,2789.1,1297,-2526.4,13968,22350,339582,129,326,2607,-0.85525,1.9784,0.4356
6387.1,2981.3,-302.17,11.052,310.52,-7048.3,5.6495e+05,134929,1,-6946.4,-4205.4,4727.6,-6278.9,-2770.9,-367.88,-1380,-3349.5,12319,17147,335806,129,347,2610,-0.89152,1.9623,0.4356
6485.3,3067.4,-292.55,6.829,299.84,-7173.8,5.6427e+05,134931,1,-4674.8,-3260.7,4999,-4942.4,-2287.6,52.325,-1988.4,-3272.8,10579,14619,333410,129,347,2610,-0.90355,1.9568,0.4356
6590.6,3194.7,-217.4,3.6491,222.53,-7324,5.5707e+05,134935,1,-3834.6,-2708,3952.7,-4974.4,-2427.3,257.16,-947.57,-1971.8,6836.9,11070,328001,129,296,2605,-0.92749,1.9455,0.4356
4021.5,602.55,687.96,-796.17,-856.84,-3954.9,5.078e+05,136439,1,-1.1372e+05,-55833,46941,-1.0018e+05,-50595,47660,97570,58815,-92348,2.3373e+05,365963,129,338,2608,-0.80743,2.0012,0.42237
7354.8,3489.9,-661.04,295.12,734.05,-8129.2,5.7225e+05,134917,1,-65450,-41842,71077,-74668,-38637,38652,37858,8627,30382,1.4859e+05,361993,129,326,2607,-0.81869,1.9938,0.4356
5820.6,2608.8,-535.27,-19.493,541.61,-6377.9,5.7048e+05,136447,1,-10692,-8417,17890,-6683.7,-4213.8,6222.8,-3306,-3392.5,9331.5,26756,342027,129,326,2607,-0.8563,1.9808,0.42237
6394.8,3053.9,-413.11,10.673,423.04,-7086,5.6289e+05,136455,1,-4204.1,-3026.5,5010.9,-4453.4,-2132.2,327.05,-3988,-4127.8,10657,14931,333786,129,347,2610,-0.90465,1.9592,0.42237
6465.3,3120.2,-341.85,11.219,350.54,-7178.4,5.6137e+05,136457,1,-4316.2,-3089.2,4883.9,-4738.5,-2292.4,307,-1923.7,-2935.4,9416,13446,331964,129,347,2610,-0.91665,1.9536,0.42237
6549.4,3199.2,-332.03,4.3661,339.18,-7288.7,5.5719e+05,136459,1,-4191.9,-2943.9,4388.9,-4901.2,-2426.1,419.87,-1342.6,-2546.5,8807.9,12706,330942,129,347,2610,-0.92862,1.9479,0.42237
3746.5,1147.7,-1265.7,-590.6,1176.4,-3901.6,5.2878e+05,137965,1,-65160,-53368,1.2959e+05,-80569,-52000,92535,1.5515e+05,81270,-90196,2.8365e+05,366851,129,343,2609,-0.82066,1.9986,0.40912
2633.3,-381.89,2431.8,-863.62,-2638.5,-2299.2,5.2783e+05,137963,1,9432.3,-6002.8,45640,-46409,-23528,21658,2.1863e+05,1.2863e+05,-1.987e+05,3.3047e+05,367297,129,343,2609,-0.80838,2.0036,0.40912
5315.3,2397.2,-730.45,-11.157,741.31,-5829.5,5.6295e+05,137969,1,-12166,-12579,35947,-3094.7,-3072,8389.1,1565.5,-2227.2,14221,43560,348150,129,343,2609,-0.84512,1.9884,0.40912
1573.3,-571.45,220.23,-1068.2,-419.38,-1238.3,5.379e+05,139489,1,-39434,-41662,1.268e+05,-53297,-37510,77140,2.2217e+05,1.1004e+05,-96556,3.1679e+05,367194,129,343,2609,-0.8216,2.0009,0.39585
5194.1,2456.9,-1213.8,-27.513,1228.9,-5742.6,5.4875e+05,139495,1,-52853,-35242,62715,-24664,-15510,24655,-13518,-15143,46757,1.0965e+05,358583,129,347,2610,-0.85829,1.9854,0.39585
500.72,-784.39,-1883.4,-1230.5,1695.2,-159.62,5.3762e+05,141015,1,-29314,-44789,1.6824e+05,-40918,-33133,82098,1.385e+05,79380,-1.1674e+05,2.8248e+05,366834,129,343,2609,-0.83478,1.998,0.38257
928.12,-391.97,3237.3,-140.98,-3312.4,-709.67,5.7526e+05,141013,1,1.586e+05,64130,2727.4,69823,34270,-30276,2.9598e+05,1.4501e+05,-1.2337e+05,4.0011e+05,367659,129,343,2609,-0.82251,2.0031,0.38257
2737.9,1159.6,-2634.3,-462.1,2593.5,-2973.3,5.247e+05,141017,1,-73911,-72147,2.1419e+05,-52086,-44705,1.1883e+05,53104,28103,-32769,2.8295e+05,366843,129,347,2610,-0.84702,1.9928,0.38257
4068.2,2004.9,-1899.3,-107.89,1909.6,-4529.8,5.2598e+05,141019,1,-1.2343e+05,-89859,1.9192e+05,-68883,-53097,1.2291e+05,-23553,-19060,45875,2.9298e+05,366973,129,347,2610,-0.85924,1.9876,0.38257
