"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-7991.5,3821.3,10263,237.64,-10292,8821.6,5.7138e+05,159067,1,75039,-36531,-66622,-43272,21043,38863,-26225,5488,83694,1.515e+05,362202,202,403,2666,1.1189,1.8798,0.22224
-10189,5011.7,11987,385.3,-12014,11318,5.7356e+05,157535,1,1.3684e+05,-73626,-67334,-42586,24992,6483.4,92034,-43362,-84281,2.2048e+05,365612,202,403,2666,1.1182,1.8786,0.23566
-11068,4715.1,8905,-572.62,-9018.3,11932,5.428e+05,157537,1,-28947,13908,19184,49868,-21795,-56875,2.4313e+05,-1.0336e+05,-3.0952e+05,4.1616e+05,367722,202,403,2666,1.1066,1.8855,0.23566
-9926.4,3522.5,4706.5,-1407.7,-4885.5,10356,5.2742e+05,157539,1,-70642,26542,1.1185e+05,35624,-14053,-52713,1.6193e+05,-62235,-2.5483e+05,3.4276e+05,367398,202,403,2666,1.0951,1.8922,0.23566
-9439.5,4423.1,10812,197.47,-10848,10385,5.6474e+05,159071,1,80491,-40542,-50584,-6122.6,9135.5,-47457,1.2089e+05,-38588,-2.606e+05,3.1156e+05,367154,202,418,2667,1.0958,1.8934,0.22224
-8380.9,3957.3,9716,40.638,-9756.2,9225.8,5.6165e+05,160599,1,56752,-35989,18481,-29744,18921,-10340,17103,-12533,19445,83874,355550,202,403,2666,1.1196,1.881,0.20882
-10249,5498.2,11742,812.78,-11718,11627,5.7283e+05,160605,1,1.2897e+05,-66447,-64059,-27050,17289,-14946,1.398e+05,-68945,-90606,2.4272e+05,366180,202,418,2667,1.0848,1.9013,0.20882
-8479.1,4164.3,9838.3,118.74,-9866.8,9416,5.6581e+05,162131,1,52814,-32449,8575.1,-22793,15292,-15758,48543,-28015,-9527.2,90275,356379,202,403,2666,1.1202,1.882,0.19538
-9256.7,4379.9,9487.4,0.70735,-9525.1,10206,5.692e+05,162135,1,14854,-10452,18913,-16321,9291.4,229.82,-10894,675.17,52543,62612,352149,202,418,2667,1.097,1.8956,0.19538
-8324.2,4227.7,9869.4,194.01,-9887.2,9315.4,5.6802e+05,163663,1,44844,-28926,24121,-21247,14270,-17001,36134,-22094,5049.4,78695,354844,202,403,2666,1.1208,1.883,0.18194
-9617.1,4666.5,9512.5,11.574,-9544.3,10661,5.567e+05,163667,1,7561.8,-5609.6,12509,-610.54,1534.2,-12224,8634.4,-4854.5,-1300.2,22295,339555,202,418,2667,1.0976,1.8966,0.18194
-8589.4,4341.6,10575,91.038,-10599,9597.2,5.6264e+05,165195,1,40407,-28512,44907,-21667,16025,-32508,47001,-28148,-2159,96185,357113,202,447,2668,1.1329,1.877,0.16849
