"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1089.3,-1495.7,230.53,76.464,-296.02,1839.4,5.8365e+05,623519,1,12014,7272.5,9622.1,-3896.2,19250,4197.5,7729.5,16655,10256,33697,345052,469,1605,623,-1.0792,-0.61891,1.8131
1230.5,-1099.4,527.72,133.9,-740.06,1560.6,6.0207e+05,622011,1,15369,8517.4,11975,464.37,37503,12734,10660,21623,13533,52776,350312,469,1605,623,-1.0811,-0.60595,1.8164
1323.6,-1486.4,430.5,131.72,-572.69,1949.7,5.5659e+05,623521,1,19150,8705.5,14181,837.42,24787,8887.5,13101,19461,14299,45744,348710,469,1605,623,-1.0681,-0.61891,1.8197
1515.9,-974.47,764.38,164.62,-1122.8,1594.9,5.7974e+05,622013,1,19878,10814,15233,7002.6,42814,18292,14999,22827,16362,63044,352230,469,1605,623,-1.07,-0.60595,1.823
930.79,-1437.2,125.02,45.708,-153.41,1709.4,5.9973e+05,623517,1,6231.9,2360.7,4553.1,-7524.1,10254,-1049.7,2222.4,10738,5010.9,19322,337659,469,1605,623,-1.0903,-0.61891,1.8065
878.55,-1354.2,11.924,-40.365,-77.865,1611.9,4.3644e+05,625023,1,4690.9,1018.8,3231.3,-10949,-10735,-10522,-527.23,1055.7,28.237,19512,337790,469,1618,624,-1.0994,-0.63185,1.7965
1687,-1653.9,488.03,70.45,-768.25,2285.7,4.9275e+05,625031,1,28254,1574.3,16906,11361,1821.8,7125.8,16993,10311,13402,42947,347994,469,1605,623,-1.0549,-0.63185,1.8229
773.78,-776.57,99.908,-81.136,-284.37,1060.3,4.4414e+05,626527,1,2563.9,-9371.9,-1838.9,-14930,-31185,-20564,-3866.7,-8378.1,-5451.2,42790,347960,469,1618,624,-1.1083,-0.64476,1.7864
1691.1,-1438.7,422.56,-38.298,-808.99,2110,4.2775e+05,626537,1,20364,352.36,11916,13061,-29537,-2978.7,12322,2088.7,7861.9,42740,347942,469,1620,626,-1.053,-0.64476,1.8195
1013.3,-535.11,184.82,-194.24,-590.24,980.39,4.5686e+05,628033,1,6459,-21640,-4042,-8078.6,-63183,-28277,244.38,-29541,-10795,79829,354998,469,1619,625,-1.0952,-0.65765,1.7897
1042.1,-230.84,264.9,-240.41,-785.69,730.95,4.5138e+05,628031,1,-426.21,-24862,-9469.5,-13247,-65710,-32581,-3809.3,-34326,-15133,87662,356032,469,1619,625,-1.1062,-0.65765,1.783
1151.2,197.03,473.6,-261.22,-1161.3,414.22,4.5141e+05,628029,1,-4766.7,-29547,-13964,-18838,-68928,-37464,-10052,-42138,-22016,99808,357529,469,1618,624,-1.1171,-0.65765,1.7761
1136.1,-804.26,148.92,-198.01,-538.73,1276.9,4.5489e+05,628035,1,11841,-18046,502.41,780.7,-71716,-25966,5626.2,-30328,-7812.2,85420,355755,469,1620,626,-1.0842,-0.65765,1.7964
1316.5,-907.66,209.09,-199.63,-651.26,1461.8,4.4698e+05,628037,1,14283,-14577,3203.1,4999.7,-62599,-19937,8490.9,-22238,-3105.3,73103,353984,469,1620,626,-1.0732,-0.65765,1.803
1497,-904.02,310.54,-197.13,-832.17,1556.7,4.405e+05,628039,1,13536,-10632,4096.5,12873,-69475,-17807,10742,-23155,-2167,79239,354909,469,1620,626,-1.0621,-0.65765,1.8096
1677.1,-819.74,429.14,-201.97,-1057,1584.5,4.3179e+05,628041,1,11277,198.55,6598.5,19028,-69262,-14181,11489,-17499,246.06,77262,354644,469,1620,626,-1.051,-0.65765,1.8161
