"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1987.5,-4564.8,-2340.6,1.65,3648.4,4117.7,5.6905e+05,692277,1,14001,64723,52058,-49439,-3026,-24386,-30798,39560,14123,1.1339e+05,359000,272,1742,373,-0.75359,-1.1935,1.6861
3206.1,-4269.4,-1328.6,169.23,2285.7,5001.9,5.7455e+05,690879,1,11038,95314,71364,-37432,12544,-7887.6,-18901,56578,31123,1.4299e+05,361582,272,1742,373,-0.75657,-1.1821,1.6927
2375.2,-5159.4,-2582.4,11.898,4053.2,4743.6,5.7015e+05,692279,1,15872,70797,56886,-39505,5827.5,-13397,-22504,49598,24966,1.1775e+05,359425,272,1742,373,-0.74323,-1.1935,1.6907
3693.1,-4629.4,-1288.7,240.7,2319.4,5594.1,5.7492e+05,690881,1,18359,96874,75452,-29873,19014,161.52,-12138,61184,37365,1.4817e+05,361962,272,1742,373,-0.74617,-1.1821,1.6974
746.17,-3560.3,-2362.6,-106.98,3520.2,2532,5.4248e+05,693669,1,14053,52051,43731,-52412,-27555,-43658,-31935,8683.6,-8365.9,1.0676e+05,358295,272,1742,373,-0.76088,-1.2048,1.6747
2798.1,-5608.7,-2692.4,35.952,4270.8,5319.4,5.705e+05,692281,1,16313,75892,60369,-32054,16024,-2721.1,-17487,57329,32620,1.2497e+05,360133,272,1742,373,-0.73284,-1.1935,1.6952
3287,-5938.8,-2712.2,46.931,4332.2,5887.3,5.6965e+05,692283,1,17685,70275,56862,-14469,15437,4499.3,-3020.3,53144,35870,1.1434e+05,359084,272,1742,373,-0.72243,-1.1935,1.6997
3652.6,-5931.8,-2485.4,110.71,4068.4,6175.8,5.6739e+05,692285,1,15916,69414,55095,4855.2,30261,22997,3159.1,62286,44706,1.2435e+05,360077,272,1742,373,-0.71199,-1.1935,1.7041
2739.4,-5720.5,-2859.8,43.34,4550.8,5262.6,5.5877e+05,693679,1,27354,51452,47899,16732,-17954,-5838.2,25195,12662,19424,86595,355886,272,1742,373,-0.70915,-1.2048,1.6973
4227.4,-5471.4,-2002.1,65.467,3260.8,6417,5.6422e+05,692287,1,18606,60928,50330,35091,8083.7,19995,28211,35005,36046,1.0774e+05,358392,272,1742,373,-0.70152,-1.1935,1.7084
424.44,-2749.7,-1930.5,-108.49,2841,1839.9,5.3346e+05,693667,1,12434,50820,42429,-56946,-32101,-49491,-35279,-532.73,-16729,1.1307e+05,358964,272,1748,374,-0.77114,-1.2048,1.67
-394.44,-2136.5,-1740.6,2.6549,2664.3,807.42,5.3935e+05,695057,1,25739,43811,43940,-57965,-22554,-43279,-30997,-2127.2,-15872,1.0711e+05,358323,272,1748,374,-0.76803,-1.216,1.6633
2026.9,-5316.1,-2909.3,52.264,4612,4422.7,5.5737e+05,695069,1,47892,25437,38296,17688,-27359,-12382,33898,-7796.9,8471.5,83088,355452,272,1742,373,-0.70629,-1.216,1.6904
-963.6,144.88,-391.83,-29.325,561.05,-887.36,5.1586e+05,695053,1,-80911,33816,-14043,-83248,-39102,-68103,-71409,-17375,-46622,1.69e+05,363350,272,1752,375,-0.78838,-1.216,1.6537
-1673.6,-1187.8,-1479,141.84,2402,-780.81,5.4585e+05,696441,1,683.17,11985,8932.7,-83562,-3040.9,-41489,-50686,5878.9,-19488,1.0918e+05,358536,272,1752,375,-0.77504,-1.2272,1.6518
-428.42,142.69,-548.98,-337.85,446.65,-437.78,5.0322e+05,696439,1,-1.0822e+05,-23107,-68884,-83668,-4433.6,-43167,-87245,-6038.8,-46201,1.8883e+05,364360,272,1752,375,-0.78516,-1.2272,1.647
856.6,-4925,-3048.2,143,4890.3,3216.4,5.5453e+05,696453,1,56929,-4040.9,20944,-3090.9,-24472,-19274,21605,-19269,-5029.5,74466,354215,272,1742,373,-0.71371,-1.2272,1.6792
516.39,-4397.2,-2972.2,20.341,4610.7,2679,5.5424e+05,696451,1,35635,20091,30023,-39906,-17702,-30226,-6365.2,-6934.1,-7889.6,74466,354214,272,1742,373,-0.724,-1.2272,1.6748
-1526.6,-1225.4,-1529.6,81.734,2397.1,-647.48,5.41e+05,697823,1,-52325,-34648,-51081,-98728,-2337.7,-48306,-74325,-7934.4,-41079,1.6096e+05,362846,272,1752,375,-0.77182,-1.2384,1.6449
199.45,-4290.8,-2856.6,184.49,4598,2331.2,5.5361e+05,697833,1,67711,824.92,29742,-40690,-12312,-26864,16621,-22183,-9408.6,94105,356855,272,1756,376,-0.721,-1.2384,1.6678
-598.98,-1139.8,-1381.8,-172.29,1878.9,86.968,5.1823e+05,699199,1,-37159,-55550,-60024,-83466,-9907.4,-46777,-63364,-17923,-43545,1.5348e+05,362319,272,1752,375,-0.76858,-1.2495,1.638
460.14,-4008.6,-2210.1,458.43,3900.5,2396.1,5.5672e+05,699209,1,1.0908e+05,-28782,25258,-36484,-1212.7,-16617,18647,-7125.1,2823.8,1.2401e+05,360044,272,1756,376,-0.71797,-1.2495,1.6608
814.04,-796.82,-795.54,-416.59,725.43,1109.4,4.7989e+05,700569,1,-36683,-50773,-56373,-84763,-29731,-62846,-77453,-40395,-67683,1.7701e+05,363792,272,1752,375,-0.76531,-1.2606,1.631
1287.2,-4226.2,-2573.1,69.204,3983.1,3204.5,5.4223e+05,700579,1,56957,-32158,155.8,-51813,-22225,-39586,-12960,-1420.7,-6796,96125,357103,272,1766,379,-0.71492,-1.2606,1.6537
1041.8,-1073.7,-895.42,-398.57,893.34,1443.3,4.6287e+05,701937,1,-21165,-37422,-38918,-77003,-65434,-86708,-62639,-67229,-81495,1.902e+05,364418,272,1761,377,-0.75203,-1.2717,1.6286
