"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-1495.7,42.264,-143.21,3.5191,191.66,1490.9,5.2686e+05,361149,1,-1668.2,-5129.4,-5698.5,23100,9497,13075,-4323.4,6905.8,6983.2,31168,344023,325,888,4528,0.183,1.6052,-1.4916
-1486,-49.831,138.4,-247.3,39.955,1472.1,4.9822e+05,361151,1,-79544,-10758,-20536,-3464.1,-1337.8,-1837.8,-28319,1055.9,-2138,87690,356039,325,888,4528,0.17315,1.6063,-1.4916
-1426.5,106.98,-130.82,42.535,139.31,1429.1,5.5054e+05,362343,1,8217.7,-250.73,765.53,15326,4633.3,6865.3,5320.1,2923.1,3804.1,20567,338528,325,888,4528,0.19175,1.5949,-1.5015
-310.8,119.88,496.85,-272.49,-424.65,321.33,4.769e+05,361153,1,-1.1927e+05,-4855.9,-18274,-21869,-10277,-13517,-38698,-6285.8,-11058,1.3041e+05,360596,325,888,4528,0.16329,1.6073,-1.4916
72.365,187.93,537.33,-224.98,-525.21,-53.001,4.6681e+05,362349,1,-1.0893e+05,-7844.4,-20137,-31976,2453.8,-852.53,-39368,4252.2,255.78,1.2219e+05,359859,325,888,4528,0.16236,1.5982,-1.5015
-1455.8,309.3,75.775,32.354,-133.96,1483.9,5.7432e+05,362339,1,-5579.8,-4640,-5729.4,19652,9592.8,12964,16063,8698.1,11510,34611,345413,325,887,4527,0.21131,1.5925,-1.5015
-1413.1,156.73,-52.874,20.182,53.51,1421.6,5.795e+05,362341,1,-4163.7,-2959.8,-3727.5,12802,9172.9,11503,12553,8044.9,10268,27351,342303,325,888,4528,0.20154,1.5937,-1.5015
-1399.2,83.658,-106.82,-0.028912,147.09,1398,5.875e+05,363521,1,-1882.1,-3464.9,-3899.2,7986.2,7174.4,8695.2,6457.7,5599.4,6819.2,18471,337003,325,887,4527,0.21009,1.5833,-1.5113
-543.71,-109.46,164.39,-234.36,-4.5532,528.85,4.7418e+05,363529,1,-96395,-5206.9,-16383,-15217,1061.8,-563.12,-27996,1005.6,-2086.7,1.03e+05,357892,325,888,4528,0.17117,1.588,-1.5113
-1403.6,114.36,-82.757,-1.1479,115.02,1406,5.8855e+05,363519,1,-1505.5,-4923.7,-5384.4,6289,11822,13373,4961.7,9270.1,10492,25185,341208,325,887,4527,0.21981,1.582,-1.5113
-1415.1,173.86,-35.499,1.6716,47.29,1425.4,5.8264e+05,363517,1,-4561.2,-6231.8,-7219.6,12229,11653,14113,9678.4,9069.7,11010,29890,343501,325,890,4529,0.22951,1.5806,-1.5113
-1335.1,175.93,-32.553,3.7389,41.497,1346.4,5.7623e+05,364681,1,-3787.7,-5338.5,-6119.7,10840,5012.1,6898.1,8283.7,4168.2,5622.2,19701,337929,325,890,4529,0.23781,1.57,-1.5211
-241.37,-59.53,208.71,-205.8,-91.879,233.6,4.617e+05,364695,1,-98240,-4326.6,-15463,-19070,1818,-235.24,-27896,2385.7,-631.59,1.0517e+05,358113,325,893,4531,0.17018,1.5787,-1.5211
-1354.9,282.5,43.504,18.956,-78.403,1382.3,5.8002e+05,364679,1,-4951.7,-8056.5,-9144.3,20990,9292.7,13058,14861,8359.4,11086,35835,345813,325,892,4530,0.24744,1.5685,-1.5211
-1264,145.13,-68.04,8.887,86.161,1271.2,5.7699e+05,365825,1,-705.57,-3893.1,-4086.7,3441.4,5610.6,6291.8,591.49,4774.2,4975,12773,331026,325,896,4533,0.24598,1.5592,-1.5308
-845.43,-220.54,-22.354,-210.48,235.26,815,4.646e+05,365839,1,-71535,-3412.8,-11802,-187.73,659.09,704.43,-15352,-486.79,-2257.9,74231,354174,325,893,4531,0.1788,1.5684,-1.5308
7.9759,-84.045,204.03,-201.42,-88.891,-16.937,4.453e+05,365841,1,-89968,-808.47,-10783,-21263,3120.4,875.36,-29344,1877.3,-1289.6,97673,357269,325,893,4531,0.16917,1.5694,-1.5308
