"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
-1897.4,288.84,-33.278,-96.489,-20.032,1917,3.9889e+05,50401,1,-30003,6499.4,-743.32,11074,-4437.5,3526.8,-5129.3,5416.9,-7004,34676,345437,405,81,3104,0.37155,1.8384,1.1478
-1905.6,234.83,75.926,-86.899,-141.13,1914.4,4.0199e+05,51815,1,-25548,5112.5,57.967,7645.1,-2892.7,2172.5,-2081.4,4274.9,-6244.4,28495,342828,405,81,3104,0.37294,1.8453,1.1362
-1517.3,173.83,3.4036,-101.3,-65.985,1522.4,3.9493e+05,50403,1,-33489,5304.3,2012.5,7449.8,-2134.9,1080.3,-4528.4,4023.8,-5058.1,35738,345779,405,81,3104,0.36026,1.8406,1.1478
-1217.7,109.31,156.33,-21.236,-195.42,1216.8,4.0468e+05,51819,1,-18378,-2542.3,9859.2,3948.2,664.91,-2310.1,-6048.2,2376,-1999.9,22561,339726,405,81,3104,0.35026,1.8497,1.1362
-2120.7,299.47,139.33,-48.76,-191.17,2137.1,4.1547e+05,53229,1,-17684,3509.5,292.34,9705.4,-3197.4,1906.1,-6523.2,4729.4,-5487.2,22983,339995,405,81,3104,0.38567,1.8497,1.1247
-1123,78.858,241.18,17.952,-270.87,1118.9,4.9371e+05,51821,1,-3328.3,-8956.2,15630,3051.6,1971.5,-4127.4,-6426.2,358.18,1347.4,20225,338293,405,81,3104,0.33891,1.8518,1.1362
-1179.4,48.164,303.86,21.951,-341.67,1169.7,5.3751e+05,51823,1,2741.1,-9344.2,14458,4790.5,2023.2,-4678.7,-7232.6,-713.04,3252.4,20225,338292,405,81,3104,0.32754,1.8539,1.1362
-1419,76.121,299.4,12.838,-340.78,1411.6,5.3147e+05,53241,1,-2388.6,-6154.1,10844,6053.5,2798.8,-6339,-8256.4,-3286.2,7771.6,19627,337875,405,81,3104,0.31732,1.8627,1.1247
-2140.8,304.2,173.33,-32.272,-219.92,2157.8,4.3612e+05,54647,1,-17845,2954.9,1273.7,7803.8,-196.43,-2411.3,-5043.2,706.4,618.68,20540,338505,405,81,3104,0.38707,1.8565,1.1131
-1515.8,130.23,215.43,8.2486,-244.96,1516.9,5.3632e+05,54661,1,-5473.8,-3445.3,7283,5349.2,3339.8,-7074.7,-7532.8,-5329,11012,19776,337984,405,110,3105,0.307,1.8714,1.1131
