"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
5064.1,455.04,2170.3,13.634,-3651.1,4151.2,5.624e+05,683853,1,-27465,-10426,-16562,67266,70212,68906,43008,44036,43489,1.4498e+05,361738,409,1729,264,-0.65291,-1.1247,1.7731
4737.6,268.77,2045.4,102.85,-3296.4,3977.9,5.6922e+05,685269,1,-27710,2662.3,-8576.7,27804,41827,37116,-10231,34500,18409,79890,355007,409,1729,264,-0.65051,-1.1362,1.7666
4607.6,1955,3235.3,269.5,-5123.6,3032.3,5.5665e+05,683855,1,-54062,-11726,-26733,35904,72666,59108,-28520,51992,22935,1.3372e+05,360869,409,1730,265,-0.64201,-1.1247,1.7771
2726.6,884.52,820.37,-574.71,-2174.4,1957.4,4.9817e+05,685273,1,-1.7012e+05,26409,-43486,44423,55767,51174,-44660,58197,21042,2.1226e+05,365331,409,1743,266,-0.62878,-1.1362,1.7745
4025,2446.2,2448.2,-423.45,-4759.1,2313,5.1623e+05,683857,1,-1.5568e+05,4811.5,-51476,-140.55,28325,18081,-82203,11115,-21789,1.8813e+05,364318,409,1730,265,-0.6311,-1.1247,1.781
5803.8,-1376.8,1373.3,45.421,-2212.7,5706.9,5.7092e+05,686679,1,-38344,5233.3,-11194,40118,38329,40485,8017.3,27767,21298,87347,355984,409,1728,263,-0.66964,-1.1478,1.752
5405.6,-216.23,1947.7,47.189,-3194.4,4780.6,5.6532e+05,685267,1,-42717,734.85,-15519,36196,34021,35647,8021.2,21420,16916,81325,355201,409,1729,264,-0.66134,-1.1362,1.7626
2903.6,1169,1181.7,-487.33,-2646,1988.7,4.9414e+05,686687,1,-1.9398e+05,-10874,-75704,51482,-3245.3,16209,-32744,-8811.6,-17282,2.1874e+05,365554,409,1743,266,-0.62644,-1.1478,1.7679
5684.4,-2119.2,812.87,37.887,-1286.9,5983.9,5.6831e+05,688089,1,-35675,11362,-6069.8,40467,38901,41269,9445.1,31912,24787,89524,356288,409,1728,263,-0.66711,-1.1593,1.7453
3029.8,975.56,1079.1,-509.93,-2484.4,2205.4,4.856e+05,688097,1,-2.0198e+05,-5966.9,-75418,49950,7753.4,22785,-35487,3936.2,-10025,2.2577e+05,365733,409,1743,266,-0.62408,-1.1593,1.7612
5442.8,-2611.7,360.2,30.344,-549.17,6022.6,5.6431e+05,689495,1,-22958,18131,3451.6,48530,23906,34614,21169,24380,24485,81452,355220,409,1728,263,-0.66456,-1.1707,1.7387
3092,923,1057.2,-522.06,-2444.8,2297.9,4.7667e+05,689503,1,-2.0639e+05,2455.9,-71498,55440,5414.8,23304,-34778,4416.8,-9404.8,2.2952e+05,365849,409,1743,266,-0.62169,-1.1707,1.7545
5131.4,-2869.5,43.62,32.142,-29.705,5879.2,5.6081e+05,690897,1,-9384.2,21656,11220,53819,11460,28376,31122,17460,23802,79724,354979,409,1728,263,-0.66198,-1.1821,1.7319
2876.6,878.96,960.41,-519.34,-2262.6,2140.2,4.666e+05,690905,1,-2.1874e+05,26861,-58996,59560,1486.2,22070,-24199,8779.9,-2615.3,2.3823e+05,366082,409,1743,266,-0.61928,-1.1821,1.7477
4749.4,-2978.2,-198.43,36.565,366.27,5597.3,5.6099e+05,692295,1,-4261.1,18437,11097,54717,5029.2,24356,37818,11717,22513,78537,354823,409,1728,263,-0.65938,-1.1935,1.7251
4666.4,-2344.9,346.51,168.37,-346.59,5219.8,5.633e+05,692297,1,23729,8401.2,14591,74313,-3073.4,25596,39392,8186.8,20394,95227,356985,409,1743,266,-0.64878,-1.1935,1.7291
2115,857.76,691.76,-511.23,-1794.7,1485.1,4.5281e+05,692303,1,-2.1664e+05,51603,-41545,70756,-3988.6,22389,-18437,13791,2830.1,2.3955e+05,366109,409,1743,266,-0.61684,-1.1935,1.7408
4697.6,-138.34,908.71,-547.68,-2187.4,4222.3,4.85e+05,692301,1,-1.3298e+05,41332,-19331,96478,-9769.4,28169,-2329,15660,9946.9,1.741e+05,363623,409,1743,266,-0.62751,-1.1935,1.737
5133.6,-939.8,685.37,-430.98,-1652.5,4978.9,5.0034e+05,693693,1,-38642,28244,5723.7,1.0447e+05,-24189,21601,18918,3388,9349.8,1.2144e+05,359783,409,1749,267,-0.63562,-1.2048,1.7262
3427.8,150.27,636.27,-556.04,-1739.6,2973.5,4.6464e+05,693695,1,-1.8723e+05,62884,-23908,92132,-28331,13567,-3917.1,1559.5,-396.47,2.2153e+05,365640,409,1749,267,-0.62501,-1.2048,1.73
