"Cartesian Velocity:0","Cartesian Velocity:1","Cartesian Velocity:2","Spherical Velocity:0","Spherical Velocity:1","Spherical Velocity:2","Pressure","PointID","RegionId","GSV:0","GSV:1","GSV:2","GSV:3","GSV:4","GSV:5","GSV:6","GSV:7","GSV:8","magGSV","magGSV_Order","DescendingManifold","AscendingManifold","MorseSmaleManifold","Points:0","Points:1","Points:2"
1844.3,-157.33,2139.2,-4.4436,-2553.8,-1216.9,5.7643e+05,396281,1,386.06,27111,-29654,-32921,-5140.4,-29498,35796,34086,466.27,77706,354710,588,1006,1864,-1.2814,1.3261,1.1977
2062.6,-764.88,3019.3,-6.8621,-3607.6,-970.03,5.7842e+05,394949,1,-137.98,27328,-30583,-36639,-6394.4,-31581,39889,34765,3403.4,82910,355420,588,1006,1864,-1.2681,1.3368,1.2
1320.4,-1250.8,2856.9,61.557,-3384.9,-90.854,5.5184e+05,396285,1,1383,23632,-24429,-40769,-1248.7,-41176,46371,27940,17844,88122,356108,588,1005,1863,-1.2666,1.3261,1.2134
2060.2,278.24,1907,-7.7747,-2272.7,-1671.3,5.7151e+05,396279,1,1721.6,27009,-28164,-28297,-3883.2,-26318,31969,33307,-2421.9,71912,353800,588,1006,1864,-1.2888,1.3261,1.1899
1802.5,727.18,1154.2,-9.1021,-1377.1,-1792.6,5.7381e+05,397617,1,2512.9,27604,-27857,-24622,-2566.2,-24166,28569,32580,-4792.1,68130,353216,588,1006,1864,-1.302,1.3153,1.1874
965.63,-1238.5,2411.3,37.093,-2872.5,167.14,5.0529e+05,397625,1,3796.4,16397,-13795,-46938,-6533.9,-41970,51308,29684,21537,91969,356603,588,1005,1863,-1.2725,1.3153,1.219
2008,1085.9,1001.7,-8.8235,-1192.5,-2189.2,5.7961e+05,397615,1,2412.3,27347,-27815,-23045,-1708.7,-23674,26576,31447,-5566.5,65939,352800,588,1006,1864,-1.3093,1.3153,1.1794
2214.5,1441.1,858.96,-6.2779,-1018.9,-2584.6,5.8484e+05,397613,1,1628.9,26626,-28065,-22955,-837.67,-24860,25456,29687,-4722.9,64780,352569,588,1006,1864,-1.3165,1.3153,1.1713
1991.9,1809.9,242.29,-2.0426,-287.29,-2686.9,5.8287e+05,398957,1,-195.58,27003,-30327,-20889,1862.7,-25816,20745,26620,-6104.9,62702,352170,588,1006,1864,-1.3297,1.3045,1.1685
767.51,-1031,1857.4,-23.455,-2252,173.45,4.8276e+05,398971,1,8497.6,12272,-4233.5,-44714,-19329,-26124,51702,38723,12736,87355,355986,588,1005,1863,-1.2783,1.3045,1.2245
1814.6,2108.2,-230.53,9.8346,278.01,-2777.3,5.8278e+05,400307,1,-2646.7,26844,-32843,-17420,7476,-28352,13223,19217,-6114.3,59590,351604,588,1036,1869,-1.3429,1.2936,1.1656
601.78,-502.92,1070,-48.735,-1323.7,-72.791,4.8321e+05,400323,1,16694,10695,6179.3,-34847,-38601,4195.6,46796,51732,-5517,89721,356304,588,1019,1865,-1.2841,1.2936,1.2301
1657.4,2265.9,-494.78,38.103,606.63,-2785.1,5.8492e+05,401663,1,-2702.2,29987,-36230,-14054,16361,-34435,7806.4,12047,-4190.9,63982,352400,588,1036,1869,-1.356,1.2826,1.1624
861.16,-717.3,1397.5,-135.12,-1783,-109.14,4.5187e+05,400325,1,17011,8236.6,8999.7,-40731,-51459,11769,45402,60041,-15854,1.0393e+05,357985,588,1019,1865,-1.2765,1.2936,1.2379
620.55,153.49,332.91,-84.059,-461.27,-547.39,4.6004e+05,401683,1,20137,16216,4048.1,-29273,-47010,18387,37512,57269,-20463,95893,357074,588,1019,1865,-1.2822,1.2826,1.2434
-4466.5,-7723.1,145.65,-1944.3,-1565,8566.6,4.4412e+05,400335,1,-3.9618e+05,-1.8488e+05,-1.9688e+05,-3.5902e+05,-1.6083e+05,-1.8584e+05,-1.0619e+05,-58246,-43666,6.6013e+05,368057,588,1019,1865,-1.2379,1.2936,1.2765
-1057.2,-3402.4,740.87,-975.11,-1596.1,3121.6,4.2188e+05,400333,1,-1.44e+05,-42368,-97813,-2.2365e+05,-1.14e+05,-1.0313e+05,-12897,20333,-33145,3.2776e+05,367271,588,1019,1865,-1.2457,1.2936,1.2689
112.94,-497.78,146.33,-270.72,-369.84,268.1,4.2041e+05,401689,1,-38793,-9936.9,-28444,-78520,-76290,-553.26,15185,48694,-34293,1.3482e+05,360975,588,1019,1865,-1.2591,1.2826,1.2668
-5441.1,-7771.1,-537.24,-1790.8,-633.59,9310,4.4573e+05,401695,1,-4.7084e+05,-2.911e+05,-1.6152e+05,-4.9112e+05,-3.4344e+05,-1.2901e+05,-19280,-9752.1,-8981.3,8.4194e+05,368107,588,1019,1865,-1.2355,1.2826,1.2898
1480.2,2374,-643.25,112.21,826.58,-2746.7,5.887e+05,403023,1,1762.8,39309,-40989,-4037.1,34752,-42788,1313.4,5254.5,-4212.8,79563,354948,588,1036,1869,-1.3691,1.2717,1.1592
775.13,43.163,403.86,-194.29,-625.57,-580.27,4.3058e+05,401685,1,994.86,14229,-13471,-42361,-56243,14658,28001,60405,-33470,1.0541e+05,358140,588,1019,1865,-1.2745,1.2826,1.2513
566.07,-220.07,313.01,-275.26,-574.04,-248.1,4.2118e+05,401687,1,-12732,7965.1,-20850,-45276,-59446,14932,21138,54865,-34571,1.0545e+05,358146,588,1019,1865,-1.2668,1.2826,1.2591
-1104.7,-797.29,-916.87,-377.79,859.24,1347.5,4.384e+05,403057,1,-2.1101e+05,-1.58e+05,-46099,-3.0366e+05,-2.6171e+05,-32280,27411,25907,520.71,4.8454e+05,367904,588,1019,1865,-1.2409,1.2717,1.2954
-3910.8,-4680.1,-226.05,-896.37,-445.35,6020.5,4.543e+05,401725,1,32420,-28034,51513,82436,-2.1423e+05,2.6216e+05,-41403,1.5505e+05,-1.7541e+05,4.2712e+05,367758,588,1031,1868,-1.1118,1.2826,1.3979
-2953.7,332.85,-2936.2,-203.05,3658.1,2008.3,4.4442e+05,403089,1,-23328,-59651,35441,20821,-1.1368e+05,1.1918e+05,-27894,26240,-45836,1.9102e+05,364458,588,1031,1868,-1.108,1.2717,1.4108
-3908.7,-3071.3,-1449.9,-697.23,1304,4962.5,4.499e+05,403085,1,24703,-92615,1.0416e+05,36542,-2.7591e+05,2.8096e+05,-9468.1,1.381e+05,-1.3375e+05,4.6204e+05,367862,588,1031,1868,-1.1252,1.2717,1.3971
912,1748.5,-649.15,88.004,817.42,-1906.5,5.9239e+05,404387,1,10369,51734,-44203,11557,56308,-47801,-980.34,6015.7,-7723.5,1.021e+05,357785,588,1036,1869,-1.3821,1.2606,1.1557
-2874.4,-3879.8,-328.29,-826.54,-200.49,4764.4,4.5134e+05,403059,1,-2.08e+05,-2.2578e+05,23974,-3.3868e+05,-3.4359e+05,15242,61374,48016,11249,5.7793e+05,368008,588,1029,1866,-1.233,1.2717,1.303
-1506.6,-1132.1,-917.68,-355.41,880,1868.9,4.48e+05,404427,1,-1.3519e+05,-1.5469e+05,22401,-2.528e+05,-2.8738e+05,40240,64768,67798,-4761.6,4.468e+05,367819,588,1029,1866,-1.2303,1.2606,1.3162
-5003,-7874.4,757.19,-1315.5,-1919.4,9066.1,4.6251e+05,403061,1,-3.0517e+05,-3.6581e+05,70568,-4.7318e+05,-5.1459e+05,57651,1.2015e+05,90509,24616,8.644e+05,368109,588,1029,1866,-1.225,1.2717,1.3106
-4970.3,-5173.2,-692.92,-867.04,186.84,7152.6,4.5216e+05,403083,1,3608.8,-1.2111e+05,1.1368e+05,-17347,-3.36e+05,2.9385e+05,25636,1.798e+05,-1.4426e+05,5.3004e+05,367975,588,1030,1867,-1.1338,1.2717,1.3902
-5540.3,-6944.3,92.535,-1079.7,-992.7,8762.1,4.4965e+05,403081,1,-48055,-1.4519e+05,93272,-55644,-3.438e+05,2.6945e+05,19667,1.5881e+05,-1.298e+05,5.1811e+05,367963,588,1030,1867,-1.1423,1.2717,1.3832
-2954.7,-2317.6,-1393.7,-651.77,1265.2,3744.1,4.4004e+05,404445,1,-52580,-1.3414e+05,78508,-59838,-2.7892e+05,2.0474e+05,5649.6,89256,-76932,4.0513e+05,367683,588,1039,1872,-1.1557,1.2606,1.3821
-2945.6,872.13,-3135.7,-44.503,4064.3,1658,4.702e+05,403091,1,-25454,-63749,37444,-3902.7,-56062,47540,-8822.5,-16405,7707.4,1.0926e+05,358543,588,1031,1868,-1.0993,1.2717,1.4176
-1908.6,1270.9,-2567.5,24.496,3389.9,598.44,5.1337e+05,404457,1,-18626,-53442,32923,-6765.1,-19004,11675,-5517.1,-28800,21210,78357,354798,588,1031,1868,-1.1041,1.2606,1.4237
1219,2080.4,-567.29,126.58,742.38,-2359.8,5.987e+05,404385,1,53689,48397,12207,19782,60217,-42089,29025,4561.3,30390,1.138e+05,359038,588,1036,1869,-1.3892,1.2606,1.1472
321.79,1137,-807.72,18.748,959.84,-1061.7,5.9583e+05,405755,1,40641,36020,10213,14417,33690,-19241,24785,12280,16825,76254,354505,588,1036,1869,-1.3951,1.2495,1.1521
-2032.6,-2350.1,-523.71,-532.87,254.13,3095.2,4.5391e+05,404429,1,-1.1164e+05,-1.6328e+05,52853,-2.1964e+05,-3.0578e+05,89225,59242,77742,-19559,4.4896e+05,367825,588,1029,1866,-1.2222,1.2606,1.3238
-2602.4,-3871.5,5.0372,-779.7,-599.4,4560,4.5633e+05,404431,1,-1.3985e+05,-1.9857e+05,61058,-2.9226e+05,-3.7182e+05,86436,86588,96269,-12387,5.5747e+05,367997,588,1037,1870,-1.214,1.2606,1.3312
